Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2013,12,28,03,41,45.96,-1783.78,213.76, 22.41, 59.28,173.17, 0.71, 8.11,0.00e+00,   NaN
2013,12,28,03,41,47.21,-1783.51,215.67, 23.21, 59.25,173.11, 0.74, 8.11,0.00e+00,   NaN
2013,12,28,03,42,5.96,-1779.12,244.28, 35.17, 58.75,172.18, 1.12, 8.05,0.00e+00,   NaN
2013,12,28,03,42,7.21,-1778.81,246.19, 35.97, 58.72,172.12, 1.15, 8.04,0.00e+00,   NaN
2013,12,28,03,42,25.96,-1773.85,274.73, 47.93, 58.24,171.20, 1.53, 7.98,7.01e+02,4.55e+02
2013,12,28,03,42,27.21,-1773.50,276.63, 48.72, 58.21,171.13, 1.55, 7.98,1.06e+02,4.16e+02
2013,12,28,03,42,45.96,-1767.98,305.08, 60.66, 57.73,170.21, 1.94, 7.92,3.60e+02,4.16e+02
2013,12,28,03,42,47.21,-1767.59,306.97, 61.46, 57.70,170.15, 1.96, 7.91,1.08e+03,4.63e+02
2013,12,28,03,43,5.96,-1761.51,335.33, 73.37, 57.24,169.22, 2.34, 7.85,6.56e+02,4.46e+02
2013,12,28,03,43,7.21,-1761.08,337.21, 74.17, 57.21,169.16, 2.37, 7.85,5.97e+02,4.42e+02
2013,12,28,03,43,25.95,-1754.44,365.45, 86.06, 56.76,168.23, 2.75, 7.79,0.00e+00,3.87e+02
2013,12,28,03,43,27.20,-1753.97,367.33, 86.85, 56.73,168.17, 2.77, 7.78,0.00e+00,4.00e+02
2013,12,28,03,43,45.95,-1746.76,395.45, 98.72, 56.29,167.24, 3.15, 7.72,7.65e+02,4.71e+02
2013,12,28,03,43,47.20,-1746.26,397.33, 99.51, 56.26,167.18, 3.18, 7.72,5.07e+02,4.58e+02
2013,12,28,03,44,5.95,-1738.49,425.33,111.34, 55.83,166.25, 3.56, 7.65,4.91e+02,4.36e+02
2013,12,28,03,44,7.20,-1737.96,427.19,112.13, 55.80,166.19, 3.59, 7.65,3.74e+02,4.28e+02
2013,12,28,03,44,25.94,-1729.63,455.04,123.93, 55.38,165.26, 3.96, 7.59,5.02e+02,4.52e+02
2013,12,28,03,44,27.19,-1729.06,456.89,124.71, 55.35,165.20, 3.99, 7.59,6.68e+02,4.65e+02
2013,12,28,03,44,45.94,-1720.18,484.61,136.47, 54.94,164.27, 4.37, 7.52,8.21e+01,4.33e+02
2013,12,28,03,44,47.19,-1719.57,486.45,137.26, 54.91,164.20, 4.39, 7.52,5.10e+02,4.61e+02
2013,12,28,03,45,5.94,-1710.13,514.02,148.97, 54.52,163.27, 4.77, 7.46,5.14e+02,4.54e+02
2013,12,28,03,45,7.19,-1709.49,515.85,149.75, 54.49,163.21, 4.79, 7.45,7.53e+02,4.70e+02
2013,12,28,03,45,25.94,-1699.50,543.25,161.42, 54.10,162.27, 5.17, 7.39,5.25e+02,4.46e+02
2013,12,28,03,45,27.19,-1698.82,545.07,162.20, 54.08,162.21, 5.19, 7.39,6.45e+02,4.55e+02
2013,12,28,03,45,45.94,-1688.29,572.29,173.81, 53.70,161.27, 5.57, 7.33,6.95e+02,4.60e+02
2013,12,28,03,45,47.19,-1687.57,574.10,174.59, 53.68,161.21, 5.59, 7.32,2.61e+02,4.33e+02
2013,12,28,03,46,5.94,-1676.50,601.13,186.15, 53.31,160.27, 5.97, 7.26,4.01e+02,4.32e+02
2013,12,28,03,46,7.19,-1675.74,602.93,186.92, 53.29,160.21, 5.99, 7.26,5.92e+02,4.44e+02
2013,12,28,03,46,25.93,-1664.13,629.76,198.41, 52.94,159.27, 6.36, 7.20,9.52e+02,4.69e+02
2013,12,28,03,46,27.18,-1663.34,631.54,199.18, 52.91,159.21, 6.39, 7.19,1.38e+03,4.96e+02
2013,12,28,03,46,45.93,-1651.19,658.18,210.61, 52.57,158.27, 6.76, 7.13,9.58e+02,4.93e+02
2013,12,28,03,46,47.18,-1650.37,659.95,211.37, 52.55,158.20, 6.78, 7.13,1.01e+03,4.97e+02
2013,12,28,03,47,5.93,-1637.69,686.38,222.74, 52.22,157.26, 7.15, 7.06,7.72e+02,4.91e+02
2013,12,28,03,47,7.18,-1636.82,688.13,223.50, 52.20,157.20, 7.17, 7.06,1.07e+03,5.09e+02
2013,12,28,03,47,25.93,-1623.62,714.34,234.80, 51.88,156.25, 7.54, 7.00,8.65e+02,4.94e+02
2013,12,28,03,47,27.18,-1622.72,716.08,235.55, 51.86,156.19, 7.56, 6.99,1.27e+02,4.47e+02
2013,12,28,03,47,45.93,-1608.99,742.05,246.77, 51.56,155.24, 7.93, 6.93,1.03e+03,4.84e+02
2013,12,28,03,47,47.18,-1608.05,743.78,247.51, 51.54,155.18, 7.95, 6.93,1.57e+03,5.18e+02
2013,12,28,03,48,5.93,-1593.80,769.51,258.66, 51.25,154.23, 8.31, 6.86,2.24e+03,5.52e+02
