Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2013,12,01,12,09,23.07,-1745.15,-142.91,-585.29,108.82,-175.32,-18.48,11.28,5.88e+02,4.13e+02
2013,12,01,12,09,24.32,-1745.40,-140.95,-584.83,108.77,-175.38,-18.47,11.27,2.90e+02,2.90e+02
2013,12,01,12,09,25.57,-1745.66,-138.98,-584.37,108.71,-175.45,-18.45,11.27,1.47e+03,6.53e+02
2013,12,01,12,10,4.57,-1752.46,-77.63,-569.62,106.94,-177.46,-17.99,11.13,1.47e+03,6.53e+02
2013,12,01,12,10,20.32,-1754.61,-52.82,-563.47,106.22,-178.28,-17.80,11.08,5.88e+02,4.13e+02
2013,12,01,12,10,21.57,-1754.77,-50.85,-562.98,106.16,-178.34,-17.78,11.08,1.47e+03,6.53e+02
2013,12,01,12,10,22.82,-1754.92,-48.89,-562.48,106.11,-178.40,-17.77,11.07,8.79e+02,5.05e+02
2013,12,01,12,11,1.82,-1758.64, 12.58,-546.75,104.31,179.59,-17.27,10.94,1.47e+03,6.53e+02
2013,12,01,12,11,17.56,-1759.54, 37.38,-540.21,103.58,178.78,-17.06,10.88,2.91e+02,2.91e+02
2013,12,01,12,11,18.81,-1759.60, 39.35,-539.69,103.52,178.72,-17.05,10.88,5.89e+02,4.14e+02
2013,12,01,12,11,20.06,-1759.65, 41.32,-539.16,103.46,178.65,-17.03,10.87,2.91e+02,2.91e+02
2013,12,01,12,11,59.06,-1760.27,102.74,-522.47,101.64,176.66,-16.51,10.74,1.77e+03,7.17e+02
2013,12,01,12,12,14.81,-1759.91,127.51,-515.55,100.90,175.86,-16.29,10.69,5.89e+02,4.14e+02
2013,12,01,12,12,16.06,-1759.87,129.48,-515.00,100.84,175.79,-16.27,10.68,1.77e+03,7.17e+02
2013,12,01,12,12,17.31,-1759.83,131.44,-514.44,100.78,175.73,-16.25,10.68,8.80e+02,5.06e+02
