Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2013,12,19,23,41,52.33,-1625.48,498.34,677.42, 92.74,162.96,21.72, 0.82,7.56e+00,1.16e+01
2013,12,19,23,41,53.58,-1625.01,500.31,677.16, 92.77,162.89,21.72, 0.82,0.00e+00,5.33e+00
2013,12,19,23,42,12.33,-1617.76,529.74,673.27, 93.20,161.87,21.58, 0.75,0.00e+00,5.49e+00
2013,12,19,23,42,13.58,-1617.26,531.70,673.01, 93.22,161.80,21.57, 0.74,0.00e+00,5.50e+00
2013,12,19,23,42,32.32,-1609.53,560.96,668.92, 93.64,160.79,21.43, 0.67,0.00e+00,5.65e+00
2013,12,19,23,42,33.57,-1609.00,562.90,668.64, 93.67,160.72,21.42, 0.67,0.00e+00,5.66e+00
2013,12,19,23,42,52.32,-1600.78,592.01,664.34, 94.08,159.70,21.27, 0.60,0.00e+00,5.81e+00
2013,12,19,23,42,53.57,-1600.22,593.94,664.05, 94.11,159.64,21.26, 0.60,0.00e+00,5.82e+00
2013,12,19,23,43,12.32,-1591.52,622.87,659.56, 94.52,158.63,21.10, 0.53,0.00e+00,5.97e+00
2013,12,19,23,43,13.57,-1590.92,624.79,659.25, 94.54,158.56,21.09, 0.53,0.00e+00,5.98e+00
2013,12,19,23,43,32.32,-1581.74,653.53,654.56, 94.94,157.55,20.93, 0.46,0.00e+00,6.12e+00
2013,12,19,23,43,33.57,-1581.12,655.44,654.25, 94.97,157.48,20.92, 0.45,0.00e+00,6.13e+00
2013,12,19,23,43,52.32,-1571.46,683.99,649.36, 95.36,156.48,20.75, 0.39,0.00e+00,6.27e+00
2013,12,19,23,43,53.57,-1570.80,685.88,649.03, 95.38,156.41,20.74, 0.38,0.00e+00,6.28e+00
2013,12,19,23,44,12.32,-1560.67,714.22,643.95, 95.76,155.41,20.57, 0.31,1.70e+01,1.61e+01
2013,12,19,23,44,13.57,-1559.98,716.10,643.61, 95.79,155.34,20.55, 0.31,0.00e+00,6.43e+00
2013,12,19,23,44,32.31,-1549.39,744.21,638.34, 96.16,154.34,20.37, 0.24,0.00e+00,6.56e+00
2013,12,19,23,44,33.56,-1548.67,746.08,637.98, 96.18,154.28,20.36, 0.24,0.00e+00,6.57e+00
2013,12,19,23,44,52.31,-1537.61,773.98,632.52, 96.55,153.28,20.18, 0.17,0.00e+00,6.70e+00
2013,12,19,23,44,53.56,-1536.86,775.83,632.15, 96.57,153.21,20.16, 0.17,0.00e+00,6.71e+00
2013,12,19,23,45,12.31,-1525.34,803.50,626.50, 96.93,152.22,19.97, 0.10,0.00e+00,6.84e+00
2013,12,19,23,45,13.56,-1524.55,805.34,626.11, 96.95,152.16,19.96, 0.10,0.00e+00,6.85e+00
2013,12,19,23,45,32.31,-1512.57,832.76,620.28, 97.30,151.16,19.76, 0.03,0.00e+00,6.98e+00
2013,12,19,23,45,33.56,-1511.76,834.58,619.88, 97.32,151.10,19.75, 0.02,0.00e+00,6.99e+00
2013,12,19,23,45,52.31,-1499.33,861.76,613.86, 97.66,150.11,19.54,23.96,0.00e+00,7.11e+00
2013,12,19,23,45,53.56,-1498.48,863.56,613.45, 97.68,150.05,19.53,23.95,1.61e+01,1.64e+01
2013,12,19,23,46,12.31,-1485.60,890.48,607.25, 98.01,149.06,19.32,23.89,0.00e+00,7.25e+00
2013,12,19,23,46,13.56,-1484.73,892.27,606.83, 98.03,149.00,19.31,23.88,0.00e+00,7.26e+00
2013,12,19,23,46,32.30,-1471.41,918.91,600.45, 98.35,148.01,19.09,23.82,0.00e+00,7.38e+00
2013,12,19,23,46,33.55,-1470.51,920.68,600.02, 98.37,147.95,19.08,23.81,0.00e+00,7.39e+00
2013,12,19,23,46,52.30,-1456.74,947.06,593.45, 98.68,146.97,18.86,23.75,4.97e+00,1.28e+01
2013,12,19,23,46,53.55,-1455.81,948.80,593.01, 98.70,146.91,18.84,23.74,0.00e+00,7.52e+00
2013,12,19,23,47,12.30,-1441.61,974.90,586.27, 99.00,145.93,18.62,23.68,0.00e+00,7.64e+00
2013,12,19,23,47,13.55,-1440.65,976.63,585.81, 99.02,145.87,18.60,23.67,0.00e+00,7.65e+00
2013,12,19,23,47,32.29,-1426.02,1002.42,578.90, 99.31,144.89,18.37,23.61,0.00e+00,7.77e+00
2013,12,19,23,47,33.54,-1425.04,1004.13,578.43, 99.33,144.83,18.36,23.60,0.00e+00,7.78e+00
2013,12,19,23,47,52.29,-1409.98,1029.64,571.35, 99.62,143.86,18.12,23.54,2.55e+01,1.98e+01
2013,12,19,23,47,53.54,-1408.96,1031.33,570.87, 99.63,143.80,18.10,23.54,1.51e+01,1.68e+01
2013,12,19,23,48,12.29,-1393.48,1056.52,563.61, 99.91,142.83,17.86,23.47,0.00e+00,8.02e+00
2013,12,19,23,48,13.54,-1392.44,1058.19,563.12, 99.93,142.77,17.85,23.47,0.00e+00,8.03e+00
2013,12,19,23,48,32.29,-1376.54,1083.08,555.70,100.19,141.80,17.60,23.40,0.00e+00,8.14e+00
2013,12,19,23,48,33.54,-1375.47,1084.73,555.20,100.21,141.74,17.59,23.40,4.08e+00,1.32e+01
2013,12,19,23,48,52.29,-1359.17,1109.29,547.61,100.46,140.78,17.34,23.33,0.00e+00,8.26e+00
2013,12,19,23,48,53.54,-1358.07,1110.91,547.10,100.48,140.72,17.32,23.33,0.00e+00,8.27e+00
