Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2013,12,28,17,03,45.80,-1462.16,-971.27,-520.40, 93.47,-146.41,-16.51,11.25,9.49e+02,1.00e+02
2013,12,28,17,03,47.05,-1463.34,-969.68,-519.86, 93.42,-146.47,-16.50,11.25,8.53e+02,9.48e+01
2013,12,28,17,04,5.80,-1480.85,-945.77,-511.67, 92.68,-147.44,-16.24,11.18,1.13e+03,1.09e+02
2013,12,28,17,04,7.05,-1482.00,-944.16,-511.12, 92.63,-147.50,-16.22,11.18,1.03e+03,1.04e+02
2013,12,28,17,04,25.80,-1499.07,-919.96,-502.77, 91.90,-148.46,-15.95,11.11,8.41e+02,9.42e+01
2013,12,28,17,04,27.05,-1500.19,-918.34,-502.21, 91.85,-148.53,-15.93,11.11,9.48e+02,1.00e+02
2013,12,28,17,04,45.80,-1516.81,-893.86,-493.71, 91.11,-149.49,-15.66,11.05,7.88e+02,9.12e+01
2013,12,28,17,04,47.05,-1517.90,-892.22,-493.14, 91.06,-149.55,-15.65,11.04,8.52e+02,9.48e+01
2013,12,28,17,05,5.80,-1534.05,-867.47,-484.49, 90.32,-150.51,-15.37,10.98,6.81e+02,8.48e+01
2013,12,28,17,05,7.05,-1535.11,-865.82,-483.91, 90.27,-150.58,-15.35,10.97,9.90e+02,1.02e+02
2013,12,28,17,05,25.79,-1550.79,-840.82,-475.13, 89.53,-151.53,-15.07,10.91,9.04e+02,9.77e+01
2013,12,28,17,05,27.04,-1551.82,-839.14,-474.53, 89.48,-151.60,-15.06,10.90,1.18e+03,1.12e+02
2013,12,28,17,05,45.79,-1567.04,-813.88,-465.60, 88.74,-152.55,-14.77,10.84,8.72e+02,9.59e+01
2013,12,28,17,05,47.04,-1568.04,-812.18,-465.00, 88.69,-152.62,-14.75,10.84,8.29e+02,9.36e+01
2013,12,28,17,06,5.79,-1582.78,-786.67,-455.92, 87.96,-153.57,-14.46,10.77,1.15e+03,1.10e+02
2013,12,28,17,06,7.04,-1583.75,-784.96,-455.31, 87.91,-153.64,-14.44,10.77,1.04e+03,1.05e+02
2013,12,28,17,06,25.78,-1598.00,-759.22,-446.10, 87.17,-154.59,-14.15,10.71,1.19e+03,1.12e+02
2013,12,28,17,06,27.03,-1598.94,-757.50,-445.48, 87.12,-154.65,-14.13,10.70,9.46e+02,1.00e+02
2013,12,28,17,06,45.78,-1612.71,-731.52,-436.13, 86.38,-155.60,-13.84,10.64,1.08e+03,1.07e+02
2013,12,28,17,06,47.03,-1613.62,-729.78,-435.51, 86.33,-155.66,-13.82,10.63,9.99e+02,1.03e+02
2013,12,28,17,07,5.78,-1626.90,-703.57,-426.02, 85.59,-156.61,-13.51,10.57,8.61e+02,9.54e+01
2013,12,28,17,07,7.03,-1627.77,-701.82,-425.39, 85.54,-156.68,-13.49,10.57,1.03e+03,1.04e+02
2013,12,28,17,07,25.78,-1640.55,-675.39,-415.77, 84.81,-157.62,-13.19,10.50,9.78e+02,1.02e+02
2013,12,28,17,07,27.03,-1641.39,-673.63,-415.13, 84.76,-157.69,-13.17,10.50,9.57e+02,1.01e+02
2013,12,28,17,07,45.78,-1653.67,-647.00,-405.39, 84.02,-158.63,-12.86,10.44,9.78e+02,1.02e+02
2013,12,28,17,07,47.03,-1654.48,-645.22,-404.74, 83.98,-158.70,-12.84,10.43,1.26e+03,1.15e+02
2013,12,28,17,08,5.78,-1666.25,-618.39,-394.88, 83.24,-159.64,-12.53,10.37,8.93e+02,9.73e+01
2013,12,28,17,08,7.03,-1667.02,-616.60,-394.21, 83.19,-159.70,-12.51,10.36,9.67e+02,1.01e+02
2013,12,28,17,08,25.77,-1678.28,-589.60,-384.24, 82.46,-160.64,-12.19,10.30,1.13e+03,1.09e+02
2013,12,28,17,08,27.02,-1679.02,-587.79,-383.57, 82.41,-160.71,-12.17,10.30,1.04e+03,1.05e+02
2013,12,28,17,08,45.77,-1689.77,-560.59,-373.47, 81.68,-161.65,-11.85,10.24,1.00e+03,1.03e+02
2013,12,28,17,08,47.02,-1690.47,-558.77,-372.79, 81.63,-161.71,-11.83,10.23,1.12e+03,1.09e+02
