Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2013,12,18,00,58,25.56,1634.31,-401.48,-554.06, 34.36,-13.80,-18.22,11.45,8.55e+02,4.91e+02
2013,12,18,00,58,26.81,1633.97,-403.49,-553.55, 34.34,-13.87,-18.21,11.45,5.72e+02,4.02e+02
2013,12,18,00,58,45.56,1628.52,-433.60,-545.78, 34.03,-14.91,-17.94,11.38,8.55e+02,4.91e+02
2013,12,18,00,58,46.81,1628.14,-435.60,-545.26, 34.01,-14.98,-17.93,11.37,5.72e+02,4.02e+02
2013,12,18,00,59,5.56,1622.16,-465.57,-537.31, 33.72,-16.01,-17.66,11.30,8.55e+02,4.92e+02
2013,12,18,00,59,6.81,1621.74,-467.56,-536.78, 33.70,-16.08,-17.64,11.30,1.14e+03,5.69e+02
2013,12,18,00,59,25.55,1615.22,-497.35,-528.66, 33.41,-17.11,-17.37,11.23,1.15e+03,5.69e+02
2013,12,18,00,59,26.80,1614.77,-499.33,-528.11, 33.39,-17.18,-17.35,11.22,8.56e+02,4.92e+02
2013,12,18,00,59,45.55,1607.70,-528.98,-519.81, 33.12,-18.21,-17.07,11.16,5.73e+02,4.03e+02
2013,12,18,00,59,46.80,1607.22,-530.95,-519.25, 33.10,-18.28,-17.05,11.15,2.00e+03,7.53e+02
2013,12,18,01,00,5.54,1599.62,-560.40,-510.78, 32.84,-19.31,-16.77,11.08,8.56e+02,4.92e+02
2013,12,18,01,00,6.79,1599.10,-562.36,-510.21, 32.82,-19.38,-16.75,11.08,2.83e+02,2.83e+02
2013,12,18,01,00,25.54,1590.97,-591.64,-501.57, 32.57,-20.40,-16.46,11.01,2.83e+02,2.83e+02
2013,12,18,01,00,26.79,1590.41,-593.59,-500.99, 32.55,-20.47,-16.44,11.00,8.57e+02,4.93e+02
2013,12,18,01,00,45.54,1581.74,-622.67,-492.19, 32.31,-21.49,-16.15,10.94,5.74e+02,4.03e+02
2013,12,18,01,00,46.79,1581.15,-624.61,-491.59, 32.30,-21.56,-16.13,10.93,5.74e+02,4.03e+02
2013,12,18,01,01,5.54,1571.96,-653.48,-482.62, 32.07,-22.57,-15.83,10.86,2.84e+02,2.84e+02
2013,12,18,01,01,6.79,1571.33,-655.40,-482.02, 32.05,-22.64,-15.81,10.86,1.15e+03,5.71e+02
2013,12,18,01,01,25.54,1561.61,-684.06,-472.89, 31.84,-23.66,-15.50,10.79,2.84e+02,2.84e+02
2013,12,18,01,01,26.79,1560.95,-685.96,-472.28, 31.82,-23.72,-15.48,10.79,1.15e+03,5.71e+02
2013,12,18,01,01,45.54,1550.71,-714.40,-462.99, 31.62,-24.73,-15.17,10.72,5.75e+02,4.04e+02
2013,12,18,01,01,46.79,1550.01,-716.28,-462.36, 31.61,-24.80,-15.15,10.72,0.00e+00,0.00e+00
2013,12,18,01,02,5.53,1539.27,-744.46,-452.93, 31.41,-25.81,-14.84,10.65,5.76e+02,4.05e+02
