Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2013,12,21,15,06,1.02,876.70,-1478.75,-528.90, 61.23,-59.34,-17.10,11.32,6.04e+02,4.24e+02
2013,12,21,15,06,2.27,875.05,-1479.90,-528.36, 61.21,-59.40,-17.08,11.31,0.00e+00,0.00e+00
2013,12,21,15,06,21.02,850.18,-1496.84,-520.16, 60.90,-60.40,-16.81,11.25,6.04e+02,4.24e+02
2013,12,21,15,06,22.27,848.52,-1497.95,-519.61, 60.88,-60.47,-16.79,11.24,9.02e+02,5.19e+02
2013,12,21,15,06,41.02,823.38,-1514.41,-511.25, 60.59,-61.47,-16.52,11.17,0.00e+00,0.00e+00
2013,12,21,15,06,42.27,821.69,-1515.49,-510.69, 60.57,-61.53,-16.50,11.17,0.00e+00,0.00e+00
2013,12,21,15,07,1.01,796.30,-1531.46,-502.17, 60.28,-62.53,-16.22,11.10,9.02e+02,5.19e+02
2013,12,21,15,07,2.27,794.60,-1532.51,-501.60, 60.26,-62.59,-16.20,11.10,2.98e+02,2.98e+02
2013,12,21,15,07,21.02,768.95,-1548.00,-492.92, 59.97,-63.58,-15.92,11.03,2.98e+02,2.98e+02
2013,12,21,15,07,22.27,767.23,-1549.01,-492.33, 59.95,-63.65,-15.90,11.03,9.02e+02,5.19e+02
2013,12,21,15,07,41.02,741.33,-1564.01,-483.50, 59.67,-64.64,-15.61,10.96,6.04e+02,4.24e+02
2013,12,21,15,07,42.27,739.59,-1564.99,-482.90, 59.65,-64.71,-15.59,10.96,2.98e+02,2.98e+02
2013,12,21,15,08,1.01,713.46,-1579.49,-473.91, 59.38,-65.69,-15.29,10.89,1.21e+03,6.00e+02
2013,12,21,15,08,2.27,711.71,-1580.44,-473.31, 59.36,-65.76,-15.27,10.89,1.51e+03,6.70e+02
2013,12,21,15,08,21.02,685.34,-1594.44,-464.17, 59.09,-66.74,-14.97,10.82,0.00e+00,0.00e+00
2013,12,21,15,08,22.27,683.58,-1595.35,-463.55, 59.07,-66.81,-14.95,10.82,2.11e+03,7.94e+02
2013,12,21,15,08,41.02,657.00,-1608.84,-454.27, 58.81,-67.79,-14.65,10.75,0.00e+00,0.00e+00
2013,12,21,15,08,42.27,655.22,-1609.72,-453.64, 58.79,-67.85,-14.63,10.75,6.04e+02,4.25e+02
2013,12,21,15,09,1.00,628.44,-1622.69,-444.22, 58.53,-68.83,-14.32,10.68,0.00e+00,0.00e+00
2013,12,21,15,09,2.25,626.65,-1623.54,-443.58, 58.52,-68.89,-14.30,10.68,1.81e+03,7.36e+02
2013,12,21,15,09,21.00,599.65,-1635.99,-434.01, 58.26,-69.87,-13.99,10.61,1.51e+03,6.71e+02
2013,12,21,15,09,22.25,597.85,-1636.80,-433.37, 58.25,-69.94,-13.97,10.61,2.99e+02,2.99e+02
2013,12,21,15,09,41.01,570.66,-1648.73,-423.66, 58.00,-70.91,-13.65,10.54,9.04e+02,5.20e+02
2013,12,21,15,09,42.26,568.84,-1649.51,-423.01, 57.99,-70.97,-13.63,10.54,2.99e+02,2.99e+02
2013,12,21,15,10,1.00,541.48,-1660.92,-413.16, 57.75,-71.94,-13.31,10.48,1.21e+03,6.01e+02
2013,12,21,15,10,2.25,539.65,-1661.66,-412.50, 57.73,-72.01,-13.28,10.47,9.04e+02,5.20e+02
2013,12,21,15,10,21.00,512.11,-1672.53,-402.53, 57.50,-72.98,-12.96,10.41,1.21e+03,6.02e+02
2013,12,21,15,10,22.25,510.27,-1673.24,-401.86, 57.48,-73.04,-12.94,10.40,0.00e+00,0.00e+00
2013,12,21,15,10,41.01,482.57,-1683.58,-391.75, 57.25,-74.01,-12.61,10.34,9.05e+02,5.20e+02
2013,12,21,15,10,42.26,480.71,-1684.25,-391.08, 57.24,-74.07,-12.59,10.33,2.99e+02,2.99e+02
2013,12,21,15,11,1.00,452.87,-1694.05,-380.85, 57.02,-75.03,-12.25,10.27,6.06e+02,4.26e+02
2013,12,21,15,11,2.25,451.01,-1694.68,-380.17, 57.00,-75.10,-12.23,10.27,1.21e+03,6.02e+02
2013,12,21,15,11,21.00,423.01,-1703.94,-369.82, 56.79,-76.06,-11.90,10.20,1.51e+03,6.73e+02
2013,12,21,15,11,22.25,421.14,-1704.54,-369.12, 56.77,-76.12,-11.87,10.20,9.06e+02,5.21e+02
2013,12,21,15,11,40.98,393.01,-1713.25,-358.66, 56.56,-77.08,-11.53,10.13,6.06e+02,4.26e+02
2013,12,21,15,11,42.23,391.13,-1713.81,-357.96, 56.55,-77.14,-11.51,10.13,6.06e+02,4.26e+02
2013,12,21,15,12,0.98,362.87,-1721.97,-347.38, 56.35,-78.10,-11.17,10.07,0.00e+00,0.00e+00
2013,12,21,15,12,2.23,360.98,-1722.50,-346.67, 56.34,-78.16,-11.14,10.06,9.06e+02,5.21e+02
2013,12,21,15,12,20.98,332.60,-1730.11,-335.98, 56.14,-79.12,-10.80,10.00,1.21e+03,6.03e+02
2013,12,21,15,12,22.23,330.71,-1730.60,-335.26, 56.13,-79.18,-10.77, 9.99,0.00e+00,0.00e+00
2013,12,21,15,12,40.98,302.22,-1737.66,-324.47, 55.94,-80.13,-10.42, 9.93,3.00e+02,3.00e+02
2013,12,21,15,12,42.23,300.32,-1738.11,-323.74, 55.93,-80.20,-10.40, 9.93,6.07e+02,4.27e+02
2013,12,21,15,13,0.98,271.74,-1744.61,-312.84, 55.74,-81.15,-10.05, 9.86,6.08e+02,4.27e+02
2013,12,21,15,13,2.23,269.83,-1745.02,-312.11, 55.73,-81.21,-10.02, 9.86,9.08e+02,5.22e+02
2013,12,21,15,13,20.98,241.16,-1750.96,-301.11, 55.56,-82.16,-9.67, 9.80,3.00e+02,3.00e+02
2013,12,21,15,13,22.23,239.25,-1751.34,-300.37, 55.54,-82.22,-9.64, 9.79,1.22e+03,6.04e+02
2013,12,21,15,13,40.98,210.51,-1756.72,-289.28, 55.38,-83.17,-9.29, 9.73,1.22e+03,6.04e+02
2013,12,21,15,13,42.23,208.60,-1757.05,-288.54, 55.37,-83.23,-9.26, 9.72,3.00e+02,3.00e+02
2013,12,21,15,14,0.97,179.78,-1761.87,-277.35, 55.20,-84.17,-8.90, 9.66,6.08e+02,4.28e+02
2013,12,21,15,14,2.23,177.86,-1762.17,-276.60, 55.19,-84.24,-8.88, 9.66,9.09e+02,5.23e+02
2013,12,21,15,14,20.98,148.99,-1766.42,-265.32, 55.04,-85.18,-8.51, 9.60,9.09e+02,5.23e+02
2013,12,21,15,14,22.23,147.06,-1766.69,-264.56, 55.03,-85.24,-8.49, 9.59,0.00e+00,0.00e+00
2013,12,21,15,14,40.98,118.14,-1770.37,-253.20, 54.88,-86.18,-8.12, 9.53,6.09e+02,4.28e+02
2013,12,21,15,14,42.23,116.22,-1770.60,-252.44, 54.87,-86.24,-8.10, 9.52,3.01e+02,3.01e+02
2013,12,21,15,15,0.96, 87.28,-1773.71,-241.00, 54.73,-87.18,-7.73, 9.46,9.10e+02,5.23e+02
2013,12,21,15,15,2.21, 85.34,-1773.90,-240.24, 54.72,-87.25,-7.70, 9.46,9.10e+02,5.23e+02
2013,12,21,15,15,20.97, 56.36,-1776.44,-228.71, 54.59,-88.18,-7.33, 9.40,0.00e+00,0.00e+00
2013,12,21,15,15,22.22, 54.43,-1776.59,-227.94, 54.58,-88.25,-7.31, 9.39,9.11e+02,5.24e+02
2013,12,21,15,15,40.97, 25.43,-1778.57,-216.35, 54.46,-89.18,-6.93, 9.33,3.01e+02,3.01e+02
