Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,04,04,02,52,38.52,-1280.94,-1155.82,-618.86, 95.55,-137.94,-19.73,18.06,0.00e+00,   NaN
2014,04,04,02,52,39.77,-1282.18,-1154.26,-619.23, 95.56,-138.01,-19.74,18.06,0.00e+00,   NaN
2014,04,04,02,52,41.02,-1283.41,-1152.70,-619.60, 95.56,-138.07,-19.76,18.05,0.00e+00,   NaN
2014,04,04,02,52,59.77,-1301.73,-1129.10,-625.08, 95.65,-139.06,-19.94,17.98,0.00e+00,   NaN
2014,04,04,02,53,35.77,-1335.88,-1082.90,-635.09, 95.79,-140.97,-20.27,17.86,0.00e+00,   NaN
2014,04,04,02,53,37.02,-1337.04,-1081.27,-635.43, 95.79,-141.04,-20.28,17.85,0.00e+00,   NaN
2014,04,04,02,53,38.27,-1338.20,-1079.65,-635.76, 95.79,-141.10,-20.29,17.85,0.00e+00,   NaN
2014,04,04,02,53,57.02,-1355.38,-1055.09,-640.70, 95.84,-142.10,-20.46,17.78,1.38e+02,2.12e+02
2014,04,04,02,54,33.01,-1387.30,-1007.15,-649.66, 95.90,-144.02,-20.75,17.66,0.00e+00,1.84e+02
2014,04,04,02,54,34.26,-1388.38,-1005.46,-649.96, 95.90,-144.09,-20.76,17.65,2.63e+02,2.31e+02
2014,04,04,02,54,35.51,-1389.46,-1003.78,-650.26, 95.91,-144.15,-20.77,17.65,3.89e+02,2.47e+02
2014,04,04,02,54,54.26,-1405.47,-978.34,-654.64, 95.92,-145.16,-20.92,17.58,1.26e+02,2.16e+02
2014,04,04,02,55,30.25,-1435.08,-928.75,-662.54, 95.90,-147.09,-21.19,17.45,1.33e+02,2.16e+02
2014,04,04,02,55,31.50,-1436.08,-927.01,-662.80, 95.90,-147.16,-21.19,17.45,0.00e+00,1.87e+02
2014,04,04,02,55,32.75,-1437.08,-925.27,-663.06, 95.90,-147.22,-21.20,17.44,3.24e+02,2.42e+02
2014,04,04,02,55,51.50,-1451.87,-899.02,-666.88, 95.87,-148.23,-21.33,17.38,1.85e+02,2.28e+02
2014,04,04,02,56,27.50,-1479.11,-847.91,-673.68, 95.78,-150.18,-21.56,17.25,3.07e+01,2.15e+02
2014,04,04,02,56,28.75,-1480.02,-846.12,-673.91, 95.78,-150.24,-21.57,17.24,0.00e+00,2.06e+02
2014,04,04,02,56,30.00,-1480.94,-844.33,-674.13, 95.77,-150.31,-21.58,17.24,2.87e+01,2.16e+02
2014,04,04,02,56,48.75,-1494.46,-817.33,-677.37, 95.71,-151.33,-21.69,17.17,2.30e+02,2.41e+02
2014,04,04,02,57,24.74,-1519.24,-764.86,-683.07, 95.55,-153.28,-21.88,17.04,4.70e+02,2.76e+02
2014,04,04,02,57,25.99,-1520.07,-763.03,-683.25, 95.54,-153.34,-21.89,17.04,1.96e+01,2.19e+02
2014,04,04,02,57,27.24,-1520.90,-761.19,-683.44, 95.53,-153.41,-21.89,17.03,1.48e+02,2.37e+02
2014,04,04,02,57,45.99,-1533.13,-733.51,-686.10, 95.43,-154.43,-21.98,16.96,4.73e+02,2.77e+02
2014,04,04,02,58,21.99,-1555.39,-679.79,-690.67, 95.19,-156.39,-22.14,16.83,4.21e+01,2.35e+02
2014,04,04,02,58,23.24,-1556.14,-677.91,-690.81, 95.18,-156.46,-22.15,16.83,1.70e+02,2.53e+02
2014,04,04,02,58,24.49,-1556.88,-676.04,-690.96, 95.17,-156.53,-22.15,16.82,1.04e+02,2.45e+02
2014,04,04,02,58,43.24,-1567.78,-647.75,-693.03, 95.03,-157.55,-22.22,16.76,0.00e+00,2.00e+02
2014,04,04,02,59,19.23,-1587.46,-592.95,-696.46, 94.72,-159.52,-22.34,16.63,0.00e+00,2.05e+02
2014,04,04,02,59,20.48,-1588.11,-591.04,-696.57, 94.71,-159.59,-22.35,16.62,2.63e+02,2.76e+02
2014,04,04,02,59,21.73,-1588.76,-589.12,-696.67, 94.70,-159.65,-22.35,16.62,0.00e+00,2.25e+02
