Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,04,15,18,49,34.11,1652.97,-527.35,-243.18, 14.61,-17.69,-7.98,11.54,4.44e+03,2.09e+02
2014,04,15,18,49,35.36,1652.45,-529.24,-242.41, 14.59,-17.76,-7.95,11.54,4.05e+03,2.00e+02
2014,04,15,18,49,36.61,1651.93,-531.13,-241.63, 14.56,-17.82,-7.93,11.53,3.99e+03,1.98e+02
2014,04,15,18,49,49.11,1646.61,-549.96,-233.83, 14.30,-18.47,-7.67,11.49,4.46e+03,2.09e+02
2014,04,15,18,50,31.36,1626.88,-613.01,-207.23, 13.45,-20.65,-6.80,11.34,4.58e+03,2.12e+02
2014,04,15,18,50,32.61,1626.26,-614.87,-206.44, 13.43,-20.71,-6.77,11.34,4.24e+03,2.04e+02
2014,04,15,18,50,33.86,1625.63,-616.71,-205.65, 13.40,-20.78,-6.75,11.34,4.39e+03,2.08e+02
2014,04,15,18,50,46.36,1619.24,-635.16,-197.71, 13.16,-21.42,-6.48,11.29,4.52e+03,2.11e+02
2014,04,15,18,51,28.60,1595.91,-696.82,-170.67, 12.34,-23.59,-5.60,11.15,4.62e+03,2.13e+02
2014,04,15,18,51,29.85,1595.18,-698.62,-169.86, 12.32,-23.65,-5.57,11.14,4.51e+03,2.11e+02
2014,04,15,18,51,31.10,1594.44,-700.43,-169.06, 12.30,-23.72,-5.54,11.14,4.62e+03,2.13e+02
2014,04,15,18,51,43.60,1586.99,-718.44,-161.00, 12.06,-24.36,-5.28,11.10,4.61e+03,2.13e+02
2014,04,15,18,52,25.84,1560.12,-778.52,-133.59, 11.29,-26.52,-4.38,10.95,5.03e+03,2.23e+02
2014,04,15,18,52,27.09,1559.29,-780.28,-132.77, 11.27,-26.58,-4.35,10.95,4.93e+03,2.21e+02
2014,04,15,18,52,28.34,1558.45,-782.04,-131.96, 11.25,-26.65,-4.33,10.95,4.84e+03,2.19e+02
2014,04,15,18,52,40.84,1549.96,-799.55,-123.80, 11.03,-27.29,-4.06,10.90,4.46e+03,2.10e+02
2014,04,15,18,53,23.09,1519.62,-857.89,-96.10, 10.30,-29.45,-3.15,10.76,4.71e+03,2.16e+02
2014,04,15,18,53,24.34,1518.69,-859.59,-95.28, 10.28,-29.51,-3.13,10.76,4.89e+03,2.20e+02
