Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,04,02,10,09,33.73,1336.62,919.91,676.04, 20.39,34.54,22.62, 4.18,0.00e+00,   NaN
2014,04,02,10,09,34.98,1337.82,918.16,676.09, 20.41,34.46,22.62, 4.17,0.00e+00,   NaN
2014,04,02,10,09,36.23,1339.01,916.42,676.14, 20.42,34.39,22.62, 4.17,0.00e+00,   NaN
2014,04,02,10,09,54.98,1356.69,890.05,676.70, 20.64,33.27,22.64, 4.09,0.00e+00,   NaN
2014,04,02,10,10,30.97,1389.40,838.66,677.19, 21.11,31.12,22.65, 3.95,0.00e+00,   NaN
2014,04,02,10,10,32.22,1390.51,836.85,677.19, 21.13,31.04,22.65, 3.94,0.00e+00,   NaN
2014,04,02,10,10,33.47,1391.61,835.05,677.19, 21.14,30.97,22.65, 3.94,0.00e+00,   NaN
2014,04,02,10,10,52.22,1407.95,807.84,677.11, 21.41,29.85,22.64, 3.87,1.27e+04,8.97e+02
2014,04,02,10,11,28.22,1438.06,754.89,676.34, 21.95,27.70,22.61, 3.72,1.19e+04,8.73e+02
2014,04,02,10,11,29.47,1439.07,753.04,676.29, 21.97,27.62,22.61, 3.72,1.07e+04,8.32e+02
2014,04,02,10,11,30.72,1440.09,751.18,676.25, 21.99,27.55,22.60, 3.71,1.19e+04,8.72e+02
2014,04,02,10,11,49.47,1455.04,723.22,675.51, 22.29,26.43,22.57, 3.64,1.29e+04,9.10e+02
2014,04,02,10,12,25.46,1482.44,668.90,673.49, 22.90,24.29,22.49, 3.49,1.13e+04,8.52e+02
2014,04,02,10,12,26.71,1483.36,667.00,673.40, 22.92,24.21,22.49, 3.49,1.18e+04,8.72e+02
2014,04,02,10,12,27.96,1484.28,665.10,673.32, 22.94,24.14,22.49, 3.48,9.66e+03,7.92e+02
2014,04,02,10,12,46.71,1497.81,636.45,671.92, 23.28,23.02,22.43, 3.41,1.26e+04,9.00e+02
2014,04,02,10,13,22.71,1522.44,580.90,668.65, 23.95,20.88,22.31, 3.27,1.09e+04,8.41e+02
2014,04,02,10,13,23.96,1523.26,578.95,668.53, 23.97,20.81,22.31, 3.26,1.05e+04,8.25e+02
2014,04,02,10,13,25.21,1524.08,577.01,668.40, 24.00,20.74,22.30, 3.26,9.99e+03,8.07e+02
2014,04,02,10,13,43.96,1536.14,547.78,666.36, 24.37,19.63,22.22, 3.18,1.01e+04,8.11e+02
2014,04,02,10,14,19.95,1557.91,491.18,661.85, 25.10,17.50,22.06, 3.04,8.60e+03,7.54e+02
2014,04,02,10,14,21.20,1558.64,489.21,661.68, 25.13,17.43,22.05, 3.04,7.72e+03,7.17e+02
2014,04,02,10,14,22.45,1559.36,487.23,661.51, 25.15,17.35,22.04, 3.03,9.29e+03,7.82e+02
2014,04,02,10,14,41.20,1569.92,457.49,658.83, 25.55,16.25,21.94, 2.96,1.04e+04,8.26e+02
2014,04,02,10,15,17.20,1588.79,400.00,653.11, 26.35,14.13,21.73, 2.82,1.03e+04,8.24e+02
2014,04,02,10,15,18.45,1589.41,398.00,652.90, 26.37,14.06,21.73, 2.81,1.03e+04,8.27e+02
2014,04,02,10,15,19.70,1590.03,395.99,652.68, 26.40,13.98,21.72, 2.81,7.88e+03,7.27e+02
2014,04,02,10,15,38.45,1599.06,365.84,649.37, 26.83,12.89,21.60, 2.73,8.78e+03,7.66e+02
2014,04,02,10,16,14.44,1614.97,307.65,642.45, 27.68,10.79,21.34, 2.59,8.83e+03,7.68e+02
2014,04,02,10,16,15.69,1615.49,305.63,642.20, 27.71,10.71,21.34, 2.59,7.36e+03,7.05e+02
2014,04,02,10,16,16.94,1616.00,303.60,641.94, 27.74,10.64,21.33, 2.58,8.07e+03,7.36e+02
2014,04,02,10,16,35.69,1623.48,273.13,638.02, 28.20, 9.55,21.18, 2.51,8.28e+03,7.45e+02
2014,04,02,10,17,11.68,1636.40,214.41,629.92, 29.11, 7.46,20.89, 2.37,7.57e+03,7.19e+02
2014,04,02,10,17,12.93,1636.81,212.36,629.63, 29.15, 7.39,20.88, 2.37,7.76e+03,7.27e+02
2014,04,02,10,17,14.18,1637.23,210.32,629.33, 29.18, 7.32,20.87, 2.36,7.95e+03,7.36e+02
2014,04,02,10,17,32.93,1643.14,179.62,624.80, 29.67, 6.24,20.71, 2.29,6.99e+03,6.95e+02
2014,04,02,10,18,8.93,1653.04,120.51,615.55, 30.64, 4.17,20.37, 2.15,8.76e+03,7.77e+02
2014,04,02,10,18,10.18,1653.34,118.46,615.22, 30.67, 4.10,20.36, 2.15,6.51e+03,6.79e+02
2014,04,02,10,18,11.43,1653.65,116.40,614.88, 30.71, 4.03,20.35, 2.14,8.31e+03,7.59e+02
2014,04,02,10,18,30.18,1657.98, 85.56,609.76, 31.22, 2.95,20.17, 2.07,8.56e+03,7.71e+02
2014,04,02,10,19,6.17,1664.84, 26.28,599.40, 32.25, 0.90,19.80, 1.94,7.47e+03,7.22e+02
2014,04,02,10,19,7.42,1665.04, 24.22,599.03, 32.28, 0.83,19.79, 1.93,7.35e+03,7.17e+02
2014,04,02,10,19,8.67,1665.24, 22.17,598.65, 32.32, 0.76,19.77, 1.93,6.77e+03,6.90e+02
2014,04,02,10,19,27.42,1667.98, -8.73,592.95, 32.86,-0.30,19.57, 1.86,6.14e+03,6.60e+02
