Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,02,23,13,38,9.79,-764.84,-1577.01,-379.06, 55.82,-115.87,-12.20,11.38,0.00e+00,   NaN
2014,02,23,13,38,11.04,-766.65,-1576.24,-378.38, 55.77,-115.94,-12.18,11.38,0.00e+00,   NaN
2014,02,23,13,38,12.29,-768.47,-1575.47,-377.70, 55.72,-116.00,-12.16,11.38,0.00e+00,   NaN
2014,02,23,13,38,31.04,-795.54,-1563.62,-367.42, 55.03,-116.97,-11.83,11.31,0.00e+00,   NaN
2014,02,23,13,39,7.04,-846.86,-1539.57,-347.37, 53.72,-118.81,-11.18,11.19,0.00e+00,   NaN
2014,02,23,13,39,8.29,-848.62,-1538.70,-346.67, 53.67,-118.88,-11.16,11.18,0.00e+00,   NaN
2014,02,23,13,39,9.54,-850.39,-1537.83,-345.97, 53.63,-118.94,-11.14,11.18,0.00e+00,   NaN
2014,02,23,13,39,28.29,-876.71,-1524.56,-335.36, 52.95,-119.90,-10.80,11.12,0.00e+00,4.27e+02
2014,02,23,13,40,4.28,-926.48,-1497.80,-314.72, 51.68,-121.74,-10.13,10.99,1.41e+02,4.67e+02
2014,02,23,13,40,5.53,-928.19,-1496.84,-314.00, 51.64,-121.80,-10.11,10.99,0.00e+00,4.51e+02
2014,02,23,13,40,6.78,-929.90,-1495.88,-313.28, 51.60,-121.87,-10.09,10.99,0.00e+00,4.35e+02
2014,02,23,13,40,25.53,-955.39,-1481.21,-302.37, 50.95,-122.82,-9.73,10.92,0.00e+00,4.20e+02
2014,02,23,13,41,1.52,-1003.49,-1451.81,-281.19, 49.72,-124.65,-9.05,10.80,0.00e+00,4.57e+02
2014,02,23,13,41,2.77,-1005.14,-1450.75,-280.45, 49.68,-124.72,-9.03,10.80,2.53e+01,4.62e+02
2014,02,23,13,41,4.02,-1006.79,-1449.70,-279.71, 49.64,-124.78,-9.00,10.79,0.00e+00,4.07e+02
2014,02,23,13,41,22.77,-1031.37,-1433.68,-268.53, 49.01,-125.73,-8.65,10.73,0.00e+00,4.11e+02
2014,02,23,13,41,58.77,-1077.67,-1401.69,-246.86, 47.83,-127.55,-7.95,10.61,0.00e+00,4.37e+02
2014,02,23,13,42,0.02,-1079.26,-1400.55,-246.10, 47.79,-127.62,-7.92,10.60,0.00e+00,4.37e+02
2014,02,23,13,42,1.27,-1080.85,-1399.41,-245.34, 47.75,-127.68,-7.90,10.60,6.86e+01,4.85e+02
2014,02,23,13,42,20.02,-1104.44,-1382.07,-233.93, 47.15,-128.63,-7.53,10.54,0.00e+00,4.70e+02
2014,02,23,13,42,56.01,-1148.78,-1347.60,-211.84, 46.03,-130.45,-6.82,10.41,6.48e+01,4.88e+02
2014,02,23,13,42,57.26,-1150.30,-1346.38,-211.07, 45.99,-130.51,-6.80,10.41,5.58e+02,5.19e+02
2014,02,23,13,42,58.51,-1151.82,-1345.15,-210.29, 45.95,-130.57,-6.77,10.41,0.00e+00,4.73e+02
2014,02,23,13,43,17.26,-1174.36,-1326.53,-198.68, 45.38,-131.52,-6.40,10.34,1.55e+02,5.07e+02
2014,02,23,13,43,53.26,-1216.63,-1289.66,-176.22, 44.31,-133.33,-5.68,10.22,1.02e+03,5.66e+02
2014,02,23,13,43,54.51,-1218.08,-1288.35,-175.43, 44.27,-133.39,-5.65,10.22,0.00e+00,4.90e+02
2014,02,23,13,43,55.76,-1219.52,-1287.04,-174.65, 44.23,-133.46,-5.63,10.21,2.73e+02,5.24e+02
2014,02,23,13,44,14.51,-1240.95,-1267.21,-162.86, 43.69,-134.40,-5.25,10.15,0.00e+00,4.81e+02
2014,02,23,13,44,50.50,-1281.00,-1228.04,-140.10, 42.68,-136.21,-4.51,10.03,1.44e+03,5.74e+02
2014,02,23,13,44,51.75,-1282.37,-1226.66,-139.31, 42.65,-136.27,-4.49,10.03,4.28e+02,5.17e+02
2014,02,23,13,44,53.00,-1283.73,-1225.27,-138.52, 42.61,-136.33,-4.46,10.02,0.00e+00,4.75e+02
2014,02,23,13,45,11.75,-1303.97,-1204.27,-126.59, 42.10,-137.28,-4.08, 9.96,0.00e+00,4.61e+02
