Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,14,20,11,49.04,1697.79,-351.80,-396.36, 41.18,-11.71,-12.88,11.26,3.47e+03,1.91e+02
2014,02,14,20,11,50.29,1697.52,-353.76,-395.68, 41.16,-11.77,-12.85,11.25,2.99e+03,1.77e+02
2014,02,14,20,11,51.54,1697.25,-355.72,-395.01, 41.15,-11.84,-12.83,11.25,2.89e+03,1.74e+02
2014,02,14,20,12,4.04,1694.46,-375.29,-388.24, 41.02,-12.49,-12.61,11.21,3.06e+03,1.79e+02
2014,02,14,20,12,46.29,1683.30,-441.07,-364.95, 40.58,-14.68,-11.84,11.06,3.00e+03,1.78e+02
2014,02,14,20,12,47.54,1682.93,-443.01,-364.25, 40.57,-14.75,-11.82,11.06,3.32e+03,1.87e+02
2014,02,14,20,12,48.79,1682.55,-444.94,-363.55, 40.56,-14.81,-11.80,11.05,3.14e+03,1.82e+02
2014,02,14,20,13,1.29,1678.70,-464.26,-356.54, 40.44,-15.46,-11.57,11.01,3.16e+03,1.82e+02
2014,02,14,20,13,43.53,1663.98,-529.07,-332.50, 40.04,-17.64,-10.78,10.86,3.18e+03,1.83e+02
2014,02,14,20,13,44.78,1663.50,-530.97,-331.78, 40.03,-17.70,-10.76,10.86,2.98e+03,1.77e+02
2014,02,14,20,13,46.03,1663.02,-532.88,-331.06, 40.02,-17.77,-10.73,10.85,3.07e+03,1.80e+02
2014,02,14,20,13,58.53,1658.12,-551.89,-323.84, 39.90,-18.41,-10.50,10.81,3.23e+03,1.84e+02
2014,02,14,20,14,40.78,1639.86,-615.56,-299.10, 39.54,-20.57,-9.69,10.67,3.32e+03,1.87e+02
2014,02,14,20,14,42.03,1639.29,-617.43,-298.36, 39.53,-20.64,-9.67,10.66,2.86e+03,1.73e+02
2014,02,14,20,14,43.28,1638.70,-619.30,-297.62, 39.52,-20.70,-9.64,10.66,3.02e+03,1.78e+02
2014,02,14,20,14,55.78,1632.76,-637.94,-290.20, 39.42,-21.34,-9.40,10.62,3.03e+03,1.79e+02
2014,02,14,20,15,38.02,1611.04,-700.26,-264.84, 39.10,-23.49,-8.57,10.47,3.01e+03,1.78e+02
2014,02,14,20,15,39.27,1610.36,-702.09,-264.08, 39.09,-23.56,-8.55,10.47,3.04e+03,1.79e+02
2014,02,14,20,15,40.52,1609.67,-703.92,-263.33, 39.08,-23.62,-8.52,10.46,3.01e+03,1.78e+02
2014,02,14,20,15,53.02,1602.71,-722.14,-255.74, 38.99,-24.26,-8.28,10.42,3.05e+03,1.79e+02
2014,02,14,20,16,35.26,1577.57,-782.96,-229.83, 38.71,-26.40,-7.43,10.28,3.40e+03,1.89e+02
2014,02,14,20,16,36.51,1576.79,-784.74,-229.05, 38.70,-26.46,-7.41,10.28,3.12e+03,1.81e+02
2014,02,14,20,16,37.76,1576.00,-786.52,-228.28, 38.69,-26.52,-7.38,10.27,3.75e+03,1.99e+02
2014,02,14,20,16,50.26,1568.04,-804.26,-220.54, 38.62,-27.15,-7.13,10.23,2.93e+03,1.76e+02
2014,02,14,20,17,32.51,1539.54,-863.41,-194.15, 38.37,-29.28,-6.28,10.09,3.63e+03,1.96e+02
2014,02,14,20,17,33.76,1538.66,-865.14,-193.36, 38.36,-29.35,-6.25,10.08,3.25e+03,1.85e+02
2014,02,14,20,17,35.01,1537.78,-866.87,-192.58, 38.36,-29.41,-6.23,10.08,3.30e+03,1.87e+02
2014,02,14,20,17,47.51,1528.84,-884.08,-184.70, 38.29,-30.04,-5.97,10.04,3.38e+03,1.89e+02
2014,02,14,20,18,29.75,1497.09,-941.36,-157.92, 38.09,-32.16,-5.10, 9.90,3.34e+03,1.88e+02
2014,02,14,20,18,31.00,1496.11,-943.03,-157.12, 38.08,-32.22,-5.08, 9.89,3.08e+03,1.81e+02
