Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,02,28,21,17,59.44,-1780.07, 51.46,-377.14, 82.91,178.34,-11.96,11.32,0.00e+00,   NaN
2014,02,28,21,18,0.69,-1780.09, 53.41,-376.46, 82.85,178.28,-11.94,11.32,0.00e+00,   NaN
2014,02,28,21,18,1.94,-1780.11, 55.36,-375.78, 82.79,178.22,-11.91,11.32,0.00e+00,   NaN
2014,02,28,21,18,20.69,-1780.14, 84.55,-365.54, 81.85,177.28,-11.59,11.25,0.00e+00,   NaN
2014,02,28,21,18,56.68,-1778.75,140.50,-345.58, 80.05,175.48,-10.96,11.13,0.00e+00,   NaN
2014,02,28,21,18,57.93,-1778.67,142.44,-344.88, 79.98,175.42,-10.94,11.13,0.00e+00,   NaN
2014,02,28,21,18,59.18,-1778.58,144.38,-344.18, 79.92,175.36,-10.92,11.12,0.00e+00,   NaN
2014,02,28,21,19,17.93,-1777.04,173.46,-333.62, 78.99,174.42,-10.58,11.06,0.00e+00,3.53e+02
2014,02,28,21,19,53.92,-1772.64,229.15,-313.09, 77.20,172.63,-9.94,10.94,0.00e+00,3.53e+02
2014,02,28,21,19,55.17,-1772.45,231.08,-312.37, 77.14,172.57,-9.91,10.94,4.65e+02,3.93e+02
2014,02,28,21,19,56.42,-1772.26,233.01,-311.65, 77.08,172.51,-9.89,10.93,0.00e+00,3.23e+02
2014,02,28,21,20,15.17,-1769.15,261.91,-300.81, 76.15,171.58,-9.55,10.87,0.00e+00,3.53e+02
2014,02,28,21,20,51.17,-1761.73,317.20,-279.76, 74.39,169.79,-8.88,10.75,0.00e+00,3.62e+02
2014,02,28,21,20,52.42,-1761.44,319.11,-279.02, 74.33,169.73,-8.86,10.75,0.00e+00,3.35e+02
2014,02,28,21,20,53.67,-1761.15,321.02,-278.28, 74.27,169.67,-8.84,10.75,0.00e+00,3.35e+02
2014,02,28,21,21,12.42,-1756.46,349.67,-267.19, 73.35,168.74,-8.49,10.68,1.30e+02,3.51e+02
2014,02,28,21,21,48.41,-1746.04,404.37,-245.67, 71.61,166.96,-7.81,10.57,1.21e+02,3.85e+02
2014,02,28,21,21,49.66,-1745.65,406.26,-244.92, 71.55,166.90,-7.78,10.56,2.98e+02,4.01e+02
2014,02,28,21,21,50.91,-1745.25,408.15,-244.17, 71.49,166.84,-7.76,10.56,0.00e+00,3.72e+02
2014,02,28,21,22,9.66,-1739.00,436.46,-232.84, 70.59,165.91,-7.40,10.50,1.68e+02,3.92e+02
2014,02,28,21,22,45.66,-1725.58,490.45,-210.91, 68.88,164.13,-6.71,10.38,3.83e+02,4.06e+02
2014,02,28,21,22,46.91,-1725.08,492.31,-210.15, 68.83,164.07,-6.68,10.37,1.30e+02,3.87e+02
2014,02,28,21,22,48.16,-1724.58,494.18,-209.38, 68.77,164.01,-6.66,10.37,0.00e+00,3.66e+02
2014,02,28,21,23,6.91,-1716.78,522.07,-197.86, 67.88,163.09,-6.29,10.31,0.00e+00,3.62e+02
