Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,21,13,51,34.14,-1681.52,-207.85,555.85, 45.77,-172.95,18.16, 6.00,1.04e+03,1.04e+02
2014,02,21,13,51,35.39,-1681.62,-205.82,556.36, 45.79,-173.02,18.18, 5.99,8.63e+02,9.50e+01
2014,02,21,13,51,36.64,-1681.72,-203.79,556.87, 45.81,-173.09,18.20, 5.99,1.03e+03,1.04e+02
2014,02,21,13,51,49.14,-1682.62,-183.44,561.89, 46.01,-173.78,18.36, 5.94,7.25e+02,8.72e+01
2014,02,21,13,52,31.39,-1683.94,-114.53,578.29, 46.75,-176.11,18.91, 5.79,1.87e+02,4.48e+01
2014,02,21,13,52,32.64,-1683.94,-112.48,578.76, 46.77,-176.18,18.93, 5.78,2.61e+02,5.27e+01
2014,02,21,13,52,33.89,-1683.93,-110.44,579.23, 46.79,-176.25,18.94, 5.78,3.24e+02,5.86e+01
2014,02,21,13,52,46.39,-1683.78,-90.01,583.90, 47.02,-176.94,19.10, 5.73,1.45e+02,3.96e+01
2014,02,21,13,53,28.63,-1681.57,-20.90,599.08, 47.82,-179.29,19.61, 5.58,8.11e+01,3.03e+01
2014,02,21,13,53,29.88,-1681.46,-18.85,599.52, 47.84,-179.36,19.62, 5.57,1.44e+02,3.97e+01
2014,02,21,13,53,31.13,-1681.35,-16.80,599.95, 47.87,-179.43,19.64, 5.57,4.93e+01,2.42e+01
2014,02,21,13,53,43.63,-1680.15,  3.66,604.26, 48.11,179.88,19.78, 5.52,9.14e+01,3.21e+01
2014,02,21,13,54,25.88,-1674.42, 72.81,618.19, 48.97,177.51,20.25, 5.37,0.00e+00,6.52e+00
2014,02,21,13,54,27.13,-1674.21, 74.85,618.59, 49.00,177.44,20.26, 5.36,0.00e+00,6.53e+00
2014,02,21,13,54,28.38,-1674.00, 76.90,618.98, 49.03,177.37,20.27, 5.36,2.75e+01,1.93e+01
2014,02,21,13,54,40.88,-1671.76, 97.33,622.91, 49.29,176.67,20.40, 5.31,4.85e+01,2.44e+01
2014,02,21,13,55,23.12,-1662.52,166.28,635.55, 50.21,174.29,20.83, 5.15,1.65e+01,1.64e+01
2014,02,21,13,55,24.37,-1662.21,168.32,635.91, 50.24,174.22,20.84, 5.15,5.80e+00,1.26e+01
2014,02,21,13,55,25.62,-1661.90,170.36,636.27, 50.27,174.15,20.85, 5.14,5.79e+00,1.26e+01
2014,02,21,13,55,38.12,-1658.63,190.71,639.80, 50.55,173.44,20.97, 5.10,2.69e+01,1.95e+01
2014,02,21,13,56,20.36,-1645.93,259.29,651.12, 51.53,171.05,21.34, 4.94,0.00e+00,7.34e+00
2014,02,21,13,56,21.61,-1645.51,261.31,651.44, 51.56,170.98,21.35, 4.93,1.61e+01,1.66e+01
2014,02,21,13,56,22.86,-1645.10,263.34,651.76, 51.59,170.91,21.37, 4.93,5.33e+00,1.28e+01
2014,02,21,13,56,35.36,-1640.81,283.55,654.90, 51.89,170.20,21.47, 4.88,5.24e+00,1.29e+01
2014,02,21,13,57,17.61,-1624.69,351.58,664.86, 52.92,167.79,21.80, 4.72,0.00e+00,7.62e+00
2014,02,21,13,57,18.86,-1624.17,353.58,665.14, 52.95,167.72,21.81, 4.72,4.98e+00,1.30e+01
2014,02,21,13,57,20.11,-1623.65,355.59,665.42, 52.98,167.65,21.82, 4.71,0.00e+00,7.63e+00
2014,02,21,13,57,32.61,-1618.36,375.61,668.16, 53.30,166.93,21.91, 4.66,4.91e+00,1.30e+01
2014,02,21,13,58,14.85,-1598.87,442.86,676.74, 54.38,164.52,22.19, 4.50,0.00e+00,7.83e+00
2014,02,21,13,58,16.10,-1598.26,444.84,676.98, 54.42,164.45,22.20, 4.50,0.00e+00,7.83e+00
2014,02,21,13,58,17.35,-1597.64,446.82,677.22, 54.45,164.38,22.21, 4.49,4.72e+00,1.31e+01
2014,02,21,13,58,29.85,-1591.36,466.58,679.54, 54.78,163.66,22.28, 4.45,0.00e+00,7.87e+00
2014,02,21,13,59,12.10,-1568.56,532.91,686.73, 55.91,161.24,22.52, 4.28,1.54e+01,1.70e+01
2014,02,21,13,59,13.35,-1567.85,534.86,686.93, 55.95,161.16,22.52, 4.28,0.00e+00,7.96e+00
2014,02,21,13,59,14.60,-1567.13,536.81,687.13, 55.98,161.09,22.53, 4.27,4.57e+00,1.32e+01
2014,02,21,13,59,27.10,-1559.89,556.27,689.03, 56.32,160.37,22.59, 4.23,0.00e+00,7.99e+00
2014,02,21,14,00,9.34,-1533.86,621.45,694.81, 57.50,157.94,22.77, 4.06,1.54e+01,1.71e+01
2014,02,21,14,00,10.59,-1533.05,623.37,694.96, 57.54,157.87,22.78, 4.06,0.00e+00,8.03e+00
2014,02,21,14,00,11.84,-1532.24,625.28,695.12, 57.58,157.80,22.78, 4.05,4.53e+00,1.33e+01
2014,02,21,14,00,24.34,-1524.05,644.38,696.61, 57.93,157.08,22.83, 4.01,4.53e+00,1.33e+01
2014,02,21,14,01,6.59,-1494.86,708.27,700.96, 59.15,154.65,22.96, 3.84,0.00e+00,8.02e+00
2014,02,21,14,01,7.84,-1493.96,710.15,701.07, 59.19,154.58,22.97, 3.84,0.00e+00,8.02e+00
2014,02,21,14,01,9.09,-1493.06,712.02,701.18, 59.23,154.50,22.97, 3.83,0.00e+00,8.02e+00
2014,02,21,14,01,21.59,-1483.95,730.70,702.25, 59.59,153.78,23.00, 3.79,0.00e+00,8.01e+00
2014,02,21,14,02,3.83,-1451.71,793.10,705.16, 60.86,151.35,23.09, 3.62,0.00e+00,7.94e+00
2014,02,21,14,02,5.08,-1450.72,794.93,705.23, 60.89,151.28,23.09, 3.62,1.57e+01,1.71e+01
2014,02,21,14,02,6.33,-1449.73,796.76,705.30, 60.93,151.21,23.09, 3.61,0.00e+00,7.94e+00
2014,02,21,14,02,18.83,-1439.73,814.98,705.94, 61.31,150.49,23.11, 3.57,1.58e+01,1.71e+01
2014,02,21,14,03,1.07,-1404.52,875.73,707.42, 62.61,148.06,23.14, 3.40,5.03e+00,1.32e+01
2014,02,21,14,03,2.32,-1403.45,877.51,707.44, 62.65,147.98,23.14, 3.40,0.00e+00,7.78e+00
2014,02,21,14,03,3.57,-1402.37,879.29,707.47, 62.68,147.91,23.14, 3.39,0.00e+00,7.78e+00
2014,02,21,14,03,16.07,-1391.51,896.99,707.68, 63.07,147.19,23.14, 3.35,1.61e+01,1.71e+01
2014,02,21,14,03,58.32,-1353.44,955.95,707.72, 64.40,144.77,23.13, 3.18,0.00e+00,7.55e+00
2014,02,21,14,03,59.57,-1352.28,957.67,707.71, 64.44,144.69,23.13, 3.18,1.64e+01,1.70e+01
2014,02,21,14,04,0.82,-1351.12,959.39,707.69, 64.48,144.62,23.13, 3.17,0.00e+00,7.54e+00
2014,02,21,14,04,13.32,-1339.43,976.54,707.48, 64.88,143.91,23.11, 3.13,0.00e+00,7.48e+00
2014,02,21,14,04,55.56,-1298.62,1033.51,706.08, 66.24,141.49,23.05, 2.96,2.77e+01,2.01e+01
2014,02,21,14,04,56.81,-1297.38,1035.17,706.03, 66.28,141.41,23.04, 2.96,1.69e+01,1.69e+01
