Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,19,07,51,43.17,-1414.17,-968.92,551.61, 63.42,-145.58,17.84, 6.00,4.23e+02,6.74e+01
2014,02,19,07,51,44.42,-1415.18,-967.18,552.12, 63.44,-145.65,17.85, 5.99,4.98e+02,7.30e+01
2014,02,19,07,51,45.67,-1416.20,-965.44,552.63, 63.46,-145.72,17.87, 5.99,6.37e+02,8.24e+01
2014,02,19,07,51,58.17,-1426.24,-947.97,557.64, 63.65,-146.39,18.04, 5.94,5.30e+02,7.53e+01
2014,02,19,07,52,40.41,-1458.79,-888.02,574.05, 64.32,-148.67,18.58, 5.79,2.53e+02,5.24e+01
2014,02,19,07,52,41.66,-1459.72,-886.22,574.53, 64.34,-148.74,18.59, 5.79,1.46e+02,4.02e+01
2014,02,19,07,52,42.91,-1460.65,-884.43,575.00, 64.36,-148.80,18.61, 5.79,1.88e+02,4.55e+01
2014,02,19,07,52,55.41,-1469.82,-866.40,579.68, 64.56,-149.48,18.77, 5.74,1.56e+02,4.16e+01
2014,02,19,07,53,37.65,-1499.38,-804.66,594.92, 65.25,-151.78,19.27, 5.59,6.02e+01,2.68e+01
2014,02,19,07,53,38.90,-1500.22,-802.82,595.35, 65.27,-151.85,19.28, 5.58,3.88e+01,2.22e+01
2014,02,19,07,53,40.15,-1501.06,-800.97,595.79, 65.29,-151.92,19.30, 5.58,8.16e+01,3.07e+01
2014,02,19,07,53,52.65,-1509.34,-782.44,600.12, 65.50,-152.60,19.44, 5.53,1.03e+02,3.42e+01
2014,02,19,07,54,34.90,-1535.84,-719.07,614.15, 66.22,-154.91,19.91, 5.38,2.80e+01,1.95e+01
2014,02,19,07,54,36.15,-1536.59,-717.18,614.55, 66.24,-154.98,19.92, 5.38,2.80e+01,1.95e+01
2014,02,19,07,54,37.40,-1537.34,-715.29,614.95, 66.26,-155.05,19.93, 5.37,0.00e+00,6.51e+00
2014,02,19,07,54,49.90,-1544.70,-696.31,618.91, 66.48,-155.74,20.07, 5.33,6.54e+00,1.24e+01
2014,02,19,07,55,32.14,-1568.06,-631.52,631.70, 67.22,-158.06,20.49, 5.17,0.00e+00,6.57e+00
2014,02,19,07,55,33.39,-1568.72,-629.59,632.06, 67.25,-158.13,20.50, 5.17,0.00e+00,6.57e+00
2014,02,19,07,55,34.64,-1569.37,-627.65,632.42, 67.27,-158.20,20.51, 5.16,1.74e+01,1.64e+01
2014,02,19,07,55,47.14,-1575.79,-608.28,636.01, 67.49,-158.89,20.63, 5.12,6.49e+00,1.25e+01
2014,02,19,07,56,29.39,-1595.97,-542.21,647.52, 68.25,-161.24,21.01, 4.96,6.47e+00,1.25e+01
2014,02,19,07,56,30.64,-1596.53,-540.24,647.84, 68.28,-161.30,21.03, 4.96,6.47e+00,1.25e+01
2014,02,19,07,56,31.89,-1597.09,-538.27,648.17, 68.30,-161.37,21.04, 4.95,0.00e+00,6.62e+00
2014,02,19,07,56,44.39,-1602.56,-518.55,651.37, 68.53,-162.07,21.14, 4.91,6.46e+00,1.25e+01
2014,02,19,07,57,26.63,-1619.49,-451.43,661.57, 69.31,-164.42,21.48, 4.75,0.00e+00,6.66e+00
2014,02,19,07,57,27.88,-1619.95,-449.43,661.85, 69.33,-164.49,21.49, 4.75,0.00e+00,6.66e+00
2014,02,19,07,57,29.13,-1620.41,-447.44,662.14, 69.36,-164.56,21.50, 4.74,0.00e+00,6.66e+00
2014,02,19,07,57,41.63,-1624.92,-427.43,664.95, 69.59,-165.26,21.59, 4.69,6.44e+00,1.25e+01
2014,02,19,07,58,23.88,-1638.57,-359.40,673.81, 70.39,-167.63,21.88, 4.54,0.00e+00,6.68e+00
2014,02,19,07,58,25.13,-1638.94,-357.38,674.06, 70.41,-167.70,21.89, 4.53,0.00e+00,6.68e+00
2014,02,19,07,58,26.38,-1639.30,-355.36,674.31, 70.44,-167.77,21.90, 4.53,0.00e+00,6.69e+00
2014,02,19,07,58,38.88,-1642.83,-335.12,676.72, 70.68,-168.47,21.98, 4.48,0.00e+00,6.69e+00
2014,02,19,07,59,21.12,-1653.17,-266.41,684.22, 71.49,-170.85,22.23, 4.32,0.00e+00,6.70e+00
2014,02,19,07,59,22.37,-1653.43,-264.37,684.43, 71.52,-170.92,22.23, 4.32,0.00e+00,6.70e+00
2014,02,19,07,59,23.62,-1653.70,-262.33,684.64, 71.54,-170.99,22.24, 4.31,1.74e+01,1.66e+01
2014,02,19,07,59,36.12,-1656.25,-241.91,686.64, 71.78,-171.69,22.30, 4.27,0.00e+00,6.70e+00
2014,02,19,08,00,18.36,-1663.25,-172.69,692.77, 72.61,-174.07,22.50, 4.11,0.00e+00,6.70e+00
2014,02,19,08,00,19.61,-1663.42,-170.63,692.94, 72.64,-174.14,22.51, 4.10,0.00e+00,6.70e+00
2014,02,19,08,00,20.86,-1663.58,-168.58,693.11, 72.66,-174.21,22.51, 4.10,0.00e+00,6.70e+00
2014,02,19,08,00,33.36,-1665.14,-148.04,694.71, 72.91,-174.92,22.57, 4.05,0.00e+00,6.69e+00
2014,02,19,08,01,15.61,-1668.80,-78.48,699.45, 73.75,-177.31,22.72, 3.89,0.00e+00,6.68e+00
2014,02,19,08,01,16.86,-1668.87,-76.42,699.57, 73.78,-177.38,22.72, 3.89,6.55e+00,1.26e+01
2014,02,19,08,01,18.11,-1668.93,-74.36,699.70, 73.80,-177.45,22.73, 3.88,0.00e+00,6.68e+00
2014,02,19,08,01,30.61,-1669.50,-53.75,700.89, 74.05,-178.16,22.76, 3.84,0.00e+00,6.67e+00
2014,02,19,08,02,12.85,-1669.80, 15.92,704.23, 74.90,179.45,22.87, 3.68,6.62e+00,1.26e+01
2014,02,19,08,02,14.10,-1669.77, 17.98,704.32, 74.93,179.38,22.87, 3.67,1.76e+01,1.67e+01
2014,02,19,08,02,15.35,-1669.74, 20.05,704.40, 74.95,179.31,22.87, 3.67,0.00e+00,6.65e+00
2014,02,19,08,02,27.85,-1669.32, 40.66,705.17, 75.21,178.60,22.89, 3.62,0.00e+00,6.64e+00
2014,02,19,08,03,10.10,-1666.28,110.30,707.11, 76.06,176.21,22.95, 3.46,0.00e+00,6.61e+00
2014,02,19,08,03,11.35,-1666.15,112.35,707.16, 76.09,176.14,22.95, 3.45,1.77e+01,1.67e+01
2014,02,19,08,03,12.60,-1666.02,114.41,707.20, 76.11,176.07,22.95, 3.45,0.00e+00,6.60e+00
2014,02,19,08,03,25.10,-1664.60,134.98,707.55, 76.37,175.36,22.96, 3.40,0.00e+00,6.59e+00
2014,02,19,08,04,7.34,-1658.24,204.35,708.09, 77.23,172.97,22.97, 3.24,0.00e+00,6.55e+00
2014,02,19,08,04,8.59,-1658.01,206.40,708.09, 77.26,172.90,22.97, 3.24,0.00e+00,6.55e+00
2014,02,19,08,04,9.84,-1657.78,208.45,708.09, 77.29,172.83,22.97, 3.23,0.00e+00,6.54e+00
2014,02,19,08,04,22.34,-1655.38,228.92,708.03, 77.54,172.13,22.96, 3.19,0.00e+00,6.53e+00
2014,02,19,08,05,4.59,-1645.71,297.88,707.16, 78.41,169.74,22.92, 3.03,0.00e+00,6.47e+00
