Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,02,01,23,52,41.88,984.80,1361.14,562.88, 34.42,54.11,18.52, 5.27,0.00e+00,   NaN
2014,02,01,23,52,43.13,986.36,1359.80,563.32, 34.41,54.04,18.54, 5.26,0.00e+00,   NaN
2014,02,01,23,53,1.89,1009.71,1339.54,569.81, 34.20,52.99,18.76, 5.20,0.00e+00,   NaN
2014,02,01,23,53,3.13,1011.25,1338.17,570.24, 34.18,52.92,18.78, 5.19,0.00e+00,   NaN
2014,02,01,23,53,21.88,1034.25,1317.47,576.54, 33.98,51.87,18.99, 5.12,8.68e+03,7.48e+02
2014,02,01,23,53,23.13,1035.77,1316.07,576.96, 33.97,51.80,19.01, 5.12,7.03e+03,6.78e+02
2014,02,01,23,53,41.88,1058.43,1294.92,583.08, 33.78,50.74,19.22, 5.05,8.98e+03,7.63e+02
2014,02,01,23,53,43.13,1059.93,1293.50,583.48, 33.77,50.67,19.23, 5.04,1.04e+04,8.19e+02
2014,02,01,23,54,1.88,1082.24,1271.92,589.40, 33.59,49.61,19.44, 4.97,8.49e+03,7.40e+02
2014,02,01,23,54,3.13,1083.71,1270.47,589.79, 33.58,49.54,19.45, 4.97,8.13e+03,7.25e+02
2014,02,01,23,54,21.86,1105.65,1248.48,595.51, 33.41,48.47,19.65, 4.90,8.68e+03,7.50e+02
2014,02,01,23,54,23.11,1107.10,1246.99,595.89, 33.40,48.40,19.66, 4.89,9.72e+03,7.92e+02
2014,02,01,23,54,41.87,1128.68,1224.58,601.42, 33.25,47.33,19.86, 4.82,8.54e+03,7.49e+02
2014,02,01,23,54,43.12,1130.10,1223.07,601.78, 33.24,47.26,19.87, 4.82,8.17e+03,7.34e+02
2014,02,01,23,55,1.87,1151.31,1200.24,607.11, 33.10,46.19,20.05, 4.74,8.73e+03,7.54e+02
2014,02,01,23,55,3.12,1152.71,1198.71,607.46, 33.09,46.12,20.07, 4.74,7.68e+03,7.10e+02
2014,02,01,23,55,21.86,1173.53,1175.48,612.59, 32.96,45.05,20.24, 4.67,9.56e+03,7.86e+02
2014,02,01,23,55,23.11,1174.90,1173.92,612.93, 32.96,44.98,20.26, 4.66,7.52e+03,7.02e+02
2014,02,01,23,55,41.87,1195.33,1150.30,617.85, 32.84,43.90,20.43, 4.59,9.37e+03,7.81e+02
2014,02,01,23,55,43.12,1196.68,1148.72,618.17, 32.83,43.83,20.44, 4.59,7.88e+03,7.21e+02
2014,02,01,23,56,1.87,1216.70,1124.72,622.90, 32.73,42.75,20.60, 4.52,8.82e+03,7.62e+02
