Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,01,08,15,23,2.90,264.31,1722.87,-489.51, 73.06,81.28,-15.69,11.31,1.47e+03,6.56e+02
2014,01,08,15,23,4.15,266.29,1722.69,-488.95, 73.03,81.21,-15.67,11.30,2.07e+03,7.77e+02
2014,01,08,15,23,5.40,268.26,1722.52,-488.38, 73.00,81.15,-15.65,11.30,1.47e+03,6.56e+02
2014,01,08,15,23,44.40,329.67,1715.86,-470.38, 72.05,79.12,-15.07,11.16,1.77e+03,7.20e+02
2014,01,08,15,24,0.14,354.34,1712.56,-462.94, 71.67,78.31,-14.83,11.11,8.84e+02,5.08e+02
2014,01,08,15,24,1.39,356.29,1712.29,-462.35, 71.64,78.25,-14.81,11.10,1.78e+03,7.20e+02
2014,01,08,15,24,2.64,358.25,1712.01,-461.75, 71.61,78.18,-14.79,11.10,2.07e+03,7.77e+02
2014,01,08,15,24,41.64,419.02,1702.17,-442.88, 70.66,76.17,-14.18,10.97,1.48e+03,6.57e+02
2014,01,08,15,24,57.39,443.41,1697.58,-435.10, 70.28,75.36,-13.93,10.91,1.78e+03,7.21e+02
2014,01,08,15,24,58.64,445.34,1697.20,-434.48, 70.25,75.30,-13.91,10.91,5.92e+02,4.16e+02
2014,01,08,15,24,59.89,447.28,1696.82,-433.86, 70.22,75.23,-13.89,10.90,2.93e+02,2.93e+02
2014,01,08,15,25,38.89,507.24,1683.82,-414.18, 69.27,73.24,-13.25,10.77,8.86e+02,5.09e+02
2014,01,08,15,25,54.63,531.26,1677.96,-406.09, 68.89,72.43,-12.99,10.72,1.48e+03,6.59e+02
2014,01,08,15,25,55.88,533.16,1677.48,-405.44, 68.86,72.37,-12.97,10.71,2.07e+03,7.79e+02
2014,01,08,15,25,57.13,535.07,1677.00,-404.80, 68.83,72.30,-12.95,10.71,0.00e+00,0.00e+00
2014,01,08,15,26,36.13,594.05,1660.85,-384.36, 67.89,70.32,-12.29,10.57,1.19e+03,5.90e+02
2014,01,08,15,26,51.87,617.65,1653.74,-375.97, 67.51,69.52,-12.02,10.52,1.48e+03,6.60e+02
2014,01,08,15,26,53.12,619.52,1653.16,-375.30, 67.48,69.46,-12.00,10.52,2.08e+03,7.81e+02
2014,01,08,15,26,54.37,621.39,1652.58,-374.63, 67.45,69.39,-11.98,10.51,2.38e+03,8.36e+02
2014,01,08,15,27,33.37,679.24,1633.33,-353.48, 66.51,67.42,-11.30,10.38,1.19e+03,5.92e+02
2014,01,08,15,27,49.12,702.36,1624.97,-344.81, 66.13,66.62,-11.02,10.33,5.96e+02,4.19e+02
2014,01,08,15,27,50.37,704.19,1624.29,-344.12, 66.10,66.56,-11.00,10.32,1.49e+03,6.61e+02
