Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,01,15,03,21,30.16,1706.76,111.26,-490.04, 41.80, 3.73,-15.99,11.40,1.15e+03,5.70e+02
2014,01,15,03,21,31.41,1707.03,109.27,-489.46, 41.78, 3.66,-15.97,11.39,1.72e+03,6.98e+02
2014,01,15,03,21,50.16,1710.89, 79.40,-480.71, 41.51, 2.66,-15.68,11.32,2.83e+02,2.83e+02
2014,01,15,03,21,51.41,1711.13, 77.41,-480.12, 41.49, 2.59,-15.66,11.32,5.74e+02,4.03e+02
2014,01,15,03,22,10.16,1714.42, 47.51,-471.21, 41.23, 1.59,-15.36,11.25,2.83e+02,2.83e+02
2014,01,15,03,22,11.41,1714.62, 45.51,-470.61, 41.21, 1.52,-15.34,11.25,8.57e+02,4.93e+02
2014,01,15,03,22,30.15,1717.35, 15.62,-461.55, 40.96, 0.52,-15.04,11.18,5.74e+02,4.03e+02
2014,01,15,03,22,31.40,1717.51, 13.62,-460.94, 40.94, 0.45,-15.02,11.18,5.74e+02,4.04e+02
2014,01,15,03,22,50.15,1719.68,-16.30,-451.72, 40.69,-0.54,-14.72,11.11,8.58e+02,4.93e+02
2014,01,15,03,22,51.40,1719.80,-18.29,-451.10, 40.67,-0.61,-14.70,11.11,1.15e+03,5.71e+02
2014,01,15,03,23,10.15,1721.40,-48.21,-441.74, 40.43,-1.60,-14.39,11.04,0.00e+00,0.00e+00
2014,01,15,03,23,11.40,1721.49,-50.20,-441.11, 40.41,-1.67,-14.37,11.04,1.43e+03,6.38e+02
2014,01,15,03,23,30.15,1722.52,-80.10,-431.60, 40.18,-2.66,-14.05,10.97,2.01e+03,7.56e+02
2014,01,15,03,23,31.40,1722.57,-82.09,-430.96, 40.16,-2.73,-14.03,10.96,1.73e+03,7.00e+02
2014,01,15,03,23,50.15,1723.04,-111.96,-421.31, 39.93,-3.72,-13.71,10.90,8.60e+02,4.94e+02
2014,01,15,03,23,51.40,1723.05,-113.95,-420.66, 39.92,-3.78,-13.69,10.89,8.60e+02,4.94e+02
2014,01,15,03,24,10.15,1722.95,-143.79,-410.88, 39.69,-4.77,-13.37,10.83,1.44e+03,6.39e+02
2014,01,15,03,24,11.40,1722.93,-145.77,-410.22, 39.68,-4.84,-13.35,10.82,8.61e+02,4.95e+02
2014,01,15,03,24,30.14,1722.26,-175.54,-400.30, 39.46,-5.82,-13.02,10.76,0.00e+00,0.00e+00
2014,01,15,03,24,31.39,1722.19,-177.53,-399.64, 39.44,-5.89,-13.00,10.75,0.00e+00,0.00e+00
2014,01,15,03,24,50.14,1720.96,-207.26,-389.58, 39.23,-6.87,-12.67,10.69,1.44e+03,6.40e+02
2014,01,15,03,24,51.39,1720.86,-209.23,-388.91, 39.22,-6.93,-12.64,10.68,0.00e+00,0.00e+00
2014,01,15,03,25,10.14,1719.05,-238.89,-378.73, 39.02,-7.91,-12.31,10.62,0.00e+00,0.00e+00
2014,01,15,03,25,11.39,1718.92,-240.87,-378.04, 39.00,-7.98,-12.29,10.61,0.00e+00,0.00e+00
2014,01,15,03,25,30.14,1716.55,-270.45,-367.74, 38.80,-8.95,-11.95,10.55,2.85e+02,2.85e+02
2014,01,15,03,25,31.39,1716.37,-272.42,-367.05, 38.79,-9.02,-11.93,10.55,5.78e+02,4.06e+02
2014,01,15,03,25,50.14,1713.43,-301.91,-356.62, 38.60,-9.99,-11.58,10.48,5.79e+02,4.07e+02
2014,01,15,03,25,51.39,1713.22,-303.87,-355.92, 38.59,-10.06,-11.56,10.48,5.79e+02,4.07e+02
2014,01,15,03,26,10.14,1709.72,-333.26,-345.38, 38.41,-11.03,-11.22,10.41,5.79e+02,4.07e+02
2014,01,15,03,26,11.39,1709.46,-335.22,-344.67, 38.39,-11.09,-11.19,10.41,2.02e+03,7.61e+02
2014,01,15,03,26,30.13,1705.40,-364.49,-334.02, 38.22,-12.06,-10.84,10.34,5.80e+02,4.07e+02
2014,01,15,03,26,31.38,1705.11,-366.43,-333.31, 38.21,-12.13,-10.82,10.34,8.66e+02,4.98e+02
2014,01,15,03,26,50.13,1700.48,-395.60,-322.54, 38.04,-13.10,-10.47,10.27,5.80e+02,4.08e+02
2014,01,15,03,26,51.38,1700.16,-397.54,-321.82, 38.02,-13.16,-10.44,10.27,2.87e+02,2.87e+02
2014,01,15,03,27,10.13,1694.97,-426.57,-310.95, 37.86,-14.13,-10.09,10.21,5.81e+02,4.08e+02
2014,01,15,03,27,11.38,1694.60,-428.50,-310.22, 37.85,-14.19,-10.06,10.20,2.87e+02,2.87e+02
2014,01,15,03,27,30.13,1688.85,-457.38,-299.25, 37.70,-15.15,-9.71,10.14,8.68e+02,4.99e+02
2014,01,15,03,27,31.38,1688.45,-459.31,-298.51, 37.69,-15.22,-9.68,10.13,1.45e+03,6.45e+02
2014,01,15,03,27,50.13,1682.14,-488.04,-287.44, 37.54,-16.18,-9.32,10.07,8.69e+02,5.00e+02
2014,01,15,03,27,51.38,1681.70,-489.95,-286.70, 37.53,-16.24,-9.30,10.06,1.75e+03,7.08e+02
2014,01,15,03,28,10.13,1674.84,-518.53,-275.53, 37.39,-17.20,-8.93,10.00,1.17e+03,5.79e+02
2014,01,15,03,28,11.38,1674.36,-520.43,-274.78, 37.38,-17.27,-8.91,10.00,8.70e+02,5.00e+02
2014,01,15,03,28,30.12,1666.95,-548.82,-263.53, 37.25,-18.22,-8.54, 9.93,1.75e+03,7.10e+02
2014,01,15,03,28,31.37,1666.44,-550.71,-262.78, 37.24,-18.29,-8.52, 9.93,2.88e+02,2.88e+02
2014,01,15,03,28,50.12,1658.47,-578.93,-251.43, 37.11,-19.24,-8.15, 9.87,2.88e+02,2.88e+02
2014,01,15,03,28,51.37,1657.92,-580.81,-250.67, 37.10,-19.31,-8.12, 9.86,5.84e+02,4.10e+02
2014,01,15,03,29,10.11,1649.41,-608.82,-239.25, 36.99,-20.26,-7.75, 9.80,0.00e+00,0.00e+00
2014,01,15,03,29,11.36,1648.82,-610.68,-238.49, 36.98,-20.32,-7.72, 9.79,8.73e+02,5.02e+02
2014,01,15,03,29,30.11,1639.76,-638.51,-226.98, 36.87,-21.28,-7.35, 9.73,1.75e+03,7.12e+02
2014,01,15,03,29,31.36,1639.14,-640.36,-226.21, 36.86,-21.34,-7.32, 9.73,1.75e+03,7.12e+02
