Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,01,27,03,41,54.78,-1756.29,348.72,119.11, 57.13,168.77, 3.81, 8.14,1.99e+03,7.47e+02
2014,01,27,03,41,56.03,-1755.83,350.60,119.90, 57.10,168.71, 3.83, 8.13,1.99e+03,7.47e+02
2014,01,27,03,41,57.28,-1755.36,352.48,120.68, 57.07,168.65, 3.86, 8.13,5.68e+02,3.99e+02
2014,01,27,03,42,36.28,-1739.73,410.97,145.04, 56.09,166.71, 4.64, 8.00,2.56e+03,8.47e+02
2014,01,27,03,42,52.03,-1732.78,434.44,154.83, 55.71,165.93, 4.95, 7.95,3.13e+03,9.37e+02
2014,01,27,03,42,53.28,-1732.21,436.30,155.60, 55.68,165.86, 4.98, 7.95,8.50e+02,4.89e+02
2014,01,27,03,42,54.53,-1731.64,438.16,156.38, 55.65,165.80, 5.00, 7.94,2.28e+03,8.00e+02
2014,01,27,03,43,33.53,-1712.70,495.83,180.45, 54.74,163.85, 5.78, 7.82,1.99e+03,7.48e+02
2014,01,27,03,43,49.27,-1704.42,518.93,190.11, 54.38,163.07, 6.09, 7.76,8.51e+02,4.89e+02
2014,01,27,03,43,50.52,-1703.75,520.76,190.87, 54.36,163.00, 6.12, 7.76,1.42e+03,6.32e+02
2014,01,27,03,43,51.77,-1703.08,522.59,191.63, 54.33,162.94, 6.14, 7.76,2.56e+03,8.49e+02
2014,01,27,03,44,30.77,-1680.87,579.29,215.35, 53.49,160.98, 6.91, 7.63,1.42e+03,6.33e+02
2014,01,27,03,44,46.52,-1671.28,601.97,224.86, 53.16,160.19, 7.21, 7.57,1.14e+03,5.67e+02
2014,01,27,03,44,47.77,-1670.50,603.77,225.61, 53.14,160.13, 7.24, 7.57,1.71e+03,6.94e+02
2014,01,27,03,44,49.02,-1669.72,605.56,226.36, 53.11,160.07, 7.26, 7.57,1.71e+03,6.95e+02
2014,01,27,03,45,28.02,-1644.31,661.13,249.66, 52.34,158.10, 8.02, 7.44,8.54e+02,4.91e+02
2014,01,27,03,45,43.76,-1633.44,683.31,258.97, 52.04,157.30, 8.32, 7.38,3.43e+03,9.84e+02
2014,01,27,03,45,45.01,-1632.56,685.07,259.71, 52.02,157.24, 8.35, 7.38,4.00e+03,1.06e+03
2014,01,27,03,45,46.26,-1631.68,686.82,260.45, 52.00,157.17, 8.37, 7.38,2.29e+03,8.04e+02
2014,01,27,03,46,25.26,-1603.12,741.09,283.26, 51.30,155.19, 9.11, 7.25,3.44e+03,9.86e+02
2014,01,27,03,46,41.00,-1591.00,762.72,292.36, 51.03,154.39, 9.41, 7.19,1.15e+03,5.70e+02
2014,01,27,03,46,42.25,-1590.02,764.43,293.08, 51.01,154.32, 9.43, 7.19,1.72e+03,6.98e+02
2014,01,27,03,46,43.50,-1589.04,766.14,293.80, 50.99,154.26, 9.46, 7.18,3.15e+03,9.44e+02
2014,01,27,03,47,22.50,-1557.41,818.96,316.06, 50.37,152.26,10.18, 7.05,2.58e+03,8.55e+02
2014,01,27,03,47,38.25,-1544.06,839.99,324.93, 50.13,151.45,10.47, 7.00,3.16e+03,9.46e+02
2014,01,27,03,47,39.50,-1542.98,841.65,325.63, 50.11,151.39,10.50, 7.00,4.88e+03,1.18e+03
2014,01,27,03,47,40.75,-1541.91,843.31,326.33, 50.09,151.32,10.52, 6.99,2.30e+03,8.08e+02
2014,01,27,03,48,19.75,-1507.29,894.52,347.98, 49.55,149.31,11.23, 6.86,3.45e+03,9.91e+02
2014,01,27,03,48,35.49,-1492.76,914.86,356.58, 49.34,148.50,11.51, 6.81,4.61e+03,1.15e+03
2014,01,27,03,48,36.74,-1491.59,916.47,357.26, 49.33,148.43,11.53, 6.80,3.17e+03,9.49e+02
2014,01,27,03,48,37.99,-1490.42,918.08,357.94, 49.31,148.37,11.56, 6.80,8.61e+02,4.95e+02
2014,01,27,03,49,16.99,-1452.91,967.54,378.91, 48.84,146.34,12.25, 6.66,4.90e+03,1.18e+03
2014,01,27,03,49,32.74,-1437.22,987.16,387.24, 48.67,145.52,12.52, 6.61,4.33e+03,1.11e+03
2014,01,27,03,49,33.99,-1435.96,988.71,387.90, 48.66,145.45,12.54, 6.61,2.89e+03,9.08e+02
2014,01,27,03,49,35.24,-1434.70,990.26,388.55, 48.64,145.39,12.57, 6.60,3.17e+03,9.52e+02
2014,01,27,03,50,14.24,-1394.41,1037.83,408.78, 48.25,143.34,13.23, 6.47,6.08e+03,1.32e+03
2014,01,27,03,50,29.98,-1377.62,1056.64,416.80, 48.11,142.51,13.50, 6.41,4.06e+03,1.08e+03
2014,01,27,03,50,31.23,-1376.27,1058.13,417.43, 48.10,142.45,13.52, 6.41,5.21e+03,1.22e+03
2014,01,27,03,50,32.48,-1374.93,1059.61,418.06, 48.09,142.38,13.54, 6.40,5.21e+03,1.22e+03
2014,01,27,03,51,11.48,-1331.95,1105.16,437.49, 47.78,140.32,14.19, 6.27,6.97e+03,1.41e+03
2014,01,27,03,51,27.23,-1314.10,1123.14,445.18, 47.67,139.48,14.44, 6.21,6.97e+03,1.41e+03
2014,01,27,03,51,28.48,-1312.67,1124.56,445.79, 47.66,139.41,14.46, 6.21,7.55e+03,1.47e+03
2014,01,27,03,51,29.73,-1311.24,1125.97,446.39, 47.65,139.35,14.48, 6.20,6.68e+03,1.38e+03
2014,01,27,03,52,8.73,-1265.70,1169.35,464.98, 47.42,137.27,15.10, 6.07,6.11e+03,1.32e+03
2014,01,27,03,52,24.47,-1246.85,1186.43,472.30, 47.35,136.42,15.35, 6.01,7.86e+03,1.50e+03
2014,01,27,03,52,25.72,-1245.34,1187.77,472.88, 47.34,136.36,15.36, 6.01,1.02e+04,1.71e+03
2014,01,27,03,52,26.97,-1243.83,1189.12,473.46, 47.34,136.29,15.38, 6.00,7.86e+03,1.50e+03
2014,01,27,03,53,5.97,-1195.87,1230.21,491.14, 47.19,134.19,15.97, 5.86,5.54e+03,1.26e+03
2014,01,27,03,53,21.71,-1176.06,1246.34,498.09, 47.14,133.34,16.21, 5.81,8.76e+03,1.59e+03
2014,01,27,03,53,22.96,-1174.48,1247.61,498.64, 47.14,133.27,16.23, 5.80,7.88e+03,1.51e+03
2014,01,27,03,53,24.21,-1172.89,1248.88,499.18, 47.13,133.20,16.24, 5.80,7.88e+03,1.51e+03
2014,01,27,03,54,3.21,-1122.64,1287.57,515.91, 47.07,131.09,16.80, 5.66,9.94e+03,1.69e+03
2014,01,27,03,54,18.96,-1101.92,1302.72,522.47, 47.05,130.23,17.03, 5.60,1.23e+04,1.88e+03
2014,01,27,03,54,20.21,-1100.26,1303.91,522.99, 47.05,130.16,17.04, 5.60,8.19e+03,1.54e+03
2014,01,27,03,54,21.46,-1098.61,1305.10,523.50, 47.05,130.09,17.06, 5.59,1.08e+04,1.77e+03
2014,01,27,03,55,0.46,-1046.20,1341.28,539.22, 47.07,127.95,17.59, 5.45,1.05e+04,1.75e+03
2014,01,27,03,55,16.20,-1024.66,1355.38,545.37, 47.09,127.09,17.80, 5.39,1.08e+04,1.77e+03
2014,01,27,03,55,17.45,-1022.94,1356.49,545.85, 47.09,127.02,17.81, 5.39,9.97e+03,1.70e+03
2014,01,27,03,55,18.70,-1021.21,1357.59,546.33, 47.09,126.95,17.83, 5.39,1.47e+04,2.06e+03
2014,01,27,03,55,57.70,-966.81,1391.15,561.01, 47.19,124.80,18.32, 5.24,1.23e+04,1.89e+03
2014,01,27,03,56,13.45,-944.47,1404.19,566.73, 47.24,123.93,18.52, 5.19,1.15e+04,1.82e+03
2014,01,27,03,56,14.70,-942.69,1405.21,567.18, 47.25,123.86,18.53, 5.18,8.23e+03,1.55e+03
2014,01,27,03,56,15.95,-940.90,1406.23,567.63, 47.25,123.79,18.55, 5.18,9.41e+03,1.65e+03
2014,01,27,03,56,54.95,-884.65,1437.08,581.21, 47.43,121.62,19.00, 5.03,1.21e+04,1.87e+03
2014,01,27,03,57,10.69,-861.61,1449.00,586.48, 47.52,120.74,19.18, 4.97,1.27e+04,1.92e+03
2014,01,27,03,57,11.94,-859.78,1449.93,586.90, 47.52,120.67,19.20, 4.97,1.21e+04,1.87e+03
2014,01,27,03,57,13.19,-857.94,1450.86,587.31, 47.53,120.60,19.21, 4.96,8.84e+03,1.60e+03
2014,01,27,03,57,52.19,-800.00,1478.91,599.77, 47.79,118.41,19.63, 4.82,1.27e+04,1.92e+03
2014,01,27,03,58,7.94,-776.30,1489.69,604.58, 47.91,117.52,19.79, 4.76,1.53e+04,2.12e+03
2014,01,27,03,58,9.19,-774.41,1490.53,604.96, 47.92,117.45,19.81, 4.76,1.21e+04,1.88e+03
2014,01,27,03,58,10.44,-772.52,1491.37,605.33, 47.93,117.38,19.82, 4.75,1.15e+04,1.83e+03
2014,01,27,03,58,49.44,-713.07,1516.55,616.64, 48.27,115.18,20.20, 4.61,1.21e+04,1.88e+03
2014,01,27,03,59,5.18,-688.80,1526.15,620.97, 48.43,114.29,20.35, 4.55,1.24e+04,1.91e+03
2014,01,27,03,59,6.43,-686.86,1526.90,621.31, 48.44,114.22,20.36, 4.54,1.21e+04,1.88e+03
2014,01,27,03,59,7.68,-684.93,1527.64,621.65, 48.45,114.15,20.37, 4.54,8.58e+03,1.58e+03
2014,01,27,03,59,46.68,-624.12,1549.88,631.76, 48.88,111.93,20.71, 4.39,1.16e+04,1.84e+03
2014,01,27,04,00,2.42,-599.35,1558.28,635.61, 49.06,111.04,20.84, 4.33,1.30e+04,1.95e+03
2014,01,27,04,00,3.67,-597.37,1558.93,635.91, 49.08,110.97,20.85, 4.33,1.22e+04,1.89e+03
2014,01,27,04,00,4.92,-595.40,1559.58,636.21, 49.09,110.90,20.86, 4.32,9.49e+03,1.67e+03
2014,01,27,04,00,43.92,-533.42,1578.81,645.10, 49.59,108.67,21.16, 4.17,1.10e+04,1.80e+03
2014,01,27,04,00,59.67,-508.18,1585.99,648.46, 49.81,107.77,21.27, 4.11,1.25e+04,1.91e+03
2014,01,27,04,01,0.92,-506.17,1586.55,648.72, 49.83,107.69,21.28, 4.11,1.13e+04,1.82e+03
2014,01,27,04,01,2.17,-504.17,1587.10,648.98, 49.85,107.62,21.29, 4.10,1.16e+04,1.84e+03
2014,01,27,04,01,41.17,-441.18,1603.28,656.63, 50.42,105.39,21.55, 3.95,1.16e+04,1.85e+03
