Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,01,04,02,08,57.45,-1267.80,1226.16,-499.16, 95.61,135.96,-15.80,11.26,5.90e+02,4.15e+02
2014,01,04,02,08,58.70,-1266.52,1227.64,-498.61, 95.58,135.89,-15.78,11.25,2.95e+03,9.28e+02
2014,01,04,02,09,17.45,-1247.17,1249.75,-490.24, 94.99,134.94,-15.52,11.19,2.92e+02,2.92e+02
2014,01,04,02,09,18.70,-1245.87,1251.21,-489.68, 94.95,134.88,-15.50,11.19,2.95e+03,9.28e+02
2014,01,04,02,09,37.45,-1226.14,1272.95,-481.17, 94.36,133.93,-15.23,11.12,8.82e+02,5.07e+02
2014,01,04,02,09,38.70,-1224.81,1274.38,-480.60, 94.32,133.86,-15.21,11.12,1.47e+03,6.55e+02
2014,01,04,02,09,57.44,-1204.72,1295.72,-471.95, 93.72,132.92,-14.94,11.06,1.47e+03,6.56e+02
2014,01,04,02,09,58.69,-1203.37,1297.13,-471.36, 93.68,132.85,-14.92,11.05,1.77e+03,7.19e+02
2014,01,04,02,10,17.44,-1182.91,1318.09,-462.57, 93.07,131.91,-14.64,10.99,5.91e+02,4.15e+02
2014,01,04,02,10,18.69,-1181.53,1319.48,-461.98, 93.03,131.84,-14.62,10.98,1.77e+03,7.19e+02
2014,01,04,02,10,37.43,-1160.73,1340.03,-453.04, 92.41,130.90,-14.34,10.92,8.83e+02,5.08e+02
2014,01,04,02,10,38.68,-1159.33,1341.38,-452.44, 92.37,130.84,-14.32,10.92,1.47e+03,6.56e+02
2014,01,04,02,10,57.43,-1138.16,1361.54,-443.37, 91.75,129.89,-14.03,10.85,1.18e+03,5.88e+02
2014,01,04,02,10,58.68,-1136.74,1362.87,-442.76, 91.71,129.83,-14.01,10.85,1.77e+03,7.20e+02
2014,01,04,02,11,17.43,-1115.23,1382.62,-433.56, 91.08,128.89,-13.72,10.79,2.07e+03,7.77e+02
2014,01,04,02,11,18.68,-1113.78,1383.92,-432.94, 91.04,128.83,-13.70,10.78,2.92e+02,2.92e+02
2014,01,04,02,11,37.43,-1091.93,1403.25,-423.60, 90.40,127.89,-13.40,10.72,1.18e+03,5.88e+02
2014,01,04,02,11,38.68,-1090.46,1404.52,-422.98, 90.36,127.83,-13.38,10.72,1.78e+03,7.21e+02
2014,01,04,02,11,57.43,-1068.28,1423.42,-413.51, 89.72,126.89,-13.08,10.65,5.92e+02,4.16e+02
2014,01,04,02,11,58.68,-1066.80,1424.67,-412.88, 89.67,126.83,-13.06,10.65,1.18e+03,5.89e+02
2014,01,04,02,12,17.43,-1044.29,1443.14,-403.29, 89.03,125.89,-12.76,10.59,2.93e+02,2.93e+02
2014,01,04,02,12,18.68,-1042.78,1444.35,-402.64, 88.98,125.83,-12.74,10.58,1.48e+03,6.58e+02
2014,01,04,02,12,37.42,-1019.97,1462.38,-392.94, 88.33,124.89,-12.43,10.52,2.37e+03,8.33e+02
2014,01,04,02,12,38.67,-1018.44,1463.56,-392.29, 88.29,124.83,-12.41,10.52,2.93e+02,2.93e+02
2014,01,04,02,12,57.42,-995.31,1481.15,-382.46, 87.63,123.90,-12.10,10.45,1.48e+03,6.58e+02
2014,01,04,02,12,58.67,-993.76,1482.31,-381.80, 87.58,123.84,-12.08,10.45,1.48e+03,6.58e+02
2014,01,04,02,13,17.42,-970.33,1499.44,-371.85, 86.92,122.91,-11.76,10.39,1.78e+03,7.23e+02
2014,01,04,02,13,18.67,-968.76,1500.57,-371.19, 86.87,122.85,-11.74,10.38,5.94e+02,4.17e+02
2014,01,04,02,13,37.42,-945.03,1517.25,-361.13, 86.21,121.92,-11.42,10.32,2.67e+03,8.85e+02
2014,01,04,02,13,38.67,-943.44,1518.35,-360.46, 86.16,121.86,-11.40,10.32,8.88e+02,5.10e+02
2014,01,04,02,13,57.41,-919.44,1534.55,-350.29, 85.49,120.93,-11.08,10.26,8.88e+02,5.11e+02
2014,01,04,02,13,58.66,-917.83,1535.62,-349.61, 85.44,120.87,-11.06,10.25,1.48e+03,6.60e+02
2014,01,04,02,14,17.41,-893.53,1551.37,-339.34, 84.76,119.94,-10.73,10.19,5.95e+02,4.18e+02
2014,01,04,02,14,18.66,-891.90,1552.40,-338.65, 84.72,119.88,-10.71,10.19,2.08e+03,7.81e+02
2014,01,04,02,14,37.41,-867.33,1567.67,-328.27, 84.03,118.95,-10.38,10.12,1.19e+03,5.92e+02
2014,01,04,02,14,38.66,-865.69,1568.67,-327.58, 83.99,118.89,-10.36,10.12,5.95e+02,4.18e+02
2014,01,04,02,14,57.41,-840.85,1583.47,-317.10, 83.30,117.97,-10.03,10.06,8.90e+02,5.12e+02
2014,01,04,02,14,58.66,-839.19,1584.44,-316.40, 83.26,117.91,-10.01,10.06,2.38e+03,8.37e+02
2014,01,04,02,15,17.41,-814.10,1598.75,-305.82, 82.56,116.99,-9.67, 9.99,8.90e+02,5.12e+02
2014,01,04,02,15,18.66,-812.41,1599.68,-305.12, 82.52,116.92,-9.65, 9.99,2.94e+02,2.94e+02
2014,01,04,02,15,37.41,-787.07,1613.50,-294.45, 81.82,116.00,-9.31, 9.93,8.91e+02,5.12e+02
2014,01,04,02,15,38.66,-785.38,1614.41,-293.74, 81.78,115.94,-9.29, 9.92,3.58e+03,1.03e+03
2014,01,04,02,15,57.40,-759.81,1627.72,-282.98, 81.08,115.02,-8.95, 9.86,5.97e+02,4.19e+02
2014,01,04,02,15,58.65,-758.09,1628.59,-282.26, 81.03,114.96,-8.93, 9.86,1.79e+03,7.26e+02
2014,01,04,02,16,17.40,-732.28,1641.41,-271.42, 80.33,114.04,-8.59, 9.80,1.49e+03,6.63e+02
2014,01,04,02,16,18.65,-730.55,1642.25,-270.70, 80.28,113.98,-8.56, 9.79,5.97e+02,4.20e+02
2014,01,04,02,16,37.40,-704.51,1654.56,-259.77, 79.57,113.06,-8.22, 9.73,2.09e+03,7.85e+02
2014,01,04,02,16,38.65,-702.76,1655.37,-259.04, 79.53,113.00,-8.20, 9.73,0.00e+00,0.00e+00
