Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2013,12,16,19,18,15.47,-1561.13,-613.36,678.79, 72.05,-158.55,22.03, 0.81,0.00e+00,   NaN
2013,12,16,19,18,16.72,-1561.99,-611.50,678.56, 72.07,-158.62,22.02, 0.81,0.00e+00,   NaN
2013,12,16,19,18,35.47,-1574.55,-583.60,674.91, 72.38,-159.66,21.90, 0.74,0.00e+00,   NaN
2013,12,16,19,18,36.72,-1575.38,-581.73,674.66, 72.40,-159.73,21.89, 0.73,0.00e+00,   NaN
2013,12,16,19,18,55.47,-1587.45,-553.65,670.80, 72.71,-160.77,21.75, 0.66,1.95e+03,3.78e+02
2013,12,16,19,18,56.72,-1588.24,-551.77,670.54, 72.73,-160.84,21.74, 0.66,1.12e+03,3.07e+02
2013,12,16,19,19,15.47,-1599.82,-523.51,666.47, 73.04,-161.88,21.60, 0.59,1.29e+03,3.26e+02
2013,12,16,19,19,16.72,-1600.58,-521.62,666.20, 73.06,-161.95,21.59, 0.58,8.13e+02,2.80e+02
2013,12,16,19,19,35.47,-1611.66,-493.20,661.92, 73.35,-162.98,21.44, 0.51,1.96e+03,3.89e+02
2013,12,16,19,19,36.72,-1612.38,-491.30,661.63, 73.37,-163.05,21.43, 0.51,1.60e+03,3.62e+02
2013,12,16,19,19,55.46,-1622.95,-462.74,657.16, 73.67,-164.09,21.28, 0.44,1.86e+03,3.80e+02
2013,12,16,19,19,56.71,-1623.64,-460.83,656.85, 73.69,-164.15,21.27, 0.44,1.56e+03,3.56e+02
2013,12,16,19,20,15.46,-1633.71,-432.11,652.17, 73.97,-165.18,21.10, 0.37,8.85e+02,2.88e+02
2013,12,16,19,20,16.71,-1634.37,-430.19,651.85, 73.99,-165.25,21.09, 0.36,8.27e+02,2.82e+02
2013,12,16,19,20,35.46,-1643.93,-401.34,646.97, 74.27,-166.28,20.92, 0.29,1.06e+03,3.07e+02
2013,12,16,19,20,36.71,-1644.55,-399.41,646.64, 74.29,-166.35,20.91, 0.29,1.48e+03,3.45e+02
2013,12,16,19,20,55.45,-1653.60,-370.44,641.56, 74.57,-167.37,20.74, 0.22,3.38e+02,2.29e+02
2013,12,16,19,20,56.70,-1654.19,-368.51,641.22, 74.59,-167.44,20.72, 0.22,1.24e+03,3.26e+02
2013,12,16,19,21,15.45,-1662.73,-339.42,635.93, 74.86,-168.46,20.54, 0.15,1.56e+03,3.52e+02
2013,12,16,19,21,16.70,-1663.28,-337.47,635.58, 74.88,-168.53,20.53, 0.14,1.62e+03,3.57e+02
2013,12,16,19,21,35.45,-1671.30,-308.27,630.10, 75.14,-169.55,20.34, 0.07,1.13e+03,3.15e+02
2013,12,16,19,21,36.70,-1671.82,-306.32,629.73, 75.16,-169.62,20.33, 0.07,1.98e+03,3.88e+02
2013,12,16,19,21,55.45,-1679.32,-277.03,624.05, 75.42,-170.63,20.14, 0.00,9.27e+02,3.00e+02
2013,12,16,19,21,56.70,-1679.81,-275.07,623.67, 75.44,-170.70,20.12,24.00,1.05e+03,3.12e+02
2013,12,16,19,22,15.45,-1686.79,-245.69,617.80, 75.69,-171.71,19.92,23.93,1.07e+03,3.12e+02
2013,12,16,19,22,16.70,-1687.23,-243.73,617.41, 75.71,-171.78,19.91,23.92,1.74e+03,3.70e+02
2013,12,16,19,22,35.45,-1693.69,-214.28,611.35, 75.96,-172.79,19.70,23.86,1.08e+03,3.11e+02
2013,12,16,19,22,36.70,-1694.11,-212.31,610.94, 75.97,-172.86,19.69,23.85,1.14e+03,3.16e+02
2013,12,16,19,22,55.44,-1700.03,-182.80,604.70, 76.21,-173.86,19.48,23.78,1.26e+03,3.31e+02
2013,12,16,19,22,56.69,-1700.41,-180.83,604.28, 76.23,-173.93,19.46,23.78,1.19e+03,3.26e+02
