Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2013,12,08,09,09,55.65,-354.57,1691.08,-564.28, 80.26,101.84,-18.09,11.34,1.15e+03,1.12e+02
2013,12,08,09,09,56.90,-352.65,1691.61,-563.80, 80.23,101.78,-18.07,11.34,9.17e+02,9.99e+01
2013,12,08,09,10,9.15,-333.79,1696.71,-559.06, 79.96,101.13,-17.92,11.29,9.71e+02,1.03e+02
2013,12,08,09,10,10.40,-331.86,1697.22,-558.57, 79.93,101.06,-17.90,11.29,1.15e+03,1.12e+02
2013,12,08,09,10,22.64,-312.98,1702.09,-553.76, 79.66,100.42,-17.74,11.25,1.09e+03,1.09e+02
2013,12,08,09,10,23.89,-311.05,1702.57,-553.26, 79.63,100.35,-17.73,11.24,9.81e+02,1.03e+02
2013,12,08,09,10,36.14,-292.10,1707.21,-548.37, 79.36,99.71,-17.57,11.20,1.07e+03,1.08e+02
2013,12,08,09,10,37.39,-290.17,1707.68,-547.87, 79.33,99.64,-17.55,11.19,9.05e+02,9.93e+01
2013,12,08,09,10,49.64,-271.18,1712.08,-542.90, 79.06,99.00,-17.39,11.15,1.22e+03,1.15e+02
2013,12,08,09,10,50.89,-269.24,1712.52,-542.39, 79.03,98.93,-17.37,11.15,1.26e+03,1.17e+02
2013,12,08,09,11,3.14,-250.22,1716.70,-537.35, 78.75,98.29,-17.21,11.10,1.07e+03,1.08e+02
2013,12,08,09,11,4.39,-248.28,1717.11,-536.84, 78.72,98.23,-17.19,11.10,9.37e+02,1.01e+02
2013,12,08,09,11,16.64,-229.22,1721.05,-531.72, 78.44,97.59,-17.03,11.06,7.43e+02,9.03e+01
2013,12,08,09,11,17.89,-227.28,1721.44,-531.20, 78.42,97.52,-17.01,11.05,8.93e+02,9.88e+01
2013,12,08,09,11,30.14,-208.19,1725.15,-526.01, 78.14,96.88,-16.84,11.01,9.04e+02,9.94e+01
2013,12,08,09,11,31.39,-206.24,1725.51,-525.48, 78.11,96.82,-16.82,11.00,1.07e+03,1.08e+02
2013,12,08,09,11,43.63,-187.14,1728.98,-520.23, 77.82,96.18,-16.65,10.96,1.07e+03,1.08e+02
2013,12,08,09,11,44.88,-185.19,1729.32,-519.69, 77.80,96.11,-16.64,10.96,9.04e+02,9.94e+01
2013,12,08,09,11,57.13,-166.05,1732.56,-514.36, 77.51,95.47,-16.46,10.92,8.71e+02,9.77e+01
2013,12,08,09,11,58.38,-164.10,1732.88,-513.82, 77.48,95.41,-16.45,10.91,9.90e+02,1.04e+02
2013,12,08,09,12,10.63,-144.93,1735.88,-508.42, 77.20,94.77,-16.27,10.87,1.13e+03,1.11e+02
2013,12,08,09,12,11.88,-142.98,1736.17,-507.87, 77.17,94.71,-16.25,10.86,1.01e+03,1.05e+02
2013,12,08,09,12,24.13,-123.79,1738.93,-502.40, 76.88,94.07,-16.08,10.82,1.05e+03,1.07e+02
2013,12,08,09,12,25.38,-121.84,1739.20,-501.84, 76.85,94.01,-16.06,10.82,8.92e+02,9.89e+01
2013,12,08,09,12,37.63,-102.64,1741.73,-496.31, 76.57,93.37,-15.88,10.78,9.89e+02,1.04e+02
2013,12,08,09,12,38.88,-100.68,1741.97,-495.74, 76.54,93.31,-15.86,10.77,1.06e+03,1.08e+02
2013,12,08,09,12,51.13,-81.46,1744.26,-490.14, 76.25,92.67,-15.68,10.73,9.57e+02,1.02e+02
2013,12,08,09,12,52.38,-79.50,1744.48,-489.56, 76.22,92.61,-15.66,10.72,9.14e+02,1.00e+02
2013,12,08,09,13,4.63,-60.28,1746.53,-483.90, 75.93,91.98,-15.48,10.68,1.10e+03,1.09e+02
2013,12,08,09,13,5.88,-58.32,1746.73,-483.32, 75.90,91.91,-15.46,10.68,9.46e+02,1.02e+02
2013,12,08,09,13,18.13,-39.08,1748.54,-477.58, 75.61,91.28,-15.27,10.64,1.00e+03,1.05e+02
2013,12,08,09,13,19.38,-37.12,1748.71,-476.99, 75.58,91.22,-15.25,10.63,1.11e+03,1.10e+02
2013,12,08,09,13,31.63,-17.88,1750.28,-471.20, 75.28,90.59,-15.07,10.59,9.35e+02,1.01e+02
2013,12,08,09,13,32.88,-15.92,1750.43,-470.60, 75.25,90.52,-15.05,10.58,1.11e+03,1.10e+02
2013,12,08,09,13,45.13,  3.32,1751.76,-464.74, 74.96,89.89,-14.86,10.54,1.06e+03,1.08e+02
2013,12,08,09,13,46.38,  5.28,1751.88,-464.14, 74.93,89.83,-14.84,10.54,9.56e+02,1.03e+02
2013,12,08,09,13,58.63, 24.52,1752.97,-458.21, 74.63,89.20,-14.65,10.50,1.43e+03,1.25e+02
2013,12,08,09,13,59.88, 26.49,1753.07,-457.61, 74.60,89.13,-14.63,10.49,1.25e+03,1.17e+02
2013,12,08,09,14,12.13, 45.72,1753.92,-451.62, 74.31,88.51,-14.43,10.45,1.23e+03,1.16e+02
2013,12,08,09,14,13.38, 47.68,1753.99,-451.00, 74.28,88.44,-14.41,10.45,1.15e+03,1.12e+02
2013,12,08,09,14,25.62, 66.90,1754.60,-444.96, 73.98,87.82,-14.22,10.40,1.13e+03,1.11e+02
2013,12,08,09,14,26.87, 68.86,1754.65,-444.34, 73.95,87.75,-14.20,10.40,8.92e+02,9.92e+01
