Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2013,12,10,19,17,43.68,111.15,-1671.07,652.21, 59.87,-86.19,21.28, 0.78,1.63e+04,2.13e+03
2013,12,10,19,17,44.93,109.10,-1671.30,651.99, 59.89,-86.27,21.27, 0.77,2.08e+04,2.40e+03
2013,12,10,19,17,57.18, 89.02,-1673.51,649.81, 60.05,-86.96,21.19, 0.73,1.57e+04,2.09e+03
2013,12,10,19,17,58.43, 86.97,-1673.72,649.58, 60.06,-87.03,21.19, 0.72,2.08e+04,2.40e+03
2013,12,10,19,18,10.68, 66.87,-1675.70,647.31, 60.22,-87.71,21.11, 0.68,2.02e+04,2.37e+03
2013,12,10,19,18,11.93, 64.81,-1675.89,647.07, 60.24,-87.79,21.10, 0.67,1.91e+04,2.30e+03
2013,12,10,19,18,24.18, 44.71,-1677.62,644.71, 60.40,-88.47,21.01, 0.63,1.77e+04,2.22e+03
2013,12,10,19,18,25.43, 42.65,-1677.79,644.46, 60.41,-88.54,21.01, 0.62,1.72e+04,2.18e+03
2013,12,10,19,18,37.68, 22.54,-1679.29,642.00, 60.57,-89.23,20.92, 0.57,1.74e+04,2.20e+03
2013,12,10,19,18,38.93, 20.49,-1679.43,641.75, 60.59,-89.30,20.91, 0.57,2.25e+04,2.50e+03
2013,12,10,19,18,51.18,  0.37,-1680.70,639.20, 60.75,-89.99,20.82, 0.52,2.11e+04,2.42e+03
2013,12,10,19,18,52.43, -1.68,-1680.82,638.94, 60.76,-90.06,20.81, 0.52,2.11e+04,2.42e+03
2013,12,10,19,19,4.68,-21.80,-1681.85,636.31, 60.93,-90.74,20.72, 0.47,1.72e+04,2.19e+03
2013,12,10,19,19,5.93,-23.86,-1681.94,636.03, 60.94,-90.81,20.71, 0.47,1.69e+04,2.17e+03
2013,12,10,19,19,18.18,-43.97,-1682.74,633.31, 61.10,-91.50,20.62, 0.42,1.38e+04,1.96e+03
2013,12,10,19,19,19.43,-46.02,-1682.81,633.03, 61.12,-91.57,20.61, 0.42,1.52e+04,2.06e+03
2013,12,10,19,19,31.67,-66.11,-1683.36,630.22, 61.28,-92.25,20.51, 0.37,2.00e+04,2.36e+03
2013,12,10,19,19,32.92,-68.17,-1683.41,629.93, 61.30,-92.32,20.50, 0.37,2.14e+04,2.44e+03
2013,12,10,19,19,45.17,-88.27,-1683.73,627.03, 61.46,-93.00,20.40, 0.32,1.38e+04,1.96e+03
2013,12,10,19,19,46.42,-90.32,-1683.75,626.73, 61.48,-93.07,20.39, 0.32,1.52e+04,2.06e+03
2013,12,10,19,19,58.67,-110.40,-1683.84,623.74, 61.64,-93.75,20.29, 0.27,1.61e+04,2.12e+03
2013,12,10,19,19,59.92,-112.45,-1683.84,623.43, 61.66,-93.82,20.28, 0.27,1.89e+04,2.30e+03
2013,12,10,19,20,12.17,-132.52,-1683.69,620.36, 61.83,-94.50,20.17, 0.22,1.89e+04,2.30e+03
2013,12,10,19,20,13.42,-134.57,-1683.66,620.04, 61.84,-94.57,20.16, 0.22,2.06e+04,2.40e+03
2013,12,10,19,20,25.67,-154.62,-1683.28,616.88, 62.01,-95.25,20.05, 0.17,1.87e+04,2.28e+03
2013,12,10,19,20,26.92,-156.67,-1683.23,616.55, 62.03,-95.32,20.04, 0.17,1.67e+04,2.16e+03
2013,12,10,19,20,39.17,-176.70,-1682.60,613.31, 62.19,-95.99,19.93, 0.12,1.75e+04,2.21e+03
2013,12,10,19,20,40.42,-178.74,-1682.53,612.97, 62.21,-96.06,19.91, 0.12,1.90e+04,2.30e+03
2013,12,10,19,20,52.66,-198.73,-1681.67,609.65, 62.38,-96.74,19.80, 0.07,1.67e+04,2.16e+03
2013,12,10,19,20,53.91,-200.77,-1681.57,609.30, 62.39,-96.81,19.79, 0.07,1.36e+04,1.95e+03
2013,12,10,19,21,6.16,-220.75,-1680.48,605.89, 62.56,-97.48,19.67, 0.02,1.81e+04,2.25e+03
2013,12,10,19,21,7.41,-222.79,-1680.36,605.53, 62.58,-97.55,19.66, 0.02,2.01e+04,2.37e+03
2013,12,10,19,21,19.66,-242.73,-1679.03,602.03, 62.74,-98.23,19.54,23.97,1.64e+04,2.14e+03
2013,12,10,19,21,20.91,-244.77,-1678.89,601.67, 62.76,-98.29,19.53,23.97,2.01e+04,2.37e+03
2013,12,10,19,21,33.16,-264.68,-1677.33,598.09, 62.93,-98.97,19.40,23.92,1.67e+04,2.16e+03
2013,12,10,19,21,34.41,-266.71,-1677.16,597.72, 62.95,-99.04,19.39,23.92,1.53e+04,2.07e+03
2013,12,10,19,21,46.66,-286.59,-1675.36,594.05, 63.12,-99.71,19.26,23.87,1.73e+04,2.20e+03
2013,12,10,19,21,47.91,-288.61,-1675.16,593.67, 63.13,-99.78,19.25,23.87,1.82e+04,2.26e+03
2013,12,10,19,22,0.16,-308.45,-1673.14,589.92, 63.30,-100.45,19.12,23.82,1.99e+04,2.36e+03
2013,12,10,19,22,1.41,-310.47,-1672.92,589.54, 63.32,-100.51,19.11,23.82,1.73e+04,2.20e+03
2013,12,10,19,22,13.65,-330.25,-1670.66,585.71, 63.49,-101.18,18.98,23.77,1.88e+04,2.29e+03
2013,12,10,19,22,14.90,-332.27,-1670.41,585.31, 63.51,-101.25,18.97,23.77,1.45e+04,2.02e+03
2013,12,10,19,22,27.15,-352.01,-1667.92,581.40, 63.68,-101.92,18.83,23.73,1.79e+04,2.24e+03
2013,12,10,19,22,28.40,-354.03,-1667.65,581.00, 63.70,-101.99,18.82,23.72,2.10e+04,2.43e+03
2013,12,10,19,22,40.65,-373.73,-1664.92,577.00, 63.87,-102.65,18.68,23.68,1.82e+04,2.26e+03
2013,12,10,19,22,41.90,-375.73,-1664.63,576.59, 63.89,-102.72,18.67,23.67,2.02e+04,2.38e+03
2013,12,10,19,22,54.15,-395.38,-1661.67,572.52, 64.06,-103.38,18.53,23.63,1.45e+04,2.02e+03
2013,12,10,19,22,55.40,-397.38,-1661.36,572.10, 64.07,-103.45,18.52,23.62,1.71e+04,2.19e+03
2013,12,10,19,23,7.65,-416.97,-1658.16,567.95, 64.25,-104.12,18.38,23.58,1.37e+04,1.96e+03
2013,12,10,19,23,8.90,-418.97,-1657.82,567.52, 64.26,-104.18,18.36,23.57,1.77e+04,2.23e+03
2013,12,10,19,23,21.15,-438.50,-1654.40,563.29, 64.44,-104.84,18.22,23.53,1.68e+04,2.18e+03
2013,12,10,19,23,22.40,-440.49,-1654.04,562.85, 64.45,-104.91,18.20,23.52,1.65e+04,2.16e+03
2013,12,10,19,23,34.64,-459.95,-1650.39,558.55, 64.63,-105.57,18.06,23.48,2.00e+04,2.37e+03
2013,12,10,19,23,35.89,-461.93,-1650.00,558.10, 64.64,-105.64,18.04,23.48,1.40e+04,1.99e+03
2013,12,10,19,23,48.14,-481.34,-1646.12,553.71, 64.82,-106.30,17.89,23.43,1.80e+04,2.25e+03
2013,12,10,19,23,49.39,-483.31,-1645.71,553.26, 64.83,-106.37,17.88,23.43,1.23e+04,1.86e+03
2013,12,10,19,24,1.64,-502.65,-1641.59,548.80, 65.01,-107.02,17.73,23.38,1.31e+04,1.93e+03
2013,12,10,19,24,2.89,-504.62,-1641.16,548.34, 65.03,-107.09,17.71,23.38,1.54e+04,2.09e+03
2013,12,10,19,24,15.14,-523.89,-1636.82,543.80, 65.20,-107.75,17.56,23.34,1.32e+04,1.93e+03
