Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2013,12,25,16,17,41.08,-43.18,1690.29,643.26, 71.67,91.46,20.83, 0.66,0.00e+00,5.71e+00
2013,12,25,16,17,42.33,-41.14,1690.50,642.98, 71.72,91.39,20.82, 0.66,0.00e+00,5.72e+00
2013,12,25,16,18,1.08,-10.59,1693.47,638.66, 72.53,90.36,20.66, 0.59,0.00e+00,5.80e+00
2013,12,25,16,18,2.33, -8.56,1693.65,638.37, 72.58,90.29,20.65, 0.58,0.00e+00,5.81e+00
2013,12,25,16,18,21.07, 21.99,1696.09,633.85, 73.39,89.26,20.49, 0.51,0.00e+00,5.89e+00
2013,12,25,16,18,22.32, 24.03,1696.24,633.54, 73.45,89.19,20.48, 0.51,0.00e+00,5.89e+00
2013,12,25,16,18,41.08, 54.57,1698.15,628.83, 74.26,88.16,20.31, 0.44,0.00e+00,5.97e+00
2013,12,25,16,18,42.33, 56.61,1698.26,628.51, 74.31,88.09,20.30, 0.43,0.00e+00,5.98e+00
2013,12,25,16,19,1.08, 87.14,1699.64,623.60, 75.13,87.07,20.12, 0.37,0.00e+00,6.06e+00
2013,12,25,16,19,2.33, 89.17,1699.72,623.27, 75.18,87.00,20.11, 0.36,0.00e+00,6.07e+00
2013,12,25,16,19,21.07,119.65,1700.57,618.17, 75.99,85.98,19.93, 0.29,0.00e+00,6.15e+00
2013,12,25,16,19,22.32,121.69,1700.61,617.82, 76.05,85.91,19.92, 0.29,0.00e+00,6.15e+00
2013,12,25,16,19,41.06,152.15,1700.94,612.53, 76.86,84.89,19.73, 0.22,0.00e+00,6.24e+00
2013,12,25,16,19,42.31,154.18,1700.94,612.17, 76.92,84.82,19.72, 0.22,6.46e+00,1.20e+01
2013,12,25,16,20,1.06,184.59,1700.75,606.70, 77.73,83.81,19.53, 0.15,0.00e+00,6.32e+00
2013,12,25,16,20,2.31,186.62,1700.72,606.32, 77.78,83.74,19.51, 0.14,0.00e+00,6.33e+00
2013,12,25,16,20,21.06,216.96,1699.99,600.66, 78.60,82.73,19.32, 0.07,0.00e+00,6.41e+00
2013,12,25,16,20,22.31,218.98,1699.93,600.28, 78.65,82.66,19.30, 0.07,6.27e+00,1.21e+01
2013,12,25,16,20,41.06,249.28,1698.68,594.43, 79.46,81.65,19.10, 0.00,0.00e+00,6.50e+00
2013,12,25,16,20,42.31,251.29,1698.58,594.03, 79.52,81.58,19.08,24.00,0.00e+00,6.51e+00
2013,12,25,16,21,1.05,281.51,1696.80,588.00, 80.33,80.58,18.87,23.93,1.66e+01,1.61e+01
2013,12,25,16,21,2.31,283.52,1696.67,587.59, 80.38,80.51,18.86,23.93,0.00e+00,6.59e+00
2013,12,25,16,21,21.06,313.65,1694.37,581.38, 81.19,79.51,18.64,23.86,0.00e+00,6.68e+00
2013,12,25,16,21,22.31,315.65,1694.20,580.96, 81.25,79.45,18.63,23.85,0.00e+00,6.68e+00
2013,12,25,16,21,41.06,345.69,1691.39,574.57, 82.06,78.45,18.41,23.79,0.00e+00,6.77e+00
2013,12,25,16,21,42.31,347.68,1691.18,574.14, 82.11,78.38,18.39,23.78,0.00e+00,6.77e+00
2013,12,25,16,22,1.05,377.61,1687.85,567.58, 82.92,77.39,18.17,23.72,0.00e+00,6.86e+00
2013,12,25,16,22,2.31,379.60,1687.61,567.13, 82.97,77.32,18.15,23.71,0.00e+00,6.86e+00
2013,12,25,16,22,21.05,409.40,1683.76,560.40, 83.78,76.33,17.92,23.65,0.00e+00,6.95e+00
2013,12,25,16,22,22.30,411.38,1683.48,559.94, 83.83,76.27,17.91,23.64,5.65e+00,1.25e+01
2013,12,25,16,22,41.05,441.07,1679.11,553.04, 84.63,75.28,17.67,23.58,5.55e+00,1.25e+01
2013,12,25,16,22,42.30,443.04,1678.80,552.57, 84.69,75.22,17.65,23.57,0.00e+00,7.04e+00
2013,12,25,16,23,1.04,472.59,1673.92,545.49, 85.49,74.23,17.41,23.51,0.00e+00,7.13e+00
2013,12,25,16,23,2.29,474.56,1673.58,545.02, 85.54,74.17,17.40,23.50,0.00e+00,7.13e+00
2013,12,25,16,23,21.05,503.96,1668.19,537.77, 86.34,73.19,17.15,23.44,0.00e+00,7.22e+00
2013,12,25,16,23,22.30,505.92,1667.81,537.29, 86.39,73.13,17.13,23.43,0.00e+00,7.22e+00
2013,12,25,16,23,41.05,535.17,1661.91,529.88, 87.19,72.15,16.88,23.37,0.00e+00,7.31e+00
2013,12,25,16,23,42.30,537.11,1661.50,529.38, 87.24,72.09,16.87,23.36,0.00e+00,7.32e+00
2013,12,25,16,24,1.04,566.20,1655.09,521.82, 88.03,71.11,16.61,23.30,0.00e+00,7.40e+00
2013,12,25,16,24,2.29,568.14,1654.65,521.31, 88.09,71.05,16.59,23.29,0.00e+00,7.41e+00
2013,12,25,16,24,21.04,597.04,1647.74,513.59, 88.87,70.08,16.33,23.23,0.00e+00,7.49e+00
2013,12,25,16,24,22.29,598.96,1647.26,513.07, 88.93,70.02,16.32,23.22,1.56e+01,1.66e+01
2013,12,25,16,24,41.03,627.70,1639.85,505.19, 89.71,69.05,16.05,23.16,0.00e+00,7.58e+00
2013,12,25,16,24,42.28,629.61,1639.34,504.66, 89.76,68.99,16.03,23.16,0.00e+00,7.59e+00
2013,12,25,16,25,1.03,658.15,1631.43,496.63, 90.54,68.03,15.76,23.09,4.76e+00,1.29e+01
2013,12,25,16,25,2.29,660.05,1630.89,496.09, 90.60,67.97,15.75,23.09,0.00e+00,7.68e+00
2013,12,25,16,25,21.04,688.40,1622.48,487.92, 91.37,67.01,15.47,23.02,0.00e+00,7.77e+00
