Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,03,29,14,21,41.45,-1743.13,-324.03,-300.71, 60.91,-169.47,-9.63,11.45,1.48e+03,6.58e+02
2014,03,29,14,21,42.70,-1743.56,-322.14,-299.98, 60.87,-169.53,-9.60,11.45,5.93e+02,4.17e+02
2014,03,29,14,21,43.95,-1743.99,-320.25,-299.25, 60.83,-169.59,-9.58,11.44,1.48e+03,6.58e+02
2014,03,29,14,22,22.95,-1756.29,-261.11,-276.35, 59.57,-171.54,-8.85,11.31,5.93e+02,4.17e+02
2014,03,29,14,22,38.69,-1760.61,-237.14,-267.01, 59.06,-172.33,-8.55,11.26,1.48e+03,6.59e+02
2014,03,29,14,22,39.94,-1760.94,-235.23,-266.26, 59.02,-172.39,-8.52,11.26,1.48e+03,6.59e+02
2014,03,29,14,22,41.19,-1761.26,-233.32,-265.52, 58.98,-172.45,-8.50,11.25,5.94e+02,4.17e+02
2014,03,29,14,23,20.19,-1770.22,-173.71,-242.10, 57.73,-174.40,-7.75,11.12,2.93e+02,2.93e+02
2014,03,29,14,23,35.94,-1773.19,-149.56,-232.56, 57.22,-175.18,-7.45,11.07,1.78e+03,7.23e+02
2014,03,29,14,23,37.19,-1773.41,-147.65,-231.80, 57.18,-175.24,-7.42,11.07,1.48e+03,6.59e+02
2014,03,29,14,23,38.44,-1773.63,-145.73,-231.04, 57.14,-175.30,-7.40,11.06,5.94e+02,4.17e+02
2014,03,29,14,24,17.44,-1779.21,-85.81,-207.17, 55.89,-177.24,-6.63,10.93,1.78e+03,7.24e+02
2014,03,29,14,24,33.18,-1780.81,-61.59,-197.47, 55.39,-178.02,-6.32,10.88,5.95e+02,4.18e+02
2014,03,29,14,24,34.43,-1780.92,-59.66,-196.69, 55.35,-178.08,-6.30,10.88,0.00e+00,0.00e+00
2014,03,29,14,24,35.68,-1781.03,-57.74,-195.92, 55.31,-178.14,-6.27,10.87,1.19e+03,5.91e+02
2014,03,29,14,25,14.68,-1783.22,  2.32,-171.67, 54.06,179.93,-5.50,10.74,8.89e+02,5.11e+02
2014,03,29,14,25,30.42,-1783.44, 26.56,-161.82, 53.57,179.15,-5.18,10.69,1.79e+03,7.25e+02
2014,03,29,14,25,31.67,-1783.44, 28.49,-161.04, 53.53,179.08,-5.16,10.69,1.49e+03,6.61e+02
2014,03,29,14,25,32.92,-1783.44, 30.41,-160.26, 53.49,179.02,-5.13,10.68,5.96e+02,4.19e+02
2014,03,29,14,26,11.92,-1782.21, 90.44,-135.69, 52.26,177.10,-4.35,10.56,2.39e+03,8.38e+02
2014,03,29,14,26,27.67,-1781.05,114.65,-125.72, 51.76,176.32,-4.03,10.50,5.97e+02,4.19e+02
2014,03,29,14,26,28.92,-1780.95,116.57,-124.93, 51.72,176.26,-4.00,10.50,1.19e+03,5.93e+02
2014,03,29,14,26,30.17,-1780.83,118.49,-124.14, 51.68,176.19,-3.98,10.50,5.97e+02,4.19e+02
2014,03,29,14,27,9.17,-1776.18,178.31,-99.33, 50.47,174.27,-3.18,10.37,1.49e+03,6.63e+02
2014,03,29,14,27,24.91,-1773.64,202.39,-89.28, 49.98,173.49,-2.86,10.32,8.93e+02,5.13e+02
2014,03,29,14,27,26.16,-1773.43,204.30,-88.48, 49.95,173.43,-2.84,10.31,5.98e+02,4.20e+02
2014,03,29,14,27,27.41,-1773.21,206.21,-87.68, 49.91,173.37,-2.81,10.31,1.79e+03,7.28e+02
2014,03,29,14,28,6.41,-1765.13,265.67,-62.69, 48.71,171.44,-2.01,10.18,8.94e+02,5.14e+02
2014,03,29,14,28,22.16,-1761.22,289.58,-52.57, 48.24,170.66,-1.69,10.13,1.49e+03,6.65e+02
2014,03,29,14,28,23.41,-1760.89,291.48,-51.77, 48.20,170.60,-1.66,10.13,1.20e+03,5.95e+02
2014,03,29,14,28,24.66,-1760.56,293.37,-50.97, 48.16,170.54,-1.64,10.12,1.49e+03,6.65e+02
2014,03,29,14,29,3.66,-1749.08,352.28,-25.87, 46.99,168.61,-0.83, 9.99,1.20e+03,5.96e+02
2014,03,29,14,29,19.40,-1743.79,375.93,-15.73, 46.53,167.83,-0.51, 9.94,1.80e+03,7.30e+02
2014,03,29,14,29,20.65,-1743.36,377.81,-14.92, 46.49,167.77,-0.48, 9.94,6.00e+02,4.22e+02
2014,03,29,14,29,21.90,-1742.92,379.68,-14.12, 46.45,167.71,-0.45, 9.93,6.00e+02,4.22e+02
2014,03,29,14,30,0.90,-1728.06,437.88, 11.02, 45.31,165.78, 0.35, 9.81,1.20e+03,5.97e+02
2014,03,29,14,30,16.65,-1721.41,461.23, 21.16, 44.85,165.00, 0.68, 9.75,8.98e+02,5.16e+02
2014,03,29,14,30,17.90,-1720.87,463.08, 21.97, 44.82,164.94, 0.71, 9.75,1.80e+03,7.32e+02
2014,03,29,14,30,19.15,-1720.32,464.93, 22.77, 44.78,164.88, 0.73, 9.75,1.80e+03,7.32e+02
2014,03,29,14,30,58.15,-1702.11,522.25, 47.88, 43.67,162.94, 1.54, 9.62,6.02e+02,4.23e+02
2014,03,29,14,31,13.89,-1694.12,545.20, 57.99, 43.23,162.16, 1.87, 9.57,1.20e+03,5.98e+02
2014,03,29,14,31,15.14,-1693.47,547.01, 58.79, 43.19,162.10, 1.89, 9.56,1.81e+03,7.33e+02
2014,03,29,14,31,16.39,-1692.81,548.83, 59.60, 43.16,162.04, 1.92, 9.56,9.00e+02,5.17e+02
2014,03,29,14,31,55.39,-1671.30,605.11, 84.59, 42.08,160.10, 2.72, 9.43,2.98e+02,2.98e+02
2014,03,29,14,32,11.13,-1661.98,627.60, 94.65, 41.65,159.31, 3.05, 9.38,0.00e+00,0.00e+00
2014,03,29,14,32,12.38,-1661.22,629.38, 95.45, 41.61,159.25, 3.08, 9.37,6.03e+02,4.24e+02
2014,03,29,14,32,13.63,-1660.47,631.16, 96.25, 41.58,159.19, 3.10, 9.37,9.01e+02,5.18e+02
2014,03,29,14,32,52.63,-1635.69,686.23,121.06, 40.54,157.24, 3.90, 9.24,2.11e+03,7.93e+02
2014,03,29,14,33,8.38,-1625.07,708.22,131.04, 40.12,156.45, 4.23, 9.19,1.51e+03,6.71e+02
2014,03,29,14,33,9.63,-1624.21,709.96,131.83, 40.09,156.39, 4.25, 9.18,6.04e+02,4.25e+02
2014,03,29,14,33,10.88,-1623.35,711.69,132.63, 40.06,156.33, 4.28, 9.18,6.04e+02,4.25e+02
2014,03,29,14,33,49.88,-1595.38,765.40,157.20, 39.06,154.37, 5.08, 9.05,6.05e+02,4.25e+02
2014,03,29,14,34,5.62,-1583.49,786.79,167.06, 38.66,153.58, 5.40, 9.00,1.21e+03,6.01e+02
2014,03,29,14,34,6.87,-1582.53,788.48,167.84, 38.63,153.52, 5.42, 8.99,1.51e+03,6.72e+02
2014,03,29,14,34,8.12,-1581.57,790.17,168.62, 38.60,153.45, 5.45, 8.99,1.21e+03,6.01e+02
2014,03,29,14,34,47.12,-1550.49,842.34,192.87, 37.64,151.49, 6.24, 8.86,1.21e+03,6.02e+02
2014,03,29,14,35,2.87,-1537.34,863.10,202.59, 37.26,150.69, 6.56, 8.81,2.99e+02,2.99e+02
2014,03,29,14,35,4.12,-1536.29,864.74,203.36, 37.23,150.63, 6.58, 8.80,9.05e+02,5.20e+02
2014,03,29,14,35,5.37,-1535.23,866.37,204.13, 37.20,150.56, 6.61, 8.80,1.21e+03,6.02e+02
2014,03,29,14,35,44.37,-1501.11,916.87,228.00, 36.28,148.58, 7.39, 8.67,9.06e+02,5.21e+02
2014,03,29,14,36,0.11,-1486.76,936.90,237.54, 35.92,147.78, 7.70, 8.61,3.03e+03,9.53e+02
2014,03,29,14,36,1.36,-1485.61,938.48,238.30, 35.89,147.72, 7.72, 8.61,2.43e+03,8.53e+02
2014,03,29,14,36,2.61,-1484.45,940.06,239.06, 35.86,147.66, 7.75, 8.60,2.12e+03,7.97e+02
2014,03,29,14,36,41.61,-1447.39,988.72,262.46, 35.00,145.66, 8.52, 8.47,9.07e+02,5.22e+02
2014,03,29,14,36,57.36,-1431.87,1008.00,271.81, 34.66,144.86, 8.82, 8.42,6.08e+02,4.27e+02
2014,03,29,14,36,58.61,-1430.62,1009.52,272.55, 34.63,144.79, 8.85, 8.41,1.22e+03,6.04e+02
2014,03,29,14,36,59.86,-1429.37,1011.04,273.29, 34.60,144.73, 8.87, 8.41,2.43e+03,8.54e+02
2014,03,29,14,37,38.86,-1389.47,1057.72,296.17, 33.79,142.72, 9.63, 8.28,2.73e+03,9.06e+02
2014,03,29,14,37,54.60,-1372.83,1076.16,305.30, 33.47,141.91, 9.93, 8.22,1.52e+03,6.75e+02
2014,03,29,14,37,55.85,-1371.49,1077.61,306.02, 33.44,141.84, 9.95, 8.22,2.73e+03,9.06e+02
2014,03,29,14,37,57.10,-1370.16,1079.06,306.74, 33.42,141.78, 9.98, 8.21,6.08e+02,4.27e+02
2014,03,29,14,38,36.10,-1327.52,1123.63,329.03, 32.66,139.75,10.71, 8.08,1.52e+03,6.75e+02
2014,03,29,14,38,51.84,-1309.79,1141.19,337.90, 32.36,138.94,11.01, 8.03,3.34e+03,1.00e+03
2014,03,29,14,38,53.09,-1308.37,1142.57,338.60, 32.33,138.87,11.03, 8.02,3.04e+03,9.57e+02
2014,03,29,14,38,54.34,-1306.95,1143.95,339.30, 32.31,138.80,11.05, 8.02,2.13e+03,8.00e+02
2014,03,29,14,39,33.34,-1261.70,1186.26,360.93, 31.60,136.77,11.77, 7.88,1.52e+03,6.76e+02
2014,03,29,14,39,49.09,-1242.93,1202.90,369.53, 31.33,135.94,12.06, 7.83,1.22e+03,6.06e+02
2014,03,29,14,39,50.34,-1241.43,1204.21,370.21, 31.31,135.87,12.08, 7.82,1.52e+03,6.76e+02
2014,03,29,14,39,51.59,-1239.93,1205.51,370.89, 31.28,135.81,12.10, 7.82,1.52e+03,6.76e+02
2014,03,29,14,40,30.59,-1192.18,1245.44,391.79, 30.63,133.75,12.80, 7.68,2.74e+03,9.08e+02
2014,03,29,14,40,46.33,-1172.45,1261.08,400.08, 30.38,132.91,13.08, 7.63,4.57e+03,1.17e+03
2014,03,29,14,40,47.58,-1170.88,1262.31,400.74, 30.36,132.85,13.10, 7.62,2.44e+03,8.57e+02
2014,03,29,14,40,48.83,-1169.30,1263.54,401.39, 30.34,132.78,13.12, 7.62,1.52e+03,6.77e+02
2014,03,29,14,41,27.83,-1119.20,1300.96,421.51, 29.74,130.70,13.80, 7.48,2.74e+03,9.09e+02
2014,03,29,14,41,43.58,-1098.54,1315.58,429.47, 29.51,129.86,14.07, 7.43,3.66e+03,1.05e+03
2014,03,29,14,41,44.83,-1096.89,1316.73,430.10, 29.49,129.80,14.09, 7.42,4.57e+03,1.17e+03
2014,03,29,14,41,46.08,-1095.23,1317.87,430.73, 29.48,129.73,14.11, 7.42,3.35e+03,1.01e+03
2014,03,29,14,42,25.08,-1042.93,1352.69,450.00, 28.94,127.63,14.76, 7.28,3.67e+03,1.05e+03
2014,03,29,14,42,40.82,-1021.42,1366.22,457.61, 28.74,126.78,15.02, 7.22,2.75e+03,9.10e+02
2014,03,29,14,42,42.07,-1019.70,1367.28,458.21, 28.72,126.72,15.04, 7.22,3.67e+03,1.05e+03
2014,03,29,14,42,43.32,-1017.98,1368.34,458.81, 28.71,126.65,15.06, 7.21,2.44e+03,8.59e+02
2014,03,29,14,43,22.32,-963.62,1400.43,477.18, 28.24,124.53,15.68, 7.07,4.58e+03,1.18e+03
2014,03,29,14,43,38.07,-941.29,1412.85,484.42, 28.06,123.67,15.93, 7.02,4.28e+03,1.14e+03
2014,03,29,14,43,39.32,-939.51,1413.82,484.99, 28.04,123.60,15.94, 7.01,5.81e+03,1.32e+03
2014,03,29,14,43,40.57,-937.73,1414.79,485.56, 28.03,123.54,15.96, 7.01,2.45e+03,8.59e+02
2014,03,29,14,44,19.57,-881.47,1444.07,502.97, 27.62,121.40,16.56, 6.86,5.51e+03,1.29e+03
2014,03,29,14,44,35.31,-858.42,1455.33,509.81, 27.47,120.53,16.79, 6.81,3.36e+03,1.01e+03
2014,03,29,14,44,36.56,-856.58,1456.21,510.34, 27.46,120.47,16.81, 6.80,5.81e+03,1.33e+03
2014,03,29,14,44,37.81,-854.74,1457.09,510.88, 27.45,120.40,16.83, 6.80,4.28e+03,1.14e+03
