Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,19,01,16,53.95,-1577.39,-486.97,706.51, 58.28,-162.84,23.17, 3.34,0.00e+00,   NaN
2014,03,19,01,16,55.20,-1578.05,-485.01,706.45, 58.30,-162.92,23.17, 3.34,0.00e+00,   NaN
2014,03,19,01,16,56.45,-1578.70,-483.04,706.38, 58.32,-162.99,23.16, 3.33,0.00e+00,   NaN
2014,03,19,01,17,15.20,-1588.30,-453.53,705.22, 58.63,-164.06,23.12, 3.26,0.00e+00,   NaN
2014,03,19,01,17,51.20,-1605.38,-396.49,702.41, 59.22,-166.13,23.01, 3.12,0.00e+00,   NaN
2014,03,19,01,17,52.45,-1605.94,-394.50,702.30, 59.24,-166.20,23.01, 3.12,0.00e+00,   NaN
2014,03,19,01,17,53.70,-1606.50,-392.51,702.19, 59.26,-166.27,23.01, 3.11,0.00e+00,   NaN
2014,03,19,01,18,12.45,-1614.63,-362.61,700.39, 59.56,-167.34,22.94, 3.04,2.28e+03,4.13e+02
2014,03,19,01,18,48.44,-1628.89,-304.92,696.36, 60.15,-169.40,22.79, 2.91,1.85e+03,3.81e+02
2014,03,19,01,18,49.69,-1629.35,-302.91,696.21, 60.17,-169.47,22.79, 2.90,2.60e+03,4.37e+02
2014,03,19,01,18,50.94,-1629.81,-300.90,696.05, 60.19,-169.54,22.78, 2.90,2.16e+03,4.06e+02
2014,03,19,01,19,9.69,-1636.46,-270.70,693.63, 60.49,-170.61,22.69, 2.82,2.11e+03,4.02e+02
2014,03,19,01,19,45.69,-1647.87,-212.49,688.38, 61.07,-172.65,22.50, 2.69,2.61e+03,4.40e+02
2014,03,19,01,19,46.94,-1648.23,-210.47,688.19, 61.09,-172.72,22.50, 2.68,2.30e+03,4.17e+02
2014,03,19,01,19,48.19,-1648.59,-208.44,687.99, 61.11,-172.79,22.49, 2.68,1.98e+03,3.93e+02
2014,03,19,01,20,6.94,-1653.75,-178.02,684.94, 61.41,-173.86,22.38, 2.61,1.68e+03,3.70e+02
2014,03,19,01,20,42.92,-1662.26,-119.49,678.51, 61.98,-175.89,22.15, 2.47,2.63e+03,4.43e+02
2014,03,19,01,20,44.17,-1662.53,-117.45,678.27, 62.00,-175.96,22.14, 2.47,2.44e+03,4.30e+02
2014,03,19,01,20,45.42,-1662.79,-115.42,678.03, 62.02,-176.03,22.14, 2.46,3.07e+03,4.73e+02
2014,03,19,01,21,4.17,-1666.44,-84.86,674.36, 62.31,-177.08,22.01, 2.39,2.89e+03,4.61e+02
2014,03,19,01,21,40.16,-1672.05,-26.15,666.75, 62.88,-179.10,21.74, 2.26,1.30e+03,3.43e+02
2014,03,19,01,21,41.41,-1672.21,-24.11,666.48, 62.90,-179.17,21.73, 2.25,2.31e+03,4.25e+02
2014,03,19,01,21,42.66,-1672.37,-22.07,666.20, 62.92,-179.24,21.72, 2.25,2.00e+03,4.01e+02
2014,03,19,01,22,1.42,-1674.51,  8.53,661.92, 63.21,179.71,21.57, 2.18,2.36e+03,4.31e+02
2014,03,19,01,22,37.41,-1677.21, 67.27,653.17, 63.76,177.70,21.26, 2.04,1.56e+03,3.66e+02
2014,03,19,01,22,38.66,-1677.27, 69.31,652.85, 63.78,177.63,21.25, 2.04,2.39e+03,4.31e+02
2014,03,19,01,22,39.91,-1677.33, 71.35,652.53, 63.80,177.56,21.24, 2.03,1.82e+03,3.87e+02
2014,03,19,01,22,58.66,-1677.94,101.92,647.66, 64.08,176.52,21.07, 1.96,2.67e+03,4.50e+02
2014,03,19,01,23,34.66,-1677.73,160.50,637.78, 64.63,174.54,20.73, 1.83,2.29e+03,4.23e+02
2014,03,19,01,23,35.91,-1677.69,162.53,637.43, 64.64,174.47,20.72, 1.83,2.16e+03,4.14e+02
