Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,31,06,16,35.94,-1741.97,296.67,-296.80, 54.40,170.33,-9.53,11.46,0.00e+00,   NaN
2014,03,31,06,16,37.19,-1741.72,298.60,-296.07, 54.36,170.27,-9.51,11.45,0.00e+00,   NaN
2014,03,31,06,16,38.44,-1741.46,300.53,-295.34, 54.31,170.21,-9.49,11.45,0.00e+00,   NaN
2014,03,31,06,16,57.19,-1737.36,329.39,-284.32, 53.62,169.26,-9.13,11.39,0.00e+00,   NaN
2014,03,31,06,17,33.19,-1728.01,384.52,-262.91, 52.29,167.45,-8.45,11.27,0.00e+00,   NaN
2014,03,31,06,17,34.44,-1727.65,386.43,-262.17, 52.24,167.39,-8.42,11.26,0.00e+00,   NaN
2014,03,31,06,17,35.69,-1727.28,388.34,-261.42, 52.20,167.33,-8.40,11.26,0.00e+00,   NaN
2014,03,31,06,17,54.44,-1721.58,416.87,-250.14, 51.51,166.39,-8.04,11.20,3.06e+02,4.53e+02
2014,03,31,06,18,30.43,-1709.17,471.27,-228.29, 50.20,164.58,-7.34,11.08,0.00e+00,4.03e+02
2014,03,31,06,18,31.68,-1708.71,473.15,-227.53, 50.15,164.52,-7.31,11.07,0.00e+00,4.29e+02
2014,03,31,06,18,32.92,-1708.24,475.03,-226.77, 50.10,164.46,-7.29,11.07,2.15e+02,4.45e+02
2014,03,31,06,18,51.67,-1700.95,503.15,-215.27, 49.42,163.52,-6.92,11.01,3.73e+02,4.36e+02
2014,03,31,06,19,27.66,-1685.51,556.69,-193.03, 48.13,161.72,-6.21,10.89,0.00e+00,4.01e+02
2014,03,31,06,19,28.91,-1684.94,558.54,-192.26, 48.08,161.66,-6.18,10.88,0.00e+00,4.10e+02
2014,03,31,06,19,30.16,-1684.37,560.39,-191.48, 48.04,161.60,-6.16,10.88,2.58e+02,4.37e+02
2014,03,31,06,19,48.91,-1675.50,588.02,-179.80, 47.37,160.66,-5.78,10.82,0.00e+00,3.96e+02
2014,03,31,06,20,24.91,-1657.06,640.55,-157.22, 46.10,158.87,-5.06,10.70,0.00e+00,4.05e+02
