Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,03,23,22,19,40.24,-360.17,-1738.58,-288.22, 61.34,-101.70,-9.22,11.36,5.95e+02,4.18e+02
2014,03,23,22,19,41.49,-362.08,-1738.29,-287.47, 61.32,-101.77,-9.20,11.35,1.48e+03,6.61e+02
2014,03,23,22,19,42.74,-363.99,-1738.00,-286.71, 61.30,-101.83,-9.17,11.35,1.19e+03,5.92e+02
2014,03,23,22,20,21.74,-423.41,-1727.75,-263.09, 60.82,-103.77,-8.41,11.22,8.90e+02,5.12e+02
2014,03,23,22,20,37.48,-447.24,-1722.98,-253.45, 60.63,-104.55,-8.10,11.17,1.19e+03,5.92e+02
2014,03,23,22,20,38.73,-449.13,-1722.58,-252.69, 60.62,-104.61,-8.08,11.16,1.19e+03,5.92e+02
2014,03,23,22,20,39.98,-451.02,-1722.19,-251.92, 60.60,-104.68,-8.05,11.16,5.96e+02,4.19e+02
2014,03,23,22,21,18.98,-509.61,-1708.67,-227.81, 60.14,-106.61,-7.28,11.03,1.79e+03,7.26e+02
2014,03,23,22,21,34.73,-533.09,-1702.58,-217.98, 59.96,-107.39,-6.97,10.98,2.95e+02,2.95e+02
2014,03,23,22,21,35.98,-534.95,-1702.09,-217.20, 59.94,-107.45,-6.94,10.97,1.49e+03,6.62e+02
2014,03,23,22,21,37.23,-536.81,-1701.58,-216.42, 59.93,-107.51,-6.92,10.97,2.95e+02,2.95e+02
2014,03,23,22,22,16.23,-594.41,-1684.83,-191.88, 59.49,-109.43,-6.13,10.84,1.19e+03,5.94e+02
2014,03,23,22,22,31.97,-617.44,-1677.45,-181.91, 59.31,-110.21,-5.81,10.79,5.98e+02,4.20e+02
2014,03,23,22,22,33.22,-619.27,-1676.85,-181.12, 59.30,-110.27,-5.79,10.79,1.49e+03,6.63e+02
2014,03,23,22,22,34.47,-621.09,-1676.25,-180.32, 59.29,-110.33,-5.76,10.78,5.98e+02,4.20e+02
2014,03,23,22,23,13.47,-677.54,-1656.31,-155.44, 58.87,-112.25,-4.96,10.65,2.96e+02,2.96e+02
2014,03,23,22,23,29.22,-700.09,-1647.64,-145.33, 58.70,-113.02,-4.64,10.60,5.99e+02,4.21e+02
2014,03,23,22,23,30.47,-701.88,-1646.94,-144.53, 58.69,-113.08,-4.62,10.60,1.49e+03,6.64e+02
2014,03,23,22,23,31.72,-703.66,-1646.24,-143.72, 58.67,-113.14,-4.59,10.60,5.99e+02,4.21e+02
2014,03,23,22,24,10.72,-758.80,-1623.15,-118.56, 58.28,-115.06,-3.79,10.47,6.00e+02,4.21e+02
2014,03,23,22,24,26.46,-780.78,-1613.24,-108.35, 58.12,-115.83,-3.46,10.42,8.96e+02,5.15e+02
2014,03,23,22,24,27.71,-782.52,-1612.44,-107.54, 58.11,-115.89,-3.43,10.41,6.00e+02,4.22e+02
2014,03,23,22,24,28.96,-784.25,-1611.64,-106.73, 58.10,-115.95,-3.41,10.41,6.00e+02,4.22e+02
2014,03,23,22,25,7.96,-837.92,-1585.48,-81.35, 57.73,-117.86,-2.60,10.28,1.20e+03,5.97e+02
2014,03,23,22,25,23.70,-859.28,-1574.34,-71.07, 57.58,-118.63,-2.27,10.23,6.01e+02,4.23e+02
2014,03,23,22,25,24.95,-860.97,-1573.44,-70.26, 57.57,-118.69,-2.24,10.23,1.20e+03,5.98e+02
2014,03,23,22,25,26.20,-862.66,-1572.54,-69.44, 57.56,-118.75,-2.22,10.22,1.50e+03,6.67e+02
2014,03,23,22,26,5.20,-914.71,-1543.38,-43.92, 57.21,-120.65,-1.40,10.10,1.81e+03,7.33e+02
2014,03,23,22,26,20.95,-935.40,-1531.03,-33.59, 57.08,-121.42,-1.07,10.05,2.98e+02,2.98e+02
2014,03,23,22,26,22.20,-937.03,-1530.04,-32.77, 57.07,-121.48,-1.05,10.04,1.50e+03,6.69e+02
2014,03,23,22,26,23.45,-938.66,-1529.04,-31.95, 57.06,-121.55,-1.02,10.04,1.21e+03,5.99e+02
2014,03,23,22,27,2.45,-988.95,-1496.96, -6.36, 56.74,-123.45,-0.20, 9.91,1.21e+03,6.00e+02
2014,03,23,22,27,18.19,-1008.89,-1483.45,  3.97, 56.62,-124.22, 0.13, 9.86,0.00e+00,0.00e+00
2014,03,23,22,27,19.44,-1010.46,-1482.37,  4.79, 56.61,-124.28, 0.15, 9.86,1.81e+03,7.35e+02
2014,03,23,22,27,20.69,-1012.03,-1481.28,  5.62, 56.60,-124.34, 0.18, 9.85,6.04e+02,4.25e+02
2014,03,23,22,27,59.69,-1060.42,-1446.36, 31.21, 56.31,-126.25, 1.00, 9.73,1.82e+03,7.37e+02
2014,03,23,22,28,15.44,-1079.57,-1431.72, 41.54, 56.20,-127.02, 1.33, 9.67,2.99e+02,2.99e+02
2014,03,23,22,28,16.69,-1081.08,-1430.55, 42.36, 56.19,-127.08, 1.35, 9.67,3.63e+03,1.04e+03
2014,03,23,22,28,17.94,-1082.59,-1429.37, 43.18, 56.19,-127.14, 1.38, 9.67,2.12e+03,7.96e+02
2014,03,23,22,28,56.94,-1128.92,-1391.71, 68.70, 55.93,-129.05, 2.20, 9.54,1.51e+03,6.73e+02
2014,03,23,22,29,12.68,-1147.21,-1375.99, 78.98, 55.83,-129.82, 2.52, 9.49,1.51e+03,6.73e+02
2014,03,23,22,29,13.93,-1148.66,-1374.73, 79.79, 55.83,-129.88, 2.55, 9.49,2.12e+03,7.97e+02
2014,03,23,22,29,15.18,-1150.10,-1373.47, 80.61, 55.82,-129.94, 2.58, 9.48,9.07e+02,5.21e+02
2014,03,23,22,29,54.18,-1194.26,-1333.17,105.99, 55.59,-131.85, 3.39, 9.35,9.08e+02,5.22e+02
2014,03,23,22,30,9.93,-1211.66,-1316.40,116.20, 55.51,-132.63, 3.72, 9.30,9.08e+02,5.22e+02
2014,03,23,22,30,11.18,-1213.03,-1315.06,117.01, 55.50,-132.69, 3.74, 9.30,1.22e+03,6.04e+02
2014,03,23,22,30,12.43,-1214.40,-1313.71,117.82, 55.50,-132.75, 3.77, 9.30,0.00e+00,0.00e+00
2014,03,23,22,30,51.43,-1256.26,-1270.88,142.99, 55.31,-134.67, 4.57, 9.17,1.52e+03,6.76e+02
2014,03,23,22,31,7.17,-1272.70,-1253.13,153.10, 55.24,-135.44, 4.90, 9.12,0.00e+00,0.00e+00
2014,03,23,22,31,8.42,-1274.00,-1251.71,153.90, 55.23,-135.51, 4.93, 9.11,6.09e+02,4.28e+02
2014,03,23,22,31,9.67,-1275.29,-1250.28,154.70, 55.23,-135.57, 4.95, 9.11,6.09e+02,4.28e+02
2014,03,23,22,31,48.67,-1314.74,-1205.05,179.59, 55.07,-137.49, 5.75, 8.98,6.10e+02,4.29e+02
2014,03,23,22,32,4.41,-1330.18,-1186.35,189.57, 55.01,-138.27, 6.07, 8.93,3.01e+02,3.01e+02
2014,03,23,22,32,5.66,-1331.39,-1184.85,190.36, 55.01,-138.33, 6.10, 8.93,1.22e+03,6.07e+02
2014,03,23,22,32,6.91,-1332.61,-1183.35,191.15, 55.00,-138.40, 6.12, 8.92,1.22e+03,6.07e+02
2014,03,23,22,32,45.91,-1369.53,-1135.83,215.69, 54.87,-140.33, 6.91, 8.79,9.13e+02,5.25e+02
2014,03,23,22,33,1.66,-1383.94,-1116.22,225.52, 54.83,-141.11, 7.23, 8.74,1.22e+03,6.08e+02
2014,03,23,22,33,2.91,-1385.07,-1114.65,226.30, 54.83,-141.17, 7.25, 8.74,9.14e+02,5.25e+02
2014,03,23,22,33,4.16,-1386.20,-1113.08,227.08, 54.82,-141.24, 7.28, 8.73,1.53e+03,6.79e+02
2014,03,23,22,33,43.16,-1420.48,-1063.41,251.19, 54.73,-143.18, 8.06, 8.60,9.15e+02,5.26e+02
2014,03,23,22,33,58.90,-1433.80,-1042.97,260.83, 54.69,-143.97, 8.37, 8.55,2.14e+03,8.05e+02
2014,03,23,22,34,0.15,-1434.84,-1041.34,261.60, 54.69,-144.03, 8.39, 8.55,9.15e+02,5.26e+02
2014,03,23,22,34,1.40,-1435.89,-1039.70,262.36, 54.69,-144.09, 8.42, 8.54,1.53e+03,6.80e+02
2014,03,23,22,34,40.40,-1467.44,-988.02,285.99, 54.63,-146.05, 9.18, 8.42,1.84e+03,7.47e+02
