Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,16,14,45,56.28,-1710.59,-195.44,519.61, 61.02,-173.48,16.79, 0.64,0.00e+00,   NaN
2014,03,16,14,45,57.53,-1710.99,-193.49,519.07, 61.04,-173.55,16.78, 0.64,0.00e+00,   NaN
2014,03,16,14,45,58.78,-1711.39,-191.53,518.53, 61.05,-173.61,16.76, 0.63,0.00e+00,   NaN
2014,03,16,14,46,17.53,-1717.13,-162.17,510.37, 61.30,-174.60,16.48, 0.57,0.00e+00,   NaN
2014,03,16,14,46,53.52,-1726.71,-105.69,494.29, 61.78,-176.50,15.95, 0.44,0.00e+00,   NaN
2014,03,16,14,46,54.77,-1727.01,-103.73,493.72, 61.79,-176.56,15.93, 0.44,0.00e+00,   NaN
2014,03,16,14,46,56.02,-1727.31,-101.76,493.15, 61.81,-176.63,15.91, 0.43,0.00e+00,   NaN
2014,03,16,14,47,14.77,-1731.48,-72.28,484.53, 62.05,-177.61,15.62, 0.37,1.20e+03,3.34e+02
2014,03,16,14,47,50.76,-1738.05,-15.65,467.60, 62.52,-179.48,15.06, 0.24,1.85e+03,3.91e+02
2014,03,16,14,47,52.01,-1738.24,-13.68,467.00, 62.53,-179.55,15.04, 0.24,1.72e+03,3.81e+02
2014,03,16,14,47,53.26,-1738.43,-11.71,466.40, 62.55,-179.61,15.02, 0.23,1.78e+03,3.86e+02
2014,03,16,14,48,12.01,-1741.03, 17.81,457.36, 62.79,179.41,14.72, 0.17,1.41e+03,3.55e+02
2014,03,16,14,48,48.01,-1744.57, 74.46,439.62, 63.25,177.56,14.13, 0.04,1.43e+03,3.54e+02
2014,03,16,14,48,49.26,-1744.66, 76.43,438.99, 63.26,177.49,14.11, 0.04,1.37e+03,3.49e+02
2014,03,16,14,48,50.51,-1744.74, 78.39,438.37, 63.28,177.43,14.09, 0.04,1.94e+03,3.97e+02
2014,03,16,14,49,9.26,-1745.76,107.87,428.92, 63.51,176.46,13.78,23.97,1.25e+03,3.36e+02
