Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,03,20,15,55,28.61,1347.11,1026.90,-609.43, 62.78,37.32,-19.79,17.99,1.94e+02,4.69e+01
2014,03,20,15,55,29.86,1348.21,1025.20,-609.84, 62.77,37.25,-19.80,17.99,2.49e+02,5.29e+01
2014,03,20,15,55,31.11,1349.30,1023.50,-610.24, 62.75,37.18,-19.82,17.98,1.72e+02,4.43e+01
2014,03,20,15,55,43.61,1360.13,1006.37,-614.27, 62.62,36.50,-19.95,17.94,1.83e+02,4.56e+01
2014,03,20,15,56,25.85,1395.38,947.54,-627.25, 62.14,34.18,-20.40,17.78,3.48e+02,6.24e+01
2014,03,20,15,56,27.10,1396.39,945.78,-627.62, 62.13,34.11,-20.41,17.78,3.03e+02,5.85e+01
2014,03,20,15,56,28.35,1397.40,944.01,-627.99, 62.12,34.04,-20.42,17.78,2.26e+02,5.08e+01
2014,03,20,15,56,40.85,1407.39,926.30,-631.64, 61.98,33.35,-20.55,17.73,2.59e+02,5.43e+01
2014,03,20,15,57,23.10,1439.78,865.54,-643.35, 61.49,31.01,-20.96,17.57,2.70e+02,5.55e+01
2014,03,20,15,57,24.35,1440.70,863.72,-643.68, 61.48,30.94,-20.97,17.57,2.92e+02,5.76e+01
2014,03,20,15,57,25.60,1441.63,861.90,-644.01, 61.46,30.87,-20.98,17.57,2.81e+02,5.66e+01
2014,03,20,15,57,38.10,1450.76,843.65,-647.27, 61.32,30.18,-21.09,17.52,3.14e+02,5.97e+01
2014,03,20,15,58,20.34,1480.17,781.15,-657.66, 60.83,27.82,-21.45,17.36,2.25e+02,5.11e+01
2014,03,20,15,58,21.59,1481.01,779.28,-657.95, 60.81,27.75,-21.46,17.36,4.36e+02,7.01e+01
2014,03,20,15,58,22.84,1481.85,777.41,-658.24, 60.80,27.68,-21.47,17.35,5.57e+02,7.90e+01
2014,03,20,15,58,35.34,1490.08,758.66,-661.11, 60.65,26.98,-21.57,17.31,2.70e+02,5.57e+01
2014,03,20,15,59,17.59,1516.46,694.57,-670.16, 60.15,24.61,-21.89,17.15,5.14e+02,7.61e+01
2014,03,20,15,59,18.84,1517.21,692.66,-670.41, 60.14,24.54,-21.90,17.14,4.58e+02,7.20e+01
2014,03,20,15,59,20.09,1517.95,690.75,-670.66, 60.12,24.47,-21.91,17.14,5.47e+02,7.85e+01
2014,03,20,15,59,32.59,1525.28,671.56,-673.12, 59.97,23.76,-21.99,17.09,4.36e+02,7.04e+01
2014,03,20,16,00,14.83,1548.52,606.08,-680.80, 59.47,21.37,-22.26,16.93,5.04e+02,7.56e+01
2014,03,20,16,00,16.08,1549.17,604.13,-681.01, 59.45,21.30,-22.27,16.93,4.81e+02,7.39e+01
2014,03,20,16,00,17.33,1549.82,602.17,-681.22, 59.44,21.23,-22.28,16.93,4.81e+02,7.39e+01
2014,03,20,16,00,29.83,1556.21,582.60,-683.27, 59.29,20.52,-22.35,16.88,5.04e+02,7.56e+01
