Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,19,11,26,33.07,714.96,1580.28,-503.49, 68.69,65.66,-16.19,18.92,0.00e+00,   NaN
2014,03,19,11,26,34.32,716.68,1579.30,-504.06, 68.67,65.59,-16.21,18.91,0.00e+00,   NaN
2014,03,19,11,26,35.57,718.40,1578.32,-504.63, 68.66,65.53,-16.23,18.91,0.00e+00,   NaN
2014,03,19,11,26,54.32,744.06,1563.38,-513.10, 68.44,64.55,-16.51,18.84,0.00e+00,   NaN
2014,03,19,11,27,30.32,792.70,1533.40,-528.94, 68.00,62.66,-17.04,18.72,0.00e+00,   NaN
2014,03,19,11,27,31.57,794.38,1532.33,-529.48, 67.99,62.60,-17.05,18.71,0.00e+00,   NaN
2014,03,19,11,27,32.82,796.05,1531.26,-530.01, 67.97,62.53,-17.07,18.71,0.00e+00,   NaN
2014,03,19,11,27,51.57,821.02,1514.93,-538.02, 67.74,61.54,-17.34,18.64,4.47e+02,2.54e+02
2014,03,19,11,28,27.56,868.25,1482.33,-552.93, 67.29,59.64,-17.84,18.52,6.77e+02,2.86e+02
2014,03,19,11,28,28.81,869.88,1481.17,-553.44, 67.27,59.57,-17.86,18.51,9.87e+02,3.18e+02
2014,03,19,11,28,30.06,871.50,1480.01,-553.95, 67.26,59.51,-17.88,18.51,6.73e+02,2.86e+02
2014,03,19,11,28,48.81,895.70,1462.33,-561.46, 67.02,58.51,-18.13,18.44,5.51e+02,2.73e+02
2014,03,19,11,29,24.81,941.43,1427.17,-575.42, 66.55,56.59,-18.60,18.32,1.32e+03,3.60e+02
2014,03,19,11,29,26.06,943.00,1425.93,-575.89, 66.53,56.52,-18.62,18.31,1.25e+02,2.34e+02
2014,03,19,11,29,27.31,944.57,1424.68,-576.37, 66.51,56.46,-18.63,18.31,8.15e+02,3.13e+02
2014,03,19,11,29,46.06,967.94,1405.69,-583.37, 66.26,55.45,-18.87,18.24,1.01e+03,3.32e+02
2014,03,19,11,30,22.05,1012.00,1368.10,-596.33, 65.78,53.51,-19.31,18.11,7.76e+02,3.20e+02
2014,03,19,11,30,23.30,1013.51,1366.77,-596.77, 65.76,53.44,-19.33,18.11,1.35e+03,3.72e+02
2014,03,19,11,30,24.55,1015.02,1365.43,-597.21, 65.75,53.37,-19.34,18.10,8.39e+02,3.27e+02
2014,03,19,11,30,43.30,1037.50,1345.20,-603.68, 65.49,52.36,-19.56,18.04,8.26e+02,3.29e+02
2014,03,19,11,31,19.30,1079.79,1305.25,-615.61, 64.99,50.40,-19.97,17.91,4.88e+02,2.87e+02
2014,03,19,11,31,20.55,1081.24,1303.84,-616.01, 64.97,50.33,-19.99,17.90,6.18e+02,3.01e+02
2014,03,19,11,31,21.80,1082.68,1302.42,-616.42, 64.95,50.26,-20.00,17.90,1.00e+03,3.38e+02
2014,03,19,11,31,40.55,1104.21,1280.99,-622.34, 64.69,49.24,-20.20,17.83,1.89e+03,4.16e+02
