Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,03,19,11,26,17.70,693.75,1592.13,-496.43, 68.87,66.46,-15.95,18.97,4.45e+03,1.14e+03
2014,03,19,11,26,18.95,695.48,1591.18,-497.00, 68.85,66.39,-15.97,18.97,4.16e+03,1.10e+03
2014,03,19,11,26,20.20,697.21,1590.22,-497.58, 68.84,66.33,-15.99,18.96,4.75e+03,1.18e+03
2014,03,19,11,26,59.20,750.70,1559.41,-515.28, 68.38,64.29,-16.58,18.83,5.95e+03,1.32e+03
2014,03,19,11,27,14.95,772.04,1546.41,-522.24, 68.19,63.47,-16.81,18.77,3.86e+03,1.07e+03
2014,03,19,11,27,16.20,773.72,1545.36,-522.79, 68.17,63.40,-16.83,18.77,5.65e+03,1.29e+03
2014,03,19,11,27,17.45,775.41,1544.31,-523.34, 68.16,63.34,-16.85,18.76,5.05e+03,1.22e+03
2014,03,19,11,27,56.45,827.47,1510.60,-540.07, 67.68,61.29,-17.41,18.63,3.87e+03,1.07e+03
2014,03,19,11,28,12.19,848.19,1496.45,-546.63, 67.48,60.46,-17.63,18.57,5.36e+03,1.26e+03
2014,03,19,11,28,13.44,849.83,1495.31,-547.15, 67.47,60.39,-17.65,18.57,3.57e+03,1.03e+03
2014,03,19,11,28,14.69,851.47,1494.17,-547.67, 67.45,60.32,-17.66,18.56,3.87e+03,1.07e+03
2014,03,19,11,28,53.69,901.96,1457.65,-563.39, 66.95,58.25,-18.19,18.43,4.18e+03,1.11e+03
2014,03,19,11,29,9.44,922.03,1442.37,-569.53, 66.75,57.41,-18.40,18.37,5.07e+03,1.22e+03
2014,03,19,11,29,10.69,923.61,1441.15,-570.02, 66.73,57.34,-18.42,18.37,3.28e+03,9.84e+02
2014,03,19,11,29,11.94,925.20,1439.92,-570.50, 66.72,57.28,-18.43,18.36,5.38e+03,1.26e+03
2014,03,19,11,29,50.94,973.98,1400.69,-585.16, 66.20,55.19,-18.93,18.22,2.69e+03,8.91e+02
2014,03,19,11,30,6.68,993.31,1384.34,-590.87, 65.99,54.34,-19.13,18.17,4.19e+03,1.11e+03
2014,03,19,11,30,7.93,994.84,1383.03,-591.32, 65.97,54.27,-19.14,18.16,3.59e+03,1.03e+03
2014,03,19,11,30,9.18,996.37,1381.72,-591.77, 65.95,54.20,-19.16,18.16,2.40e+03,8.42e+02
2014,03,19,11,30,48.18,1043.30,1339.87,-605.34, 65.42,52.09,-19.62,18.02,4.20e+03,1.12e+03
2014,03,19,11,31,3.93,1061.88,1322.48,-610.60, 65.20,51.24,-19.80,17.96,3.61e+03,1.03e+03
2014,03,19,11,31,5.18,1063.34,1321.09,-611.01, 65.19,51.17,-19.81,17.96,2.70e+03,8.95e+02
2014,03,19,11,31,6.43,1064.80,1319.70,-611.42, 65.17,51.10,-19.83,17.95,3.01e+03,9.44e+02
2014,03,19,11,31,45.43,1109.75,1275.35,-623.85, 64.62,48.97,-20.25,17.81,4.82e+03,1.20e+03
2014,03,19,11,32,1.17,1127.49,1256.99,-628.65, 64.39,48.11,-20.42,17.76,3.02e+03,9.48e+02
2014,03,19,11,32,2.42,1128.89,1255.52,-629.02, 64.38,48.04,-20.43,17.75,4.52e+03,1.16e+03
2014,03,19,11,32,3.67,1130.29,1254.05,-629.40, 64.36,47.97,-20.45,17.75,4.23e+03,1.12e+03
2014,03,19,11,32,42.67,1173.13,1207.33,-640.66, 63.80,45.82,-20.84,17.60,2.42e+03,8.51e+02
2014,03,19,11,32,58.41,1190.00,1188.03,-644.97, 63.57,44.95,-20.99,17.55,1.21e+03,6.02e+02
2014,03,19,11,32,59.66,1191.32,1186.48,-645.31, 63.55,44.88,-21.00,17.54,1.51e+03,6.73e+02
2014,03,19,11,33,0.91,1192.65,1184.94,-645.64, 63.53,44.81,-21.01,17.54,9.06e+02,5.21e+02
2014,03,19,11,33,39.91,1233.26,1135.96,-655.70, 62.96,42.65,-21.36,17.39,2.12e+03,7.99e+02
2014,03,19,11,33,55.66,1249.22,1115.76,-659.52, 62.72,41.77,-21.49,17.33,3.01e+02,3.01e+02
2014,03,19,11,33,56.91,1250.47,1114.15,-659.82, 62.70,41.70,-21.50,17.33,1.52e+03,6.76e+02
2014,03,19,11,33,58.16,1251.73,1112.54,-660.11, 62.69,41.63,-21.51,17.33,3.65e+03,1.05e+03
2014,03,19,11,34,37.16,1289.99,1061.44,-668.94, 62.10,39.45,-21.82,17.18,2.74e+03,9.10e+02
2014,03,19,11,34,52.90,1304.97,1040.42,-672.25, 61.86,38.56,-21.94,17.12,3.06e+03,9.61e+02
2014,03,19,11,34,54.15,1306.14,1038.75,-672.51, 61.84,38.49,-21.95,17.12,2.45e+03,8.59e+02
2014,03,19,11,34,55.40,1307.32,1037.07,-672.77, 61.82,38.42,-21.96,17.11,3.36e+03,1.01e+03
2014,03,19,11,35,34.40,1343.13,983.98,-680.33, 61.23,36.23,-22.23,16.97,1.23e+03,6.09e+02
2014,03,19,11,35,50.15,1357.11,962.18,-683.13, 60.99,35.34,-22.32,16.91,9.17e+02,5.27e+02
2014,03,19,11,35,51.40,1358.20,960.44,-683.35, 60.97,35.27,-22.33,16.90,9.17e+02,5.27e+02
2014,03,19,11,35,52.65,1359.30,958.70,-683.56, 60.95,35.20,-22.34,16.90,2.76e+03,9.15e+02
2014,03,19,11,36,31.65,1392.55,903.78,-689.84, 60.35,32.98,-22.56,16.75,9.19e+02,5.29e+02
2014,03,19,11,36,47.39,1405.46,881.28,-692.12, 60.10,32.09,-22.65,16.69,1.85e+03,7.50e+02
2014,03,19,11,36,48.64,1406.48,879.49,-692.29, 60.08,32.02,-22.65,16.69,1.54e+03,6.84e+02
2014,03,19,11,36,49.89,1407.49,877.69,-692.47, 60.06,31.95,-22.66,16.68,2.15e+03,8.09e+02
2014,03,19,11,37,28.89,1438.09,821.08,-697.44, 59.45,29.72,-22.84,16.53,1.24e+03,6.14e+02
