Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,03,22,19,33,23.28,107.71,-1751.75,-308.53, 44.57,-86.48,-9.97,11.46,1.80e+03,7.32e+02
2014,03,22,19,33,24.53,105.77,-1751.97,-307.79, 44.54,-86.54,-9.95,11.46,1.20e+03,5.97e+02
2014,03,22,19,33,25.78,103.84,-1752.19,-307.05, 44.52,-86.61,-9.92,11.46,2.40e+03,8.45e+02
2014,03,22,19,34,4.78, 43.34,-1757.86,-283.69, 43.73,-88.59,-9.16,11.32,1.80e+03,7.32e+02
2014,03,22,19,34,20.53, 18.89,-1759.49,-274.16, 43.42,-89.38,-8.86,11.27,8.98e+02,5.16e+02
2014,03,22,19,34,21.78, 16.95,-1759.60,-273.40, 43.40,-89.45,-8.83,11.27,1.20e+03,5.98e+02
2014,03,22,19,34,23.03, 15.01,-1759.71,-272.64, 43.37,-89.51,-8.81,11.26,1.50e+03,6.67e+02
2014,03,22,19,35,2.03,-45.55,-1761.96,-248.74, 42.61,-91.48,-8.03,11.13,8.99e+02,5.17e+02
2014,03,22,19,35,17.77,-69.97,-1762.20,-239.00, 42.31,-92.27,-7.72,11.08,1.81e+03,7.32e+02
2014,03,22,19,35,19.02,-71.91,-1762.21,-238.23, 42.29,-92.34,-7.69,11.08,8.99e+02,5.17e+02
2014,03,22,19,35,20.27,-73.85,-1762.21,-237.45, 42.27,-92.40,-7.67,11.07,8.99e+02,5.17e+02
2014,03,22,19,35,59.27,-134.29,-1761.02,-213.08, 41.54,-94.36,-6.88,10.94,2.41e+03,8.46e+02
2014,03,22,19,36,15.02,-158.65,-1759.87,-203.16, 41.25,-95.15,-6.56,10.89,2.10e+03,7.91e+02
2014,03,22,19,36,16.27,-160.58,-1759.76,-202.37, 41.23,-95.21,-6.53,10.88,1.50e+03,6.69e+02
2014,03,22,19,36,17.52,-162.52,-1759.66,-201.58, 41.20,-95.28,-6.51,10.88,2.10e+03,7.91e+02
2014,03,22,19,36,56.52,-222.67,-1755.03,-176.80, 40.51,-97.23,-5.71,10.75,2.11e+03,7.92e+02
2014,03,22,19,37,12.26,-246.86,-1752.49,-166.74, 40.23,-98.02,-5.38,10.70,2.98e+02,2.98e+02
2014,03,22,19,37,13.51,-248.78,-1752.28,-165.94, 40.21,-98.08,-5.36,10.69,1.21e+03,5.99e+02
2014,03,22,19,37,14.76,-250.70,-1752.06,-165.13, 40.19,-98.14,-5.33,10.69,3.02e+03,9.48e+02
2014,03,22,19,37,53.76,-310.39,-1743.99,-140.02, 39.52,-100.09,-4.52,10.56,6.04e+02,4.24e+02
2014,03,22,19,38,9.50,-334.36,-1740.08,-129.83, 39.26,-100.88,-4.19,10.51,9.02e+02,5.19e+02
2014,03,22,19,38,10.75,-336.27,-1739.75,-129.02, 39.24,-100.94,-4.16,10.50,2.98e+02,2.98e+02
2014,03,22,19,38,12.00,-338.17,-1739.42,-128.21, 39.22,-101.00,-4.14,10.50,9.02e+02,5.19e+02
2014,03,22,19,38,51.00,-397.22,-1727.94,-102.84, 38.59,-102.95,-3.32,10.37,2.11e+03,7.94e+02
2014,03,22,19,39,6.75,-420.92,-1722.64,-92.55, 38.34,-103.73,-2.99,10.32,1.21e+03,6.01e+02
2014,03,22,19,39,8.00,-422.80,-1722.21,-91.73, 38.32,-103.79,-2.96,10.31,9.04e+02,5.20e+02
2014,03,22,19,39,9.25,-424.67,-1721.77,-90.91, 38.30,-103.86,-2.93,10.31,2.42e+03,8.51e+02
2014,03,22,19,39,48.25,-482.92,-1706.89,-65.35, 37.70,-105.80,-2.11,10.18,1.82e+03,7.37e+02
2014,03,22,19,40,3.99,-506.25,-1700.24,-55.01, 37.46,-106.58,-1.78,10.13,1.21e+03,6.02e+02
2014,03,22,19,40,5.24,-508.10,-1699.70,-54.18, 37.44,-106.64,-1.75,10.13,9.06e+02,5.21e+02
2014,03,22,19,40,6.49,-509.94,-1699.15,-53.36, 37.42,-106.71,-1.72,10.12,3.03e+03,9.53e+02
2014,03,22,19,40,45.49,-567.21,-1680.92,-27.68, 36.86,-108.65,-0.89, 9.99,3.00e+02,3.00e+02
2014,03,22,19,41,1.24,-590.13,-1672.92,-17.30, 36.64,-109.43,-0.56, 9.94,9.07e+02,5.22e+02
2014,03,22,19,41,2.49,-591.94,-1672.27,-16.48, 36.62,-109.49,-0.53, 9.94,2.12e+03,7.98e+02
2014,03,22,19,41,3.74,-593.76,-1671.62,-15.65, 36.61,-109.55,-0.51, 9.93,1.21e+03,6.03e+02
2014,03,22,19,41,42.74,-649.88,-1650.09, 10.07, 36.08,-111.50, 0.33, 9.80,6.08e+02,4.27e+02
2014,03,22,19,41,58.48,-672.29,-1640.77, 20.45, 35.88,-112.28, 0.66, 9.75,1.22e+03,6.04e+02
2014,03,22,19,41,59.73,-674.06,-1640.01, 21.27, 35.86,-112.34, 0.69, 9.75,9.09e+02,5.22e+02
2014,03,22,19,42,0.98,-675.84,-1639.25, 22.10, 35.84,-112.41, 0.71, 9.74,2.13e+03,7.99e+02
2014,03,22,19,42,39.98,-730.65,-1614.48, 47.79, 35.36,-114.35, 1.54, 9.61,3.01e+02,3.01e+02
2014,03,22,19,42,55.73,-752.52,-1603.85, 58.15, 35.17,-115.14, 1.88, 9.56,2.74e+03,9.08e+02
