Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,03,09,05,19,38.76,450.17,1725.36,-326.23, 75.32,75.38,-10.37,11.23,1.31e+03,1.18e+02
2014,03,09,05,19,40.01,452.06,1724.96,-325.52, 75.28,75.31,-10.35,11.23,1.50e+03,1.26e+02
2014,03,09,05,19,41.26,453.95,1724.56,-324.81, 75.24,75.25,-10.32,11.23,1.14e+03,1.10e+02
2014,03,09,05,19,53.76,472.81,1720.41,-317.69, 74.86,74.63,-10.10,11.19,1.12e+03,1.09e+02
2014,03,09,05,20,36.01,536.11,1704.72,-293.35, 73.55,72.54,-9.32,11.05,1.34e+03,1.19e+02
2014,03,09,05,20,37.26,537.98,1704.22,-292.63, 73.51,72.48,-9.30,11.04,1.23e+03,1.15e+02
2014,03,09,05,20,38.51,539.84,1703.71,-291.90, 73.47,72.42,-9.28,11.04,1.43e+03,1.23e+02
2014,03,09,05,20,51.01,558.40,1698.54,-284.60, 73.08,71.80,-9.04,11.00,1.21e+03,1.14e+02
2014,03,09,05,21,33.25,620.59,1679.44,-259.69, 71.77,69.72,-8.25,10.86,1.25e+03,1.15e+02
2014,03,09,05,21,34.50,622.41,1678.84,-258.95, 71.73,69.66,-8.23,10.85,1.17e+03,1.12e+02
2014,03,09,05,21,35.75,624.24,1678.23,-258.21, 71.69,69.60,-8.21,10.85,1.57e+03,1.29e+02
2014,03,09,05,21,48.25,642.45,1672.05,-250.75, 71.30,68.98,-7.97,10.81,1.77e+03,1.37e+02
2014,03,09,05,22,30.50,703.38,1649.57,-225.32, 69.98,66.91,-7.16,10.67,1.27e+03,1.16e+02
2014,03,09,05,22,31.75,705.17,1648.87,-224.56, 69.94,66.85,-7.14,10.67,1.34e+03,1.20e+02
2014,03,09,05,22,33.00,706.96,1648.17,-223.81, 69.90,66.78,-7.11,10.66,1.12e+03,1.09e+02
2014,03,09,05,22,45.50,724.77,1641.00,-216.21, 69.51,66.17,-6.87,10.62,1.44e+03,1.24e+02
2014,03,09,05,23,27.74,784.24,1615.20,-190.34, 68.19,64.10,-6.05,10.48,1.54e+03,1.28e+02
2014,03,09,05,23,28.99,785.98,1614.40,-189.57, 68.15,64.04,-6.03,10.48,1.53e+03,1.27e+02
2014,03,09,05,23,30.24,787.72,1613.60,-188.80, 68.11,63.98,-6.00,10.48,1.28e+03,1.17e+02
2014,03,09,05,23,42.74,805.08,1605.46,-181.09, 67.72,63.37,-5.76,10.44,1.34e+03,1.20e+02
2014,03,09,05,24,24.99,862.96,1576.40,-154.84, 66.40,61.30,-4.92,10.30,1.61e+03,1.31e+02
2014,03,09,05,24,26.24,864.65,1575.50,-154.06, 66.36,61.24,-4.90,10.30,1.39e+03,1.22e+02
2014,03,09,05,24,27.49,866.34,1574.60,-153.28, 66.32,61.18,-4.87,10.29,1.24e+03,1.15e+02
2014,03,09,05,24,39.99,883.20,1565.51,-145.47, 65.93,60.57,-4.63,10.25,1.59e+03,1.30e+02
2014,03,09,05,25,22.23,939.29,1533.26,-118.92, 64.62,58.51,-3.78,10.11,1.38e+03,1.21e+02
2014,03,09,05,25,23.48,940.93,1532.27,-118.13, 64.59,58.45,-3.76,10.11,1.24e+03,1.15e+02
2014,03,09,05,25,24.73,942.57,1531.28,-117.34, 64.55,58.39,-3.73,10.11,1.46e+03,1.25e+02
2014,03,09,05,25,37.23,958.87,1521.25,-109.45, 64.16,57.78,-3.48,10.07,1.58e+03,1.30e+02
2014,03,09,05,26,19.47,1013.03,1485.89,-82.67, 62.86,55.72,-2.63, 9.93,1.50e+03,1.27e+02
2014,03,09,05,26,20.72,1014.61,1484.81,-81.88, 62.82,55.65,-2.61, 9.92,1.51e+03,1.27e+02
2014,03,09,05,26,21.97,1016.19,1483.73,-81.09, 62.78,55.59,-2.58, 9.92,1.81e+03,1.39e+02
2014,03,09,05,26,34.47,1031.90,1472.79,-73.13, 62.40,54.98,-2.33, 9.88,1.49e+03,1.26e+02
2014,03,09,05,27,16.72,1083.99,1434.40,-46.19, 61.12,52.92,-1.47, 9.74,1.30e+03,1.18e+02
2014,03,09,05,27,17.97,1085.50,1433.23,-45.39, 61.08,52.86,-1.45, 9.74,1.37e+03,1.21e+02
2014,03,09,05,27,19.22,1087.02,1432.06,-44.60, 61.04,52.80,-1.42, 9.74,1.50e+03,1.27e+02
2014,03,09,05,27,31.72,1102.09,1420.24,-36.61, 60.66,52.19,-1.17, 9.70,1.98e+03,1.46e+02
2014,03,09,05,28,13.96,1151.92,1378.93, -9.59, 59.39,50.13,-0.31, 9.56,1.51e+03,1.27e+02
2014,03,09,05,28,15.21,1153.37,1377.68, -8.79, 59.36,50.06,-0.28, 9.55,1.73e+03,1.36e+02
2014,03,09,05,28,16.46,1154.81,1376.42, -7.99, 59.32,50.00,-0.25, 9.55,1.52e+03,1.28e+02
2014,03,09,05,28,28.96,1169.20,1363.76,  0.01, 58.95,49.39, 0.00, 9.51,1.87e+03,1.41e+02
2014,03,09,05,29,11.21,1216.65,1319.62, 27.04, 57.70,47.32, 0.86, 9.37,1.46e+03,1.25e+02
2014,03,09,05,29,12.46,1218.03,1318.28, 27.84, 57.66,47.26, 0.89, 9.37,1.69e+03,1.34e+02
2014,03,09,05,29,13.71,1219.40,1316.95, 28.64, 57.62,47.20, 0.91, 9.37,1.70e+03,1.35e+02
2014,03,09,05,29,26.21,1233.06,1303.46, 36.63, 57.26,46.59, 1.17, 9.32,1.66e+03,1.34e+02
2014,03,09,05,30,8.45,1277.98,1256.63, 63.59, 56.04,44.52, 2.03, 9.19,1.42e+03,1.23e+02
2014,03,09,05,30,9.70,1279.28,1255.22, 64.39, 56.00,44.46, 2.06, 9.18,1.61e+03,1.32e+02
2014,03,09,05,30,10.95,1280.58,1253.80, 65.19, 55.96,44.39, 2.08, 9.18,1.84e+03,1.40e+02
2014,03,09,05,30,23.45,1293.47,1239.54, 73.15, 55.61,43.78, 2.34, 9.14,1.59e+03,1.31e+02
2014,03,09,05,31,5.70,1335.74,1190.12, 99.97, 54.41,41.70, 3.20, 9.00,1.54e+03,1.29e+02
2014,03,09,05,31,6.95,1336.96,1188.63,100.76, 54.37,41.64, 3.22, 9.00,1.61e+03,1.32e+02
2014,03,09,05,31,8.20,1338.18,1187.14,101.56, 54.34,41.58, 3.25, 8.99,1.72e+03,1.36e+02
2014,03,09,05,31,20.70,1350.26,1172.13,109.46, 53.99,40.96, 3.50, 8.95,1.84e+03,1.41e+02
2014,03,09,05,32,2.94,1389.74,1120.28,136.07, 52.83,38.87, 4.36, 8.81,1.75e+03,1.37e+02
2014,03,09,05,32,4.19,1390.88,1118.71,136.85, 52.79,38.81, 4.38, 8.81,2.10e+03,1.50e+02
2014,03,09,05,32,5.44,1392.01,1117.15,137.64, 52.76,38.75, 4.41, 8.81,1.66e+03,1.34e+02
2014,03,09,05,32,17.94,1403.25,1101.44,145.47, 52.42,38.13, 4.66, 8.77,1.84e+03,1.41e+02
2014,03,09,05,33,0.18,1439.83,1047.28,171.78, 51.29,36.03, 5.51, 8.63,1.87e+03,1.42e+02
2014,03,09,05,33,1.43,1440.88,1045.65,172.56, 51.26,35.97, 5.54, 8.62,1.81e+03,1.40e+02
2014,03,09,05,33,2.68,1441.93,1044.02,173.33, 51.23,35.91, 5.56, 8.62,1.69e+03,1.35e+02
2014,03,09,05,33,15.18,1452.29,1027.66,181.06, 50.90,35.28, 5.81, 8.58,1.86e+03,1.41e+02
2014,03,09,05,33,57.43,1485.87,971.32,207.02, 49.81,33.17, 6.65, 8.44,1.86e+03,1.41e+02
2014,03,09,05,33,58.68,1486.83,969.63,207.78, 49.78,33.11, 6.68, 8.43,1.81e+03,1.40e+02
2014,03,09,05,33,59.93,1487.78,967.94,208.54, 49.75,33.05, 6.70, 8.43,1.64e+03,1.33e+02
2014,03,09,05,34,12.43,1497.24,950.95,216.16, 49.43,32.42, 6.95, 8.39,2.21e+03,1.54e+02
2014,03,09,05,34,54.67,1527.69,892.62,241.67, 48.38,30.30, 7.78, 8.25,1.75e+03,1.37e+02
2014,03,09,05,34,55.92,1528.56,890.88,242.42, 48.35,30.23, 7.80, 8.24,2.00e+03,1.47e+02
2014,03,09,05,34,57.17,1529.42,889.13,243.17, 48.32,30.17, 7.83, 8.24,1.45e+03,1.25e+02
2014,03,09,05,35,9.67,1537.94,871.57,250.64, 48.02,29.54, 8.07, 8.20,2.16e+03,1.53e+02
2014,03,09,05,35,51.92,1565.19,811.38,275.64, 47.02,27.40, 8.89, 8.06,2.03e+03,1.48e+02
2014,03,09,05,35,53.17,1565.96,809.58,276.37, 46.99,27.34, 8.91, 8.05,1.75e+03,1.37e+02
2014,03,09,05,35,54.42,1566.73,807.78,277.11, 46.96,27.27, 8.93, 8.05,1.80e+03,1.40e+02
2014,03,09,05,36,6.92,1574.28,789.70,284.42, 46.67,26.64, 9.17, 8.01,1.86e+03,1.42e+02
2014,03,09,05,36,49.16,1598.23,727.85,308.83, 45.71,24.48, 9.97, 7.86,2.02e+03,1.48e+02
2014,03,09,05,36,50.41,1598.90,726.00,309.54, 45.68,24.42,10.00, 7.86,1.94e+03,1.45e+02
2014,03,09,05,36,51.66,1599.57,724.15,310.26, 45.66,24.36,10.02, 7.86,1.73e+03,1.37e+02
2014,03,09,05,37,4.16,1606.14,705.60,317.38, 45.38,23.72,10.25, 7.81,2.10e+03,1.50e+02
2014,03,09,05,37,46.41,1626.73,642.23,341.15, 44.47,21.54,11.04, 7.67,2.23e+03,1.55e+02
2014,03,09,05,37,47.66,1627.30,640.34,341.84, 44.45,21.48,11.06, 7.67,1.89e+03,1.43e+02
2014,03,09,05,37,48.91,1627.87,638.44,342.54, 44.42,21.41,11.08, 7.66,2.23e+03,1.55e+02
2014,03,09,05,38,1.41,1633.43,619.48,349.46, 44.16,20.77,11.31, 7.62,2.08e+03,1.50e+02
2014,03,09,05,38,43.65,1650.57,554.79,372.49, 43.31,18.58,12.07, 7.48,1.98e+03,1.46e+02
2014,03,09,05,38,44.90,1651.04,552.86,373.16, 43.28,18.51,12.10, 7.47,2.23e+03,1.55e+02
2014,03,09,05,38,46.15,1651.50,550.93,373.84, 43.26,18.45,12.12, 7.47,2.37e+03,1.60e+02
2014,03,09,05,38,58.65,1656.04,531.60,380.53, 43.02,17.80,12.34, 7.42,2.31e+03,1.58e+02
2014,03,09,05,39,40.89,1669.69,465.77,402.78, 42.22,15.59,13.08, 7.28,1.89e+03,1.43e+02
2014,03,09,05,39,42.14,1670.06,463.81,403.43, 42.19,15.52,13.10, 7.27,2.12e+03,1.51e+02
2014,03,09,05,39,43.39,1670.42,461.85,404.07, 42.17,15.46,13.12, 7.27,2.07e+03,1.50e+02
