Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,03,01,15,11,48.06,-357.26,1681.55,428.91, 34.38,101.99,14.01, 6.86,2.74e+03,1.67e+02
2014,03,01,15,11,49.31,-355.25,1681.80,429.53, 34.37,101.93,14.03, 6.86,2.85e+03,1.71e+02
2014,03,01,15,11,50.56,-353.24,1682.05,430.16, 34.35,101.86,14.05, 6.85,2.77e+03,1.68e+02
2014,03,01,15,12,3.06,-333.15,1684.39,436.37, 34.20,101.19,14.26, 6.81,2.46e+03,1.59e+02
2014,03,01,15,12,45.30,-264.92,1690.58,456.92, 33.76,98.91,14.95, 6.66,2.32e+03,1.54e+02
2014,03,01,15,12,46.55,-262.89,1690.72,457.52, 33.75,98.84,14.97, 6.65,2.40e+03,1.57e+02
2014,03,01,15,12,47.80,-260.86,1690.86,458.12, 33.74,98.77,14.99, 6.65,2.53e+03,1.61e+02
2014,03,01,15,13,0.30,-240.58,1692.13,464.05, 33.63,98.09,15.19, 6.60,2.15e+03,1.48e+02
2014,03,01,15,13,42.54,-171.81,1694.70,483.62, 33.31,95.79,15.85, 6.45,2.84e+03,1.71e+02
2014,03,01,15,13,43.79,-169.77,1694.73,484.19, 33.30,95.72,15.87, 6.45,2.65e+03,1.65e+02
2014,03,01,15,13,45.04,-167.73,1694.76,484.76, 33.29,95.65,15.89, 6.44,2.81e+03,1.70e+02
2014,03,01,15,13,57.54,-147.31,1694.96,490.39, 33.21,94.97,16.08, 6.40,2.63e+03,1.64e+02
2014,03,01,15,14,39.79,-78.18,1693.88,508.92, 33.01,92.64,16.71, 6.24,2.69e+03,1.66e+02
2014,03,01,15,14,41.04,-76.13,1693.81,509.46, 33.01,92.57,16.72, 6.24,2.71e+03,1.67e+02
2014,03,01,15,14,42.29,-74.09,1693.73,509.99, 33.00,92.50,16.74, 6.23,2.65e+03,1.65e+02
2014,03,01,15,14,54.79,-53.60,1692.85,515.31, 32.96,91.81,16.92, 6.19,2.44e+03,1.58e+02
2014,03,01,15,15,37.03, 15.65,1688.14,532.75, 32.88,89.47,17.51, 6.03,1.68e+03,1.31e+02
2014,03,01,15,15,38.28, 17.70,1687.96,533.25, 32.88,89.40,17.53, 6.03,1.51e+03,1.25e+02
2014,03,01,15,15,39.53, 19.75,1687.78,533.75, 32.87,89.33,17.55, 6.03,1.64e+03,1.30e+02
2014,03,01,15,15,52.03, 40.24,1685.82,538.74, 32.87,88.63,17.72, 5.98,1.51e+03,1.25e+02
2014,03,01,15,16,34.28,109.45,1677.48,555.03, 32.91,86.27,18.27, 5.82,7.45e+02,8.78e+01
2014,03,01,15,16,35.53,111.50,1677.19,555.50, 32.91,86.20,18.29, 5.82,6.41e+02,8.15e+01
2014,03,01,15,16,36.78,113.54,1676.90,555.97, 32.91,86.13,18.30, 5.81,6.51e+02,8.22e+01
2014,03,01,15,16,49.28,133.99,1673.88,560.61, 32.94,85.42,18.46, 5.77,4.33e+02,6.72e+01
2014,03,01,15,17,31.52,202.92,1661.94,575.70, 33.10,83.04,18.98, 5.61,2.77e+02,5.42e+01
2014,03,01,15,17,32.77,204.95,1661.55,576.14, 33.10,82.97,18.99, 5.60,1.52e+02,4.06e+01
2014,03,01,15,17,34.02,206.99,1661.15,576.57, 33.11,82.90,19.01, 5.60,2.15e+02,4.79e+01
2014,03,01,15,17,46.52,227.32,1657.07,580.85, 33.17,82.19,19.15, 5.55,1.21e+02,3.65e+01
2014,03,01,15,18,28.77,295.80,1641.56,594.72, 33.45,79.79,19.62, 5.39,4.75e+01,2.42e+01
2014,03,01,15,18,30.02,297.82,1641.06,595.11, 33.46,79.71,19.64, 5.39,6.84e+01,2.83e+01
2014,03,01,15,18,31.27,299.84,1640.56,595.51, 33.47,79.64,19.65, 5.38,1.52e+02,4.07e+01
2014,03,01,15,18,43.77,320.01,1635.43,599.41, 33.57,78.93,19.78, 5.34,8.92e+01,3.19e+01
2014,03,01,15,19,26.01,387.82,1616.41,612.00, 33.96,76.51,20.21, 5.18,1.60e+01,1.63e+01
2014,03,01,15,19,27.26,389.81,1615.81,612.36, 33.98,76.44,20.22, 5.17,0.00e+00,7.14e+00
2014,03,01,15,19,28.51,391.81,1615.20,612.72, 33.99,76.36,20.24, 5.17,1.60e+01,1.64e+01
2014,03,01,15,19,41.01,411.75,1609.04,616.24, 34.13,75.65,20.36, 5.12,4.72e+01,2.43e+01
2014,03,01,15,20,23.25,478.70,1586.56,627.52, 34.64,73.21,20.74, 4.96,0.00e+00,7.39e+00
2014,03,01,15,20,24.50,480.67,1585.86,627.84, 34.65,73.14,20.75, 4.95,1.57e+01,1.65e+01
2014,03,01,15,20,25.75,482.64,1585.15,628.16, 34.67,73.07,20.76, 4.95,0.00e+00,7.40e+00
2014,03,01,15,20,38.25,502.30,1577.97,631.29, 34.84,72.34,20.87, 4.90,1.56e+01,1.65e+01
2014,03,01,15,21,20.50,568.21,1552.09,641.24, 35.46,69.89,21.20, 4.74,0.00e+00,7.59e+00
2014,03,01,15,21,21.75,570.15,1551.29,641.52, 35.48,69.82,21.21, 4.73,0.00e+00,7.59e+00
2014,03,01,15,21,23.00,572.08,1550.49,641.79, 35.50,69.75,21.22, 4.73,4.84e+00,1.29e+01
2014,03,01,15,21,35.50,591.40,1542.31,644.52, 35.70,69.02,21.32, 4.68,1.54e+01,1.66e+01
2014,03,01,15,22,17.74,656.05,1513.14,653.10, 36.44,66.56,21.60, 4.51,4.67e+00,1.30e+01
2014,03,01,15,22,18.99,657.95,1512.24,653.34, 36.47,66.49,21.61, 4.51,0.00e+00,7.74e+00
2014,03,01,15,22,20.24,659.85,1511.33,653.57, 36.49,66.41,21.62, 4.51,0.00e+00,7.74e+00
2014,03,01,15,22,32.74,678.77,1502.20,655.90, 36.73,65.68,21.70, 4.46,0.00e+00,7.77e+00
2014,03,01,15,23,14.99,742.01,1469.79,663.08, 37.58,63.21,21.94, 4.29,0.00e+00,7.84e+00
2014,03,01,15,23,16.24,743.87,1468.79,663.28, 37.60,63.14,21.94, 4.29,0.00e+00,7.84e+00
2014,03,01,15,23,17.49,745.72,1467.80,663.47, 37.63,63.07,21.95, 4.28,4.55e+00,1.31e+01
2014,03,01,15,23,29.99,764.19,1457.72,665.38, 37.90,62.33,22.01, 4.23,0.00e+00,7.86e+00
2014,03,01,15,24,12.23,825.82,1422.20,671.15, 38.85,59.86,22.20, 4.07,4.52e+00,1.31e+01
2014,03,01,15,24,13.48,827.62,1421.12,671.31, 38.88,59.78,22.21, 4.06,0.00e+00,7.89e+00
2014,03,01,15,24,14.73,829.43,1420.03,671.46, 38.91,59.71,22.21, 4.06,0.00e+00,7.90e+00
2014,03,01,15,24,27.23,847.40,1409.05,672.95, 39.21,58.98,22.26, 4.01,0.00e+00,7.90e+00
2014,03,01,15,25,9.48,907.26,1370.50,677.29, 40.27,56.50,22.40, 3.84,0.00e+00,7.90e+00
2014,03,01,15,25,10.73,909.01,1369.33,677.41, 40.30,56.42,22.40, 3.84,4.55e+00,1.31e+01
2014,03,01,15,25,11.98,910.75,1368.15,677.52, 40.34,56.35,22.40, 3.83,0.00e+00,7.90e+00
2014,03,01,15,25,24.48,928.17,1356.30,678.58, 40.67,55.61,22.44, 3.79,0.00e+00,7.90e+00
2014,03,01,15,26,6.72,986.07,1314.87,681.49, 41.82,53.13,22.52, 3.62,0.00e+00,7.87e+00
2014,03,01,15,26,7.97,987.76,1313.61,681.56, 41.86,53.06,22.52, 3.61,4.65e+00,1.31e+01
2014,03,01,15,26,9.22,989.45,1312.35,681.63, 41.89,52.99,22.53, 3.61,0.00e+00,7.86e+00
2014,03,01,15,26,21.72,1006.26,1299.66,682.27, 42.25,52.25,22.54, 3.56,0.00e+00,7.85e+00
2014,03,01,15,27,3.96,1062.05,1255.46,683.75, 43.51,49.77,22.58, 3.40,4.81e+00,1.31e+01
2014,03,01,15,27,5.21,1063.67,1254.12,683.77, 43.55,49.70,22.58, 3.39,0.00e+00,7.78e+00
2014,03,01,15,27,6.46,1065.30,1252.78,683.80, 43.59,49.62,22.58, 3.39,3.70e+01,2.26e+01
2014,03,01,15,27,18.96,1081.47,1239.29,684.01, 43.97,48.89,22.58, 3.34,1.57e+01,1.69e+01
2014,03,01,15,28,1.21,1135.00,1192.45,684.05, 45.32,46.41,22.56, 3.17,0.00e+00,7.64e+00
2014,03,01,15,28,2.46,1136.56,1191.04,684.04, 45.36,46.34,22.56, 3.17,5.06e+00,1.30e+01
2014,03,01,15,28,3.71,1138.12,1189.62,684.02, 45.41,46.27,22.56, 3.16,1.59e+01,1.69e+01
2014,03,01,15,28,16.21,1153.59,1175.37,683.81, 45.82,45.54,22.55, 3.11,1.60e+01,1.69e+01
2014,03,01,15,28,58.45,1204.71,1126.05,682.42, 47.26,43.07,22.48, 2.95,0.00e+00,7.45e+00
2014,03,01,15,28,59.70,1206.19,1124.57,682.36, 47.31,42.99,22.48, 2.94,1.62e+01,1.68e+01
2014,03,01,15,29,0.95,1207.68,1123.08,682.31, 47.35,42.92,22.48, 2.94,0.00e+00,7.44e+00
2014,03,01,15,29,13.45,1222.42,1108.11,681.67, 47.79,42.19,22.45, 2.89,1.63e+01,1.68e+01
2014,03,01,15,29,55.70,1271.00,1056.44,678.86, 49.32,39.73,22.33, 2.72,0.00e+00,7.20e+00
