Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,14,06,29,45.68,-754.17,1547.83,-564.10, 74.44,115.98,-18.14,18.06,0.00e+00,   NaN
2014,03,14,06,29,46.93,-752.31,1548.57,-564.55, 74.44,115.91,-18.16,18.05,0.00e+00,   NaN
2014,03,14,06,29,48.18,-750.45,1549.32,-565.00, 74.45,115.84,-18.17,18.05,0.00e+00,   NaN
2014,03,14,06,30,6.93,-722.44,1560.20,-571.65, 74.49,114.85,-18.39,17.98,0.00e+00,   NaN
2014,03,14,06,30,42.92,-668.09,1579.81,-583.95, 74.55,112.92,-18.80,17.86,0.00e+00,   NaN
2014,03,14,06,30,44.17,-666.19,1580.46,-584.36, 74.55,112.86,-18.81,17.85,0.00e+00,   NaN
2014,03,14,06,30,45.42,-664.29,1581.11,-584.78, 74.55,112.79,-18.83,17.85,0.00e+00,   NaN
2014,03,14,06,31,4.17,-635.66,1590.60,-590.92, 74.58,111.78,-19.03,17.78,5.07e+02,2.74e+02
2014,03,14,06,31,40.17,-580.19,1607.51,-602.22, 74.61,109.85,-19.41,17.65,3.01e+02,2.73e+02
2014,03,14,06,31,41.42,-578.25,1608.06,-602.60, 74.61,109.78,-19.42,17.65,2.96e+02,2.73e+02
2014,03,14,06,31,42.67,-576.31,1608.62,-602.98, 74.61,109.71,-19.44,17.64,0.00e+00,2.39e+02
2014,03,14,06,32,1.42,-547.15,1616.68,-608.59, 74.62,108.70,-19.63,17.58,5.18e+02,2.89e+02
2014,03,14,06,32,37.41,-490.73,1630.83,-618.86, 74.62,106.75,-19.97,17.45,2.68e+02,2.52e+02
2014,03,14,06,32,38.66,-488.76,1631.29,-619.21, 74.62,106.68,-19.98,17.44,5.10e+02,2.79e+02
2014,03,14,06,32,39.91,-486.79,1631.75,-619.55, 74.62,106.61,-19.99,17.44,9.34e+02,3.22e+02
2014,03,14,06,32,58.66,-457.16,1638.36,-624.62, 74.61,105.59,-20.16,17.37,7.98e+01,2.46e+02
2014,03,14,06,33,34.66,-399.92,1649.73,-633.84, 74.58,103.63,-20.48,17.24,4.27e+02,2.79e+02
2014,03,14,06,33,35.91,-397.92,1650.09,-634.14, 74.58,103.56,-20.49,17.24,1.20e+02,2.43e+02
2014,03,14,06,33,37.16,-395.93,1650.45,-634.45, 74.58,103.49,-20.50,17.23,6.09e+02,2.98e+02
2014,03,14,06,33,55.91,-365.92,1655.60,-638.96, 74.56,102.46,-20.65,17.16,2.12e+02,2.76e+02
2014,03,14,06,34,31.90,-308.04,1664.14,-647.09, 74.50,100.49,-20.92,17.03,3.17e+02,2.93e+02
2014,03,14,06,34,33.15,-306.02,1664.40,-647.36, 74.50,100.42,-20.93,17.03,2.54e+02,2.87e+02
2014,03,14,06,34,34.40,-304.01,1664.67,-647.63, 74.49,100.35,-20.94,17.02,4.40e+02,3.06e+02
