Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,26,19,22,40.58,-1278.62,-1229.13,-290.31, 59.79,-136.13,-9.30,11.40,0.00e+00,   NaN
2014,03,26,19,22,41.83,-1280.02,-1227.79,-289.58, 59.75,-136.19,-9.27,11.40,0.00e+00,   NaN
2014,03,26,19,22,43.08,-1281.42,-1226.44,-288.84, 59.71,-136.26,-9.25,11.39,0.00e+00,   NaN
2014,03,26,19,23,1.83,-1302.22,-1206.03,-277.78, 59.11,-137.20,-8.89,11.33,0.00e+00,   NaN
2014,03,26,19,23,37.82,-1341.05,-1165.86,-256.32, 57.97,-139.00,-8.21,11.21,0.00e+00,   NaN
2014,03,26,19,23,39.07,-1342.37,-1164.44,-255.57, 57.93,-139.06,-8.18,11.21,0.00e+00,   NaN
2014,03,26,19,23,40.32,-1343.69,-1163.02,-254.82, 57.89,-139.12,-8.16,11.20,0.00e+00,   NaN
2014,03,26,19,23,59.07,-1363.29,-1141.53,-243.52, 57.30,-140.06,-7.80,11.14,0.00e+00,3.89e+02
2014,03,26,19,24,35.07,-1399.75,-1099.31,-221.62, 56.17,-141.86,-7.10,11.02,4.90e+02,4.46e+02
2014,03,26,19,24,36.32,-1400.99,-1097.83,-220.85, 56.14,-141.92,-7.07,11.02,5.49e+02,4.50e+02
2014,03,26,19,24,37.57,-1402.23,-1096.34,-220.09, 56.10,-141.98,-7.05,11.01,0.00e+00,4.10e+02
2014,03,26,19,24,56.32,-1420.55,-1073.82,-208.57, 55.52,-142.91,-6.68,10.95,2.59e+02,4.37e+02
2014,03,26,19,25,32.31,-1454.52,-1029.70,-186.30, 54.42,-144.70,-5.97,10.83,0.00e+00,3.78e+02
2014,03,26,19,25,33.56,-1455.67,-1028.15,-185.52, 54.38,-144.77,-5.94,10.83,8.74e+02,4.73e+02
2014,03,26,19,25,34.81,-1456.82,-1026.59,-184.75, 54.35,-144.83,-5.92,10.82,1.90e+02,4.26e+02
2014,03,26,19,25,53.56,-1473.82,-1003.11,-173.05, 53.78,-145.76,-5.54,10.76,0.00e+00,4.25e+02
2014,03,26,19,26,29.56,-1505.22,-957.18,-150.45, 52.71,-147.55,-4.82,10.64,0.00e+00,4.07e+02
2014,03,26,19,26,30.81,-1506.28,-955.56,-149.66, 52.68,-147.61,-4.80,10.64,0.00e+00,4.16e+02
2014,03,26,19,26,32.06,-1507.33,-953.95,-148.88, 52.64,-147.67,-4.77,10.63,0.00e+00,4.21e+02
2014,03,26,19,26,50.81,-1522.96,-929.56,-137.03, 52.09,-148.60,-4.39,10.57,7.05e+02,4.80e+02
2014,03,26,19,27,26.80,-1551.66,-881.97,-114.19, 51.05,-150.39,-3.66,10.45,7.49e+02,4.87e+02
2014,03,26,19,27,28.05,-1552.62,-880.30,-113.39, 51.02,-150.45,-3.64,10.45,0.00e+00,4.22e+02
2014,03,26,19,27,29.30,-1553.59,-878.63,-112.60, 50.98,-150.51,-3.61,10.44,0.00e+00,4.03e+02
2014,03,26,19,27,48.05,-1567.79,-853.41,-100.64, 50.45,-151.44,-3.23,10.38,0.00e+00,4.30e+02
2014,03,26,19,28,24.05,-1593.73,-804.27,-77.59, 49.45,-153.22,-2.49,10.26,3.09e+01,4.44e+02
2014,03,26,19,28,25.30,-1594.59,-802.54,-76.79, 49.41,-153.28,-2.46,10.26,0.00e+00,4.21e+02
2014,03,26,19,28,26.55,-1595.46,-800.82,-75.99, 49.38,-153.35,-2.44,10.26,0.00e+00,4.07e+02
2014,03,26,19,28,45.30,-1608.20,-774.83,-63.95, 48.87,-154.28,-2.05,10.19,1.57e+02,4.63e+02
2014,03,26,19,29,21.29,-1631.27,-724.30,-40.79, 47.91,-156.06,-1.31,10.08,2.57e+01,4.82e+02
2014,03,26,19,29,22.54,-1632.04,-722.53,-39.98, 47.87,-156.12,-1.28,10.07,1.54e+01,4.83e+02
2014,03,26,19,29,23.79,-1632.81,-720.76,-39.18, 47.84,-156.18,-1.26,10.07,0.00e+00,4.44e+02
2014,03,26,19,29,42.54,-1644.04,-694.07,-27.09, 47.35,-157.11,-0.87,10.01,0.00e+00,4.60e+02
2014,03,26,19,30,18.53,-1664.19,-642.27, -3.86, 46.43,-158.90,-0.12, 9.89,3.02e+02,4.74e+02
2014,03,26,19,30,19.78,-1664.86,-640.46, -3.05, 46.40,-158.96,-0.10, 9.88,4.98e+01,4.57e+02
2014,03,26,19,30,21.03,-1665.52,-638.65, -2.25, 46.37,-159.02,-0.07, 9.88,0.00e+00,4.33e+02
2014,03,26,19,30,39.78,-1675.21,-611.35,  9.86, 45.90,-159.95, 0.32, 9.82,0.00e+00,4.39e+02
2014,03,26,19,31,15.78,-1692.38,-558.41, 33.08, 45.03,-161.74, 1.06, 9.70,7.03e+02,4.84e+02
