Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,22,20,23,38.80,-601.50,1622.66,491.05, 61.47,110.34,15.84, 0.62,0.00e+00,   NaN
2014,03,22,20,23,40.05,-599.72,1623.53,490.47, 61.50,110.27,15.82, 0.61,0.00e+00,   NaN
2014,03,22,20,23,41.30,-597.93,1624.39,489.89, 61.53,110.21,15.80, 0.61,0.00e+00,   NaN
2014,03,22,20,24,0.05,-571.06,1637.11,481.12, 61.96,109.23,15.51, 0.54,0.00e+00,   NaN
2014,03,22,20,24,36.05,-519.00,1660.16,463.88, 62.79,107.36,14.93, 0.42,0.00e+00,   NaN
2014,03,22,20,24,37.30,-517.19,1660.92,463.27, 62.81,107.30,14.91, 0.41,0.00e+00,   NaN
2014,03,22,20,24,38.55,-515.37,1661.69,462.66, 62.84,107.23,14.89, 0.41,0.00e+00,   NaN
2014,03,22,20,24,57.30,-488.00,1672.91,453.46, 63.27,106.26,14.59, 0.35,1.52e+03,3.72e+02
2014,03,22,20,25,33.29,-435.08,1693.05,435.44, 64.08,104.41,13.99, 0.22,1.71e+03,4.02e+02
2014,03,22,20,25,34.54,-433.24,1693.72,434.80, 64.11,104.35,13.97, 0.22,2.30e+03,4.47e+02
2014,03,22,20,25,35.79,-431.39,1694.39,434.17, 64.14,104.28,13.95, 0.21,1.25e+03,3.64e+02
2014,03,22,20,25,54.54,-403.61,1704.08,424.57, 64.56,103.32,13.63, 0.15,1.87e+03,4.24e+02
2014,03,22,20,26,30.53,-349.96,1721.28,405.80, 65.36,101.49,13.01, 0.03,1.72e+03,4.07e+02
2014,03,22,20,26,31.78,-348.09,1721.84,405.14, 65.39,101.43,12.99, 0.02,1.52e+03,3.91e+02
2014,03,22,20,26,33.03,-346.22,1722.40,404.48, 65.41,101.37,12.97, 0.02,1.39e+03,3.79e+02
2014,03,22,20,26,51.78,-318.10,1730.55,394.51, 65.83,100.42,12.64,23.96,1.48e+03,3.83e+02
