Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,03,21,09,28,34.40,543.21,-1675.90,-279.88, 46.44,-72.04,-9.03,11.28,1.99e+03,1.47e+02
2014,03,21,09,28,35.65,541.40,-1676.61,-279.13, 46.43,-72.10,-9.00,11.27,2.32e+03,1.58e+02
2014,03,21,09,28,36.90,539.59,-1677.31,-278.38, 46.42,-72.17,-8.98,11.27,1.77e+03,1.38e+02
2014,03,21,09,28,49.40,521.41,-1684.21,-270.87, 46.36,-72.80,-8.73,11.22,1.90e+03,1.43e+02
2014,03,21,09,29,31.64,459.48,-1705.81,-245.23, 46.15,-74.92,-7.90,11.08,2.13e+03,1.52e+02
2014,03,21,09,29,32.89,457.64,-1706.41,-244.46, 46.14,-74.99,-7.88,11.08,2.11e+03,1.51e+02
2014,03,21,09,29,34.14,455.79,-1707.00,-243.70, 46.13,-75.05,-7.85,11.07,1.97e+03,1.46e+02
2014,03,21,09,29,46.64,437.31,-1712.84,-236.03, 46.08,-75.68,-7.61,11.03,2.19e+03,1.54e+02
2014,03,21,09,30,28.89,374.42,-1730.86,-209.88, 45.89,-77.79,-6.76,10.89,1.73e+03,1.37e+02
2014,03,21,09,30,30.14,372.55,-1731.35,-209.10, 45.88,-77.86,-6.73,10.89,2.21e+03,1.55e+02
2014,03,21,09,30,31.39,370.68,-1731.84,-208.32, 45.88,-77.92,-6.71,10.88,2.06e+03,1.49e+02
2014,03,21,09,30,43.89,351.95,-1736.61,-200.52, 45.82,-78.54,-6.46,10.84,1.85e+03,1.42e+02
2014,03,21,09,31,26.13,288.31,-1750.98,-173.95, 45.66,-80.65,-5.60,10.70,2.22e+03,1.55e+02
2014,03,21,09,31,27.38,286.42,-1751.36,-173.15, 45.65,-80.71,-5.57,10.70,2.08e+03,1.50e+02
2014,03,21,09,31,28.63,284.53,-1751.74,-172.36, 45.65,-80.77,-5.55,10.69,1.85e+03,1.42e+02
2014,03,21,09,31,41.13,265.60,-1755.43,-164.44, 45.60,-81.40,-5.29,10.65,2.11e+03,1.51e+02
2014,03,21,09,32,23.38,201.36,-1766.11,-137.51, 45.46,-83.50,-4.42,10.51,2.48e+03,1.64e+02
2014,03,21,09,32,24.63,199.46,-1766.38,-136.71, 45.46,-83.56,-4.40,10.51,2.10e+03,1.51e+02
2014,03,21,09,32,25.88,197.55,-1766.65,-135.91, 45.45,-83.62,-4.37,10.51,1.69e+03,1.35e+02
2014,03,21,09,32,38.38,178.47,-1769.24,-127.89, 45.41,-84.24,-4.11,10.46,2.07e+03,1.50e+02
2014,03,21,09,33,20.62,113.85,-1776.20,-100.69, 45.30,-86.33,-3.24,10.33,1.91e+03,1.44e+02
2014,03,21,09,33,21.87,111.94,-1776.37,-99.88, 45.29,-86.39,-3.21,10.32,2.15e+03,1.53e+02
2014,03,21,09,33,23.12,110.02,-1776.53,-99.07, 45.29,-86.46,-3.19,10.32,2.12e+03,1.52e+02
2014,03,21,09,33,35.62, 90.86,-1778.01,-90.99, 45.26,-87.07,-2.93,10.28,1.83e+03,1.41e+02
2014,03,21,09,34,17.87, 26.00,-1781.24,-63.58, 45.16,-89.16,-2.04,10.14,1.67e+03,1.35e+02
2014,03,21,09,34,19.12, 24.08,-1781.29,-62.77, 45.16,-89.23,-2.02,10.13,1.73e+03,1.37e+02
2014,03,21,09,34,20.37, 22.16,-1781.34,-61.95, 45.16,-89.29,-1.99,10.13,1.99e+03,1.47e+02
2014,03,21,09,34,32.87,  2.96,-1781.72,-53.82, 45.13,-89.90,-1.73,10.09,1.93e+03,1.45e+02
2014,03,21,09,35,15.11,-61.90,-1781.19,-26.29, 45.06,-91.99,-0.85, 9.95,2.05e+03,1.49e+02
2014,03,21,09,35,16.36,-63.82,-1781.13,-25.48, 45.06,-92.05,-0.82, 9.95,2.22e+03,1.56e+02
2014,03,21,09,35,17.61,-65.74,-1781.07,-24.66, 45.05,-92.11,-0.79, 9.94,1.84e+03,1.42e+02
2014,03,21,09,35,30.11,-84.92,-1780.34,-16.50, 45.04,-92.73,-0.53, 9.90,2.55e+03,1.67e+02
2014,03,21,09,36,12.35,-149.64,-1776.06, 11.07, 44.99,-94.82, 0.36, 9.76,2.24e+03,1.56e+02
2014,03,21,09,36,13.60,-151.55,-1775.89, 11.89, 44.99,-94.88, 0.38, 9.76,1.94e+03,1.45e+02
2014,03,21,09,36,14.85,-153.46,-1775.72, 12.70, 44.98,-94.94, 0.41, 9.75,2.20e+03,1.55e+02
