Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,22,08,11,49.69,247.48,-1741.93,-296.33, 46.80,-81.91,-9.56,11.39,0.00e+00,   NaN
2014,03,22,08,11,50.94,245.57,-1742.30,-295.59, 46.78,-81.98,-9.54,11.38,0.00e+00,   NaN
2014,03,22,08,11,52.19,243.66,-1742.68,-294.84, 46.76,-82.04,-9.51,11.38,0.00e+00,   NaN
2014,03,22,08,12,10.94,214.97,-1748.01,-283.64, 46.47,-82.99,-9.15,11.31,0.00e+00,   NaN
2014,03,22,08,12,46.93,159.74,-1756.75,-261.89, 45.93,-84.80,-8.44,11.19,0.00e+00,   NaN
2014,03,22,08,12,48.18,157.81,-1757.02,-261.13, 45.91,-84.87,-8.42,11.19,0.00e+00,   NaN
2014,03,22,08,12,49.43,155.89,-1757.28,-260.37, 45.89,-84.93,-8.40,11.18,0.00e+00,   NaN
2014,03,22,08,13,8.18,127.03,-1760.98,-248.91, 45.62,-85.87,-8.02,11.12,7.28e+02,5.13e+02
2014,03,22,08,13,44.18, 71.52,-1766.57,-226.70, 45.09,-87.68,-7.31,11.00,0.00e+00,4.37e+02
2014,03,22,08,13,45.43, 69.59,-1766.73,-225.92, 45.07,-87.74,-7.28,11.00,0.00e+00,4.55e+02
2014,03,22,08,13,46.68, 67.66,-1766.88,-225.15, 45.06,-87.81,-7.26,10.99,0.00e+00,4.51e+02
2014,03,22,08,14,5.43, 38.71,-1768.94,-213.47, 44.79,-88.75,-6.88,10.93,1.42e+02,5.04e+02
2014,03,22,08,14,41.42,-16.88,-1771.35,-190.87, 44.29,-90.55,-6.15,10.81,5.45e+02,5.29e+02
2014,03,22,08,14,42.67,-18.81,-1771.40,-190.08, 44.27,-90.61,-6.12,10.81,0.00e+00,4.62e+02
2014,03,22,08,14,43.92,-20.74,-1771.45,-189.29, 44.25,-90.67,-6.10,10.80,6.11e+02,5.33e+02
2014,03,22,08,15,2.67,-49.70,-1771.84,-177.42, 44.00,-91.61,-5.72,10.74,0.00e+00,4.56e+02
2014,03,22,08,15,38.67,-105.25,-1771.08,-154.48, 43.52,-93.40,-4.98,10.62,1.99e+02,5.22e+02
2014,03,22,08,15,39.92,-107.18,-1771.02,-153.68, 43.50,-93.46,-4.95,10.62,0.00e+00,4.48e+02
2014,03,22,08,15,41.17,-109.10,-1770.96,-152.88, 43.49,-93.53,-4.92,10.61,3.97e+02,5.34e+02
2014,03,22,08,15,59.92,-137.99,-1769.69,-140.86, 43.24,-94.46,-4.54,10.55,1.91e+02,5.07e+02
2014,03,22,08,16,35.91,-193.30,-1765.75,-117.66, 42.79,-96.25,-3.79,10.43,0.00e+00,4.72e+02
2014,03,22,08,16,37.16,-195.22,-1765.57,-116.85, 42.77,-96.31,-3.76,10.43,0.00e+00,5.03e+02
2014,03,22,08,16,38.41,-197.14,-1765.40,-116.05, 42.76,-96.37,-3.74,10.42,0.00e+00,5.15e+02
2014,03,22,08,16,57.16,-225.86,-1762.48,-103.90, 42.53,-97.30,-3.35,10.36,0.00e+00,4.77e+02
2014,03,22,08,17,33.16,-280.82,-1755.35,-80.50, 42.10,-99.09,-2.59,10.24,0.00e+00,4.96e+02
2014,03,22,08,17,34.41,-282.72,-1755.07,-79.68, 42.08,-99.15,-2.57,10.24,0.00e+00,5.18e+02
2014,03,22,08,17,35.66,-284.62,-1754.79,-78.87, 42.07,-99.21,-2.54,10.24,0.00e+00,5.06e+02
2014,03,22,08,17,54.41,-313.11,-1750.21,-66.64, 41.85,-100.14,-2.15,10.17,5.06e+02,5.33e+02
2014,03,22,08,18,30.40,-367.52,-1739.93,-43.11, 41.44,-101.93,-1.39,10.06,5.45e+02,5.32e+02
2014,03,22,08,18,31.65,-369.40,-1739.54,-42.29, 41.43,-101.99,-1.36,10.05,2.04e+01,4.99e+02
2014,03,22,08,18,32.90,-371.28,-1739.14,-41.47, 41.42,-102.05,-1.34,10.05,0.00e+00,4.39e+02
2014,03,22,08,18,51.65,-399.45,-1732.93,-29.19, 41.21,-102.98,-0.94, 9.99,0.00e+00,4.77e+02
2014,03,22,08,19,27.64,-453.16,-1719.51, -5.60, 40.83,-104.76,-0.18, 9.87,0.00e+00,4.78e+02
2014,03,22,08,19,28.89,-455.02,-1719.01, -4.78, 40.82,-104.83,-0.15, 9.86,6.89e+02,5.34e+02
2014,03,22,08,19,30.14,-456.88,-1718.51, -3.96, 40.81,-104.89,-0.13, 9.86,2.22e+02,5.05e+02
2014,03,22,08,19,48.89,-484.64,-1710.67,  8.34, 40.62,-105.82, 0.27, 9.80,1.40e+02,5.19e+02
2014,03,22,08,20,24.89,-537.52,-1694.15, 31.94, 40.27,-107.60, 1.03, 9.68,2.34e+02,5.15e+02
2014,03,22,08,20,26.14,-539.35,-1693.54, 32.76, 40.26,-107.67, 1.06, 9.67,6.37e+02,5.39e+02
2014,03,22,08,20,27.39,-541.17,-1692.93, 33.58, 40.24,-107.73, 1.08, 9.67,0.00e+00,4.60e+02
2014,03,22,08,20,46.14,-568.45,-1683.49, 45.85, 40.07,-108.66, 1.48, 9.61,3.63e+02,5.32e+02
2014,03,22,08,21,22.13,-620.32,-1663.92, 69.37, 39.75,-110.45, 2.24, 9.49,1.37e+01,4.96e+02
2014,03,22,08,21,23.38,-622.11,-1663.21, 70.19, 39.74,-110.51, 2.26, 9.49,5.56e+02,5.30e+02
2014,03,22,08,21,24.63,-623.90,-1662.49, 71.00, 39.72,-110.57, 2.29, 9.48,9.82e+01,4.99e+02
2014,03,22,08,21,43.38,-650.62,-1651.48, 83.23, 39.57,-111.50, 2.68, 9.42,2.10e+02,5.10e+02
2014,03,22,08,22,19.38,-701.35,-1628.90,106.61, 39.27,-113.30, 3.44, 9.30,0.00e+00,4.74e+02
2014,03,22,08,22,20.63,-703.10,-1628.08,107.42, 39.26,-113.36, 3.47, 9.30,0.00e+00,5.02e+02
2014,03,22,08,22,21.88,-704.84,-1627.26,108.23, 39.25,-113.42, 3.49, 9.29,8.99e+00,5.15e+02
2014,03,22,08,22,40.63,-730.92,-1614.70,120.37, 39.11,-114.35, 3.88, 9.23,3.94e+01,5.23e+02
2014,03,22,08,23,16.62,-780.34,-1589.19,143.54, 38.85,-116.15, 4.64, 9.11,0.00e+00,5.09e+02
2014,03,22,08,23,17.87,-782.04,-1588.27,144.35, 38.84,-116.21, 4.66, 9.11,0.00e+00,4.72e+02
2014,03,22,08,23,19.12,-783.74,-1587.35,145.15, 38.83,-116.28, 4.69, 9.10,1.14e+03,5.79e+02
