Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,03,18,04,45,34.60,-1496.10,967.23,314.96, 71.75,147.12,10.03,23.29,9.41e+03,1.63e+03
2014,03,18,04,45,35.85,-1495.17,968.91,314.23, 71.76,147.06,10.00,23.29,5.42e+03,1.24e+03
2014,03,18,04,45,37.10,-1494.24,970.60,313.51, 71.78,146.99, 9.98,23.29,7.70e+03,1.47e+03
2014,03,18,04,46,16.10,-1464.35,1022.49,290.63, 72.10,145.08, 9.24,23.16,6.00e+03,1.30e+03
2014,03,18,04,46,31.85,-1451.75,1043.09,281.29, 72.22,144.30, 8.94,23.11,1.00e+04,1.68e+03
2014,03,18,04,46,33.10,-1450.73,1044.71,280.54, 72.23,144.24, 8.92,23.10,1.14e+04,1.80e+03
2014,03,18,04,46,34.35,-1449.72,1046.33,279.80, 72.24,144.18, 8.89,23.10,8.86e+03,1.58e+03
2014,03,18,04,47,13.35,-1417.12,1096.31,256.40, 72.53,142.27, 8.14,22.97,9.16e+03,1.61e+03
2014,03,18,04,47,29.09,-1403.45,1116.09,246.86, 72.64,141.51, 7.84,22.92,8.30e+03,1.53e+03
2014,03,18,04,47,30.34,-1402.35,1117.65,246.10, 72.65,141.45, 7.81,22.92,9.74e+03,1.66e+03
2014,03,18,04,47,31.59,-1401.25,1119.21,245.34, 72.66,141.38, 7.79,22.91,1.03e+04,1.71e+03
2014,03,18,04,48,10.59,-1366.03,1167.13,221.48, 72.93,139.49, 7.03,22.79,1.06e+04,1.73e+03
2014,03,18,04,48,26.34,-1351.32,1186.06,211.76, 73.03,138.73, 6.72,22.74,8.61e+03,1.56e+03
2014,03,18,04,48,27.59,-1350.14,1187.56,210.99, 73.03,138.67, 6.69,22.73,6.03e+03,1.31e+03
2014,03,18,04,48,28.84,-1348.96,1189.05,210.21, 73.04,138.61, 6.67,22.73,7.47e+03,1.46e+03
2014,03,18,04,49,7.84,-1311.22,1234.78,185.95, 73.28,136.72, 5.89,22.60,8.63e+03,1.57e+03
2014,03,18,04,49,23.58,-1295.52,1252.80,176.09, 73.37,135.96, 5.58,22.55,8.06e+03,1.51e+03
2014,03,18,04,49,24.83,-1294.26,1254.22,175.31, 73.38,135.90, 5.56,22.55,1.32e+04,1.94e+03
2014,03,18,04,49,26.08,-1293.00,1255.64,174.52, 73.38,135.84, 5.53,22.54,8.92e+03,1.59e+03
2014,03,18,04,50,5.08,-1252.85,1299.07,149.93, 73.59,133.96, 4.75,22.42,8.94e+03,1.60e+03
2014,03,18,04,50,20.83,-1236.18,1316.14,139.94, 73.67,133.21, 4.43,22.37,7.50e+03,1.46e+03
2014,03,18,04,50,22.08,-1234.85,1317.49,139.15, 73.67,133.15, 4.41,22.37,4.62e+03,1.15e+03
2014,03,18,04,50,23.33,-1233.51,1318.83,138.35, 73.68,133.09, 4.38,22.36,7.21e+03,1.43e+03
2014,03,18,04,51,2.33,-1191.06,1359.83,113.49, 73.85,131.21, 3.59,22.24,5.78e+03,1.28e+03
2014,03,18,04,51,18.07,-1173.49,1375.90,103.41, 73.92,130.46, 3.27,22.19,8.39e+03,1.55e+03
2014,03,18,04,51,19.32,-1172.09,1377.16,102.61, 73.92,130.40, 3.25,22.18,6.94e+03,1.41e+03
2014,03,18,04,51,20.57,-1170.68,1378.42,101.81, 73.93,130.34, 3.22,22.18,8.39e+03,1.55e+03
2014,03,18,04,51,59.57,-1126.04,1416.89, 76.75, 74.07,128.47, 2.43,22.06,4.92e+03,1.19e+03
2014,03,18,04,52,15.31,-1107.61,1431.91, 66.61, 74.12,127.72, 2.11,22.01,8.41e+03,1.55e+03
2014,03,18,04,52,16.56,-1106.14,1433.09, 65.80, 74.13,127.66, 2.08,22.00,6.38e+03,1.35e+03
2014,03,18,04,52,17.81,-1104.66,1434.27, 65.00, 74.13,127.60, 2.06,22.00,6.38e+03,1.35e+03
2014,03,18,04,52,56.81,-1057.96,1470.10, 39.81, 74.24,125.74, 1.26,21.87,7.55e+03,1.47e+03
2014,03,18,04,53,12.56,-1038.71,1484.04, 29.62, 74.28,124.99, 0.94,21.82,6.40e+03,1.36e+03
2014,03,18,04,53,13.81,-1037.17,1485.13, 28.81, 74.28,124.93, 0.91,21.82,4.36e+03,1.12e+03
2014,03,18,04,53,15.06,-1035.64,1486.23, 28.00, 74.28,124.87, 0.89,21.82,4.65e+03,1.16e+03
2014,03,18,04,53,54.06,-986.99,1519.32,  2.74, 74.36,123.01, 0.09,21.69,7.28e+03,1.45e+03
2014,03,18,04,54,9.80,-967.00,1532.13, -7.45, 74.38,122.26,-0.24,21.64,4.66e+03,1.16e+03
2014,03,18,04,54,11.05,-965.40,1533.13, -8.26, 74.39,122.20,-0.26,21.64,7.00e+03,1.42e+03
