Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,01,15,11,29.43,-387.10,1677.56,419.52, 34.62,102.99,13.69, 6.93,0.00e+00,   NaN
2014,03,01,15,11,30.68,-385.10,1677.84,420.15, 34.60,102.93,13.72, 6.92,0.00e+00,   NaN
2014,03,01,15,11,31.93,-383.10,1678.12,420.79, 34.58,102.86,13.74, 6.92,0.00e+00,   NaN
2014,03,01,15,11,50.68,-353.05,1682.07,430.22, 34.35,101.85,14.05, 6.85,0.00e+00,   NaN
2014,03,01,15,12,26.67,-295.07,1688.18,447.95, 33.95,99.91,14.65, 6.72,0.00e+00,   NaN
2014,03,01,15,12,27.92,-293.05,1688.36,448.55, 33.93,99.85,14.67, 6.72,0.00e+00,   NaN
2014,03,01,15,12,29.17,-291.02,1688.53,449.16, 33.92,99.78,14.69, 6.72,0.00e+00,   NaN
2014,03,01,15,12,47.92,-260.67,1690.88,458.18, 33.74,98.76,14.99, 6.65,1.65e+03,5.73e+02
2014,03,01,15,13,23.91,-202.18,1693.90,475.08, 33.44,96.81,15.56, 6.52,2.75e+03,6.55e+02
2014,03,01,15,13,25.16,-200.14,1693.97,475.66, 33.43,96.74,15.58, 6.51,2.31e+03,6.37e+02
2014,03,01,15,13,26.41,-198.10,1694.03,476.24, 33.42,96.67,15.60, 6.51,1.40e+03,5.95e+02
2014,03,01,15,13,45.16,-167.53,1694.77,484.81, 33.29,95.65,15.89, 6.44,2.64e+03,6.57e+02
2014,03,01,15,14,21.16,-108.69,1694.69,500.85, 33.09,93.67,16.43, 6.31,4.32e+03,7.27e+02
2014,03,01,15,14,22.41,-106.64,1694.65,501.39, 33.08,93.60,16.45, 6.31,2.88e+03,6.66e+02
2014,03,01,15,14,23.66,-104.59,1694.61,501.94, 33.08,93.53,16.47, 6.30,2.88e+03,6.66e+02
2014,03,01,15,14,42.41,-73.89,1693.73,510.05, 33.00,92.50,16.74, 6.23,4.22e+03,7.14e+02
2014,03,01,15,15,18.40,-14.90,1690.55,525.16, 32.90,90.50,17.26, 6.10,4.65e+03,6.94e+02
2014,03,01,15,15,19.65,-12.85,1690.40,525.67, 32.90,90.44,17.27, 6.10,4.61e+03,6.91e+02
2014,03,01,15,15,20.90,-10.80,1690.26,526.19, 32.90,90.37,17.29, 6.09,5.60e+03,7.31e+02
2014,03,01,15,15,39.65, 19.95,1687.76,533.80, 32.87,89.32,17.55, 6.02,5.63e+03,7.17e+02
2014,03,01,15,16,15.65, 78.95,1681.49,547.95, 32.88,87.31,18.03, 5.89,6.80e+03,7.28e+02
2014,03,01,15,16,16.90, 81.00,1681.23,548.43, 32.88,87.24,18.05, 5.89,7.73e+03,7.64e+02
2014,03,01,15,16,18.15, 83.04,1680.98,548.91, 32.88,87.17,18.06, 5.88,8.42e+03,7.89e+02
2014,03,01,15,16,36.90,113.74,1676.88,556.01, 32.91,86.12,18.31, 5.81,6.55e+03,6.89e+02
2014,03,01,15,17,12.89,172.55,1667.53,569.16, 33.02,84.09,18.75, 5.68,7.53e+03,7.19e+02
2014,03,01,15,17,14.14,174.59,1667.17,569.60, 33.02,84.02,18.77, 5.67,7.35e+03,7.11e+02
2014,03,01,15,17,15.39,176.63,1666.81,570.04, 33.03,83.95,18.78, 5.67,8.71e+03,7.66e+02
2014,03,01,15,17,34.14,207.18,1661.11,576.61, 33.11,82.89,19.01, 5.60,8.66e+03,7.56e+02
2014,03,01,15,18,10.14,265.66,1648.72,588.72, 33.32,80.85,19.42, 5.46,9.32e+03,7.78e+02
2014,03,01,15,18,11.39,267.69,1648.26,589.12, 33.33,80.78,19.43, 5.46,8.52e+03,7.46e+02
2014,03,01,15,18,12.64,269.71,1647.79,589.53, 33.33,80.70,19.45, 5.45,7.78e+03,7.15e+02
2014,03,01,15,18,31.39,300.04,1640.51,595.54, 33.47,79.64,19.65, 5.38,9.24e+03,7.79e+02
2014,03,01,15,19,7.38,357.98,1625.12,606.57, 33.78,77.58,20.03, 5.25,1.01e+04,8.11e+02
2014,03,01,15,19,8.63,359.99,1624.55,606.94, 33.79,77.51,20.04, 5.24,7.91e+03,7.21e+02
2014,03,01,15,19,9.88,361.99,1623.98,607.31, 33.80,77.43,20.05, 5.24,9.22e+03,7.75e+02
2014,03,01,15,19,28.63,392.00,1615.15,612.75, 33.99,76.36,20.24, 5.17,8.42e+03,7.43e+02
2014,03,01,15,20,4.62,449.26,1596.78,622.67, 34.40,74.29,20.58, 5.03,7.41e+03,7.00e+02
2014,03,01,15,20,5.87,451.24,1596.11,623.00, 34.42,74.21,20.59, 5.02,7.91e+03,7.22e+02
2014,03,01,15,20,7.12,453.22,1595.44,623.33, 34.43,74.14,20.60, 5.02,8.66e+03,7.53e+02
2014,03,01,15,20,25.87,482.83,1585.08,628.19, 34.67,73.06,20.76, 4.95,7.49e+03,7.04e+02
2014,03,01,15,21,1.87,539.25,1563.81,636.98, 35.18,70.97,21.06, 4.81,8.49e+03,7.51e+02
2014,03,01,15,21,3.12,541.20,1563.04,637.27, 35.19,70.90,21.07, 4.80,7.99e+03,7.30e+02
2014,03,01,15,21,4.37,543.15,1562.26,637.56, 35.21,70.83,21.08, 4.80,6.11e+03,6.45e+02
2014,03,01,15,21,23.12,572.27,1550.41,641.82, 35.50,69.74,21.22, 4.73,6.15e+03,6.50e+02
2014,03,01,15,21,59.11,627.66,1526.30,649.44, 36.11,67.65,21.48, 4.59,7.91e+03,7.28e+02
2014,03,01,15,22,0.36,629.57,1525.43,649.69, 36.13,67.57,21.49, 4.58,7.66e+03,7.17e+02
2014,03,01,15,22,1.61,631.48,1524.56,649.94, 36.15,67.50,21.50, 4.58,8.23e+03,7.41e+02
2014,03,01,15,22,20.36,660.03,1511.25,653.60, 36.49,66.41,21.62, 4.50,6.94e+03,6.84e+02
2014,03,01,15,22,56.36,714.26,1484.37,660.04, 37.19,64.30,21.84, 4.36,7.61e+03,7.20e+02
2014,03,01,15,22,57.61,716.13,1483.40,660.25, 37.22,64.23,21.84, 4.36,7.99e+03,7.36e+02
2014,03,01,15,22,58.86,718.00,1482.44,660.46, 37.24,64.16,21.85, 4.35,7.10e+03,6.98e+02
2014,03,01,15,23,17.61,745.90,1467.70,663.49, 37.63,63.06,21.95, 4.28,6.37e+03,6.68e+02
2014,03,01,15,23,53.60,798.79,1438.15,668.74, 38.42,60.95,22.12, 4.14,5.69e+03,6.36e+02
2014,03,01,15,23,54.85,800.61,1437.09,668.90, 38.45,60.88,22.13, 4.14,8.94e+03,7.81e+02
