Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,26,13,37,27.60,-1215.50,-1291.03,-289.51, 59.26,-133.27,-9.27,11.40,0.00e+00,   NaN
2014,03,26,13,37,28.85,-1216.97,-1289.75,-288.78, 59.22,-133.34,-9.25,11.39,0.00e+00,   NaN
2014,03,26,13,37,30.10,-1218.43,-1288.48,-288.04, 59.19,-133.40,-9.23,11.39,0.00e+00,   NaN
2014,03,26,13,37,48.85,-1240.25,-1269.15,-276.97, 58.62,-134.34,-8.87,11.32,0.00e+00,   NaN
2014,03,26,13,38,24.85,-1281.08,-1230.99,-255.48, 57.53,-136.14,-8.18,11.20,0.00e+00,   NaN
2014,03,26,13,38,26.10,-1282.48,-1229.64,-254.72, 57.49,-136.20,-8.16,11.20,0.00e+00,   NaN
2014,03,26,13,38,27.35,-1283.87,-1228.29,-253.97, 57.46,-136.27,-8.13,11.20,0.00e+00,   NaN
2014,03,26,13,38,46.10,-1304.53,-1207.82,-242.66, 56.90,-137.20,-7.77,11.13,5.27e+02,4.73e+02
2014,03,26,13,39,22.09,-1343.08,-1167.52,-220.73, 55.84,-139.00,-7.07,11.01,0.00e+00,4.10e+02
2014,03,26,13,39,23.34,-1344.39,-1166.10,-219.97, 55.80,-139.06,-7.05,11.01,0.00e+00,4.25e+02
2014,03,26,13,39,24.59,-1345.70,-1164.67,-219.20, 55.76,-139.12,-7.02,11.01,0.00e+00,4.04e+02
2014,03,26,13,39,43.34,-1365.15,-1143.12,-207.67, 55.22,-140.06,-6.65,10.94,0.00e+00,3.96e+02
2014,03,26,13,40,19.34,-1401.33,-1100.77,-185.37, 54.18,-141.85,-5.94,10.83,0.00e+00,3.67e+02
2014,03,26,13,40,20.59,-1402.55,-1099.27,-184.59, 54.15,-141.91,-5.91,10.82,2.67e+02,4.21e+02
2014,03,26,13,40,21.84,-1403.78,-1097.78,-183.81, 54.11,-141.97,-5.89,10.82,0.00e+00,3.83e+02
2014,03,26,13,40,40.59,-1421.95,-1075.19,-172.11, 53.58,-142.91,-5.51,10.75,4.97e+02,4.62e+02
2014,03,26,13,41,16.58,-1455.62,-1030.93,-149.49, 52.57,-144.69,-4.79,10.64,2.92e+01,4.31e+02
2014,03,26,13,41,17.83,-1456.76,-1029.37,-148.70, 52.54,-144.75,-4.77,10.63,2.21e+02,4.46e+02
2014,03,26,13,41,19.08,-1457.90,-1027.81,-147.91, 52.50,-144.82,-4.74,10.63,0.00e+00,4.22e+02
2014,03,26,13,41,37.83,-1474.74,-1004.25,-136.06, 51.99,-145.75,-4.36,10.57,3.28e+00,4.53e+02
2014,03,26,13,42,13.82,-1505.82,-958.18,-113.19, 51.01,-147.53,-3.63,10.45,9.64e+01,4.47e+02
2014,03,26,13,42,15.07,-1506.87,-956.56,-112.39, 50.98,-147.59,-3.60,10.44,0.00e+00,4.17e+02
2014,03,26,13,42,16.32,-1507.91,-954.94,-111.60, 50.94,-147.65,-3.58,10.44,9.58e+02,5.06e+02
2014,03,26,13,42,35.07,-1523.38,-930.48,-99.63, 50.44,-148.58,-3.19,10.38,0.00e+00,3.98e+02
2014,03,26,13,43,11.07,-1551.76,-882.72,-76.57, 49.50,-150.37,-2.46,10.26,7.14e+02,4.89e+02
2014,03,26,13,43,12.32,-1552.72,-881.04,-75.76, 49.47,-150.43,-2.43,10.26,1.87e+02,4.52e+02
2014,03,26,13,43,13.57,-1553.67,-879.37,-74.96, 49.44,-150.49,-2.40,10.25,0.00e+00,4.12e+02
2014,03,26,13,43,32.32,-1567.71,-854.06,-62.91, 48.96,-151.42,-2.02,10.19,3.53e+02,4.70e+02
2014,03,26,13,44,8.31,-1593.31,-804.77,-39.73, 48.06,-153.20,-1.27,10.07,0.00e+00,4.33e+02
2014,03,26,13,44,9.56,-1594.16,-803.04,-38.92, 48.03,-153.26,-1.25,10.07,0.00e+00,4.53e+02
2014,03,26,13,44,10.81,-1595.02,-801.31,-38.12, 48.00,-153.33,-1.22,10.06,0.00e+00,4.18e+02
2014,03,26,13,44,29.56,-1607.58,-775.24,-26.02, 47.54,-154.25,-0.84,10.00,1.84e+02,4.55e+02
2014,03,26,13,45,5.56,-1630.33,-724.52, -2.77, 46.68,-156.04,-0.09, 9.88,3.53e+02,5.00e+02
2014,03,26,13,45,6.81,-1631.09,-722.75, -1.96, 46.65,-156.10,-0.06, 9.88,2.81e+02,4.96e+02
2014,03,26,13,45,8.06,-1631.85,-720.97, -1.15, 46.62,-156.16,-0.04, 9.87,4.75e+02,5.09e+02
2014,03,26,13,45,26.81,-1642.90,-694.20, 10.96, 46.18,-157.09, 0.35, 9.81,0.00e+00,5.02e+02
2014,03,26,13,46,2.80,-1662.72,-642.23, 34.19, 45.37,-158.88, 1.10, 9.69,0.00e+00,4.56e+02
2014,03,26,13,46,4.05,-1663.37,-640.42, 35.00, 45.34,-158.94, 1.12, 9.69,4.77e+02,5.11e+02
2014,03,26,13,46,5.30,-1664.02,-638.60, 35.81, 45.31,-159.00, 1.15, 9.69,2.16e+02,4.93e+02
2014,03,26,13,46,24.05,-1673.54,-611.21, 47.90, 44.90,-159.94, 1.54, 9.62,0.00e+00,4.41e+02
2014,03,26,13,47,0.05,-1690.36,-558.10, 71.07, 44.13,-161.73, 2.29, 9.51,0.00e+00,4.74e+02
2014,03,26,13,47,1.30,-1690.91,-556.24, 71.88, 44.10,-161.79, 2.31, 9.50,3.70e+02,5.11e+02
2014,03,26,13,47,2.55,-1691.46,-554.39, 72.68, 44.08,-161.85, 2.34, 9.50,1.60e+02,4.98e+02
2014,03,26,13,47,21.30,-1699.40,-526.45, 84.71, 43.69,-162.79, 2.73, 9.44,0.00e+00,4.41e+02
2014,03,26,13,47,57.29,-1713.17,-472.38,107.74, 42.97,-164.58, 3.47, 9.32,0.00e+00,4.54e+02
