Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,03,14,09,44,2.14,-1426.63,-947.66,513.00, 50.48,-146.41,16.67, 0.66,1.99e+04,2.42e+03
2014,03,14,09,44,3.39,-1427.88,-946.09,512.48, 50.49,-146.47,16.66, 0.65,1.84e+04,2.32e+03
2014,03,14,09,44,4.64,-1429.14,-944.51,511.96, 50.51,-146.54,16.64, 0.65,1.69e+04,2.23e+03
2014,03,14,09,44,43.64,-1467.25,-894.67,495.50, 51.11,-148.63,16.08, 0.51,1.43e+04,2.05e+03
2014,03,14,09,44,59.38,-1482.09,-874.22,488.67, 51.36,-149.47,15.85, 0.45,1.31e+04,1.96e+03
2014,03,14,09,45,0.63,-1483.26,-872.58,488.13, 51.38,-149.53,15.84, 0.45,1.43e+04,2.05e+03
2014,03,14,09,45,1.88,-1484.42,-870.95,487.58, 51.40,-149.60,15.82, 0.45,1.52e+04,2.11e+03
2014,03,14,09,45,40.88,-1519.70,-819.41,470.17, 52.01,-151.67,15.23, 0.31,1.34e+04,1.99e+03
2014,03,14,09,45,56.63,-1533.38,-798.29,462.97, 52.26,-152.50,14.99, 0.25,1.94e+04,2.39e+03
2014,03,14,09,45,57.88,-1534.46,-796.60,462.39, 52.28,-152.56,14.97, 0.25,1.52e+04,2.12e+03
2014,03,14,09,45,59.13,-1535.53,-794.92,461.82, 52.30,-152.63,14.95, 0.24,1.94e+04,2.39e+03
2014,03,14,09,46,38.13,-1567.87,-741.83,443.52, 52.91,-154.68,14.34, 0.11,1.73e+04,2.26e+03
2014,03,14,09,46,53.87,-1580.34,-720.12,435.97, 53.17,-155.50,14.09, 0.05,1.43e+04,2.06e+03
2014,03,14,09,46,55.12,-1581.32,-718.39,435.37, 53.19,-155.57,14.07, 0.05,1.49e+04,2.10e+03
2014,03,14,09,46,56.37,-1582.29,-716.66,434.77, 53.21,-155.63,14.05, 0.04,1.43e+04,2.06e+03
2014,03,14,09,47,35.37,-1611.61,-662.16,415.63, 53.83,-157.66,13.42,23.91,1.29e+04,1.95e+03
2014,03,14,09,47,51.11,-1622.85,-639.92,407.75, 54.08,-158.48,13.16,23.85,1.41e+04,2.04e+03
2014,03,14,09,47,52.36,-1623.73,-638.15,407.12, 54.11,-158.54,13.14,23.85,1.71e+04,2.25e+03
2014,03,14,09,47,53.61,-1624.61,-636.38,406.49, 54.13,-158.61,13.11,23.84,1.71e+04,2.25e+03
2014,03,14,09,48,32.61,-1650.83,-580.64,386.57, 54.76,-160.62,12.46,23.71,1.38e+04,2.02e+03
2014,03,14,09,48,48.36,-1660.81,-557.91,378.39, 55.01,-161.43,12.19,23.65,1.71e+04,2.25e+03
2014,03,14,09,48,49.61,-1661.59,-556.10,377.73, 55.03,-161.50,12.17,23.65,1.05e+04,1.77e+03
2014,03,14,09,48,50.86,-1662.37,-554.29,377.08, 55.05,-161.56,12.14,23.65,1.59e+04,2.17e+03
2014,03,14,09,49,29.86,-1685.42,-497.46,356.43, 55.69,-163.56,11.47,23.51,1.29e+04,1.96e+03
2014,03,14,09,49,45.60,-1694.10,-474.34,347.97, 55.94,-164.36,11.19,23.46,1.35e+04,2.01e+03
2014,03,14,09,49,46.85,-1694.78,-472.50,347.29, 55.96,-164.42,11.17,23.46,1.96e+04,2.41e+03
2014,03,14,09,49,48.10,-1695.45,-470.66,346.62, 55.98,-164.49,11.14,23.45,1.84e+04,2.34e+03
2014,03,14,09,50,27.10,-1715.28,-412.91,325.30, 56.62,-166.47,10.45,23.32,1.51e+04,2.12e+03
2014,03,14,09,50,42.85,-1722.66,-389.43,316.57, 56.87,-167.26,10.16,23.27,1.45e+04,2.08e+03
2014,03,14,09,50,44.10,-1723.23,-387.56,315.88, 56.89,-167.32,10.14,23.26,1.30e+04,1.97e+03
2014,03,14,09,50,45.35,-1723.79,-385.70,315.18, 56.91,-167.39,10.12,23.26,1.57e+04,2.16e+03
2014,03,14,09,51,24.35,-1740.34,-327.18,293.26, 57.55,-169.35, 9.40,23.13,1.45e+04,2.08e+03
2014,03,14,09,51,40.09,-1746.38,-303.44,284.30, 57.80,-170.14, 9.11,23.07,1.66e+04,2.23e+03
2014,03,14,09,51,41.34,-1746.85,-301.55,283.58, 57.82,-170.21, 9.09,23.07,1.36e+04,2.02e+03
2014,03,14,09,51,42.59,-1747.31,-299.67,282.87, 57.84,-170.27, 9.07,23.07,1.18e+04,1.88e+03
2014,03,14,09,52,21.59,-1760.54,-240.56,260.40, 58.47,-172.22, 8.34,22.94,1.21e+04,1.90e+03
2014,03,14,09,52,37.33,-1765.23,-216.61,251.23, 58.73,-173.00, 8.04,22.88,1.85e+04,2.35e+03
2014,03,14,09,52,38.58,-1765.59,-214.70,250.50, 58.75,-173.07, 8.02,22.88,1.45e+04,2.09e+03
2014,03,14,09,52,39.83,-1765.94,-212.80,249.77, 58.77,-173.13, 7.99,22.88,1.30e+04,1.98e+03
2014,03,14,09,53,18.83,-1775.82,-153.26,226.82, 59.39,-175.07, 7.25,22.75,1.31e+04,1.98e+03
2014,03,14,09,53,34.58,-1779.16,-129.15,217.47, 59.64,-175.85, 6.95,22.69,1.85e+04,2.36e+03
2014,03,14,09,53,35.83,-1779.41,-127.24,216.72, 59.66,-175.91, 6.93,22.69,1.21e+04,1.91e+03
2014,03,14,09,53,37.08,-1779.65,-125.32,215.98, 59.68,-175.97, 6.90,22.69,1.25e+04,1.93e+03
