Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,28,05,22,27.79,1031.55,-1410.24,-614.26,114.67,-53.82,-19.37,18.05,0.00e+00,   NaN
2014,03,28,05,22,29.04,1029.87,-1411.29,-614.65,114.67,-53.88,-19.38,18.05,0.00e+00,   NaN
2014,03,28,05,22,30.29,1028.20,-1412.34,-615.05,114.67,-53.94,-19.40,18.05,0.00e+00,   NaN
2014,03,28,05,22,49.04,1002.93,-1427.87,-620.89,114.68,-54.92,-19.59,17.98,0.00e+00,   NaN
2014,03,28,05,23,25.03,953.66,-1456.59,-631.63,114.65,-56.79,-19.94,17.86,0.00e+00,   NaN
2014,03,28,05,23,26.28,951.93,-1457.56,-631.99,114.64,-56.85,-19.95,17.85,0.00e+00,   NaN
2014,03,28,05,23,27.53,950.20,-1458.53,-632.36,114.64,-56.92,-19.96,17.85,0.00e+00,   NaN
2014,03,28,05,23,46.28,924.12,-1472.85,-637.68,114.61,-57.89,-20.14,17.78,2.97e+01,1.87e+02
2014,03,28,05,24,22.28,873.34,-1499.23,-647.41,114.51,-59.78,-20.46,17.66,5.69e+01,2.03e+02
2014,03,28,05,24,23.53,871.56,-1500.12,-647.74,114.50,-59.84,-20.47,17.65,3.62e+02,2.45e+02
2014,03,28,05,24,24.78,869.78,-1501.01,-648.06,114.50,-59.91,-20.48,17.65,0.00e+00,1.51e+02
2014,03,28,05,24,43.53,842.95,-1514.10,-652.85,114.43,-60.89,-20.64,17.58,0.00e+00,1.78e+02
2014,03,28,05,25,19.52,790.81,-1538.05,-661.55,114.26,-62.79,-20.93,17.46,3.19e+01,2.09e+02
2014,03,28,05,25,20.77,788.98,-1538.86,-661.84,114.25,-62.86,-20.94,17.45,1.56e+02,2.26e+02
2014,03,28,05,25,22.02,787.16,-1539.66,-662.13,114.24,-62.92,-20.95,17.45,0.00e+00,1.79e+02
2014,03,28,05,25,40.77,759.65,-1551.48,-666.37,114.14,-63.91,-21.09,17.38,2.39e+02,2.32e+02
2014,03,28,05,26,16.76,706.27,-1572.96,-674.01,113.90,-65.82,-21.35,17.26,2.68e+02,2.30e+02
2014,03,28,05,26,18.01,704.40,-1573.68,-674.27,113.89,-65.89,-21.36,17.25,1.44e+02,2.12e+02
2014,03,28,05,26,19.26,702.53,-1574.39,-674.52,113.88,-65.95,-21.37,17.25,0.00e+00,1.83e+02
2014,03,28,05,26,38.01,674.41,-1584.90,-678.21,113.74,-66.95,-21.49,17.18,1.82e+02,2.26e+02
2014,03,28,05,27,14.01,619.91,-1603.86,-684.77,113.43,-68.87,-21.71,17.05,0.00e+00,1.87e+02
2014,03,28,05,27,15.26,618.01,-1604.49,-684.99,113.42,-68.93,-21.72,17.05,0.00e+00,1.64e+02
2014,03,28,05,27,16.51,616.10,-1605.12,-685.20,113.41,-69.00,-21.73,17.05,2.01e+02,2.25e+02
2014,03,28,05,27,35.26,587.45,-1614.30,-688.33,113.23,-70.00,-21.84,16.98,3.00e+02,2.61e+02
2014,03,28,05,28,11.25,531.99,-1630.67,-693.79,112.86,-71.93,-22.02,16.85,2.20e+02,2.41e+02
2014,03,28,05,28,12.50,530.06,-1631.21,-693.97,112.84,-72.00,-22.03,16.85,3.32e+01,2.14e+02
2014,03,28,05,28,13.75,528.12,-1631.75,-694.15,112.83,-72.07,-22.03,16.84,2.91e+02,2.49e+02
