Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,03,26,20,12,59.51,850.71,1524.01,473.55, 71.07,60.83,15.18, 0.56,0.00e+00,7.78e+00
2014,03,26,20,13,0.76,852.53,1523.22,472.97, 71.11,60.76,15.16, 0.56,1.72e+01,1.77e+01
2014,03,26,20,13,2.01,854.35,1522.43,472.40, 71.16,60.70,15.14, 0.55,0.00e+00,7.79e+00
2014,03,26,20,13,14.51,872.48,1514.42,466.62, 71.58,60.05,14.95, 0.51,0.00e+00,7.87e+00
2014,03,26,20,13,56.75,932.87,1485.90,446.65, 73.02,57.88,14.28, 0.36,1.67e+01,1.79e+01
2014,03,26,20,13,58.00,934.63,1485.02,446.04, 73.06,57.81,14.26, 0.36,0.00e+00,8.15e+00
2014,03,26,20,13,59.25,936.40,1484.14,445.44, 73.10,57.75,14.24, 0.36,0.00e+00,8.15e+00
2014,03,26,20,14,11.75,953.98,1475.23,439.39, 73.53,57.11,14.04, 0.31,0.00e+00,8.23e+00
2014,03,26,20,14,53.99,1012.48,1443.73,418.54, 74.96,54.96,13.35, 0.17,1.62e+01,1.80e+01
2014,03,26,20,14,55.24,1014.19,1442.77,417.91, 75.00,54.89,13.33, 0.17,4.74e+00,1.40e+01
2014,03,26,20,14,56.49,1015.89,1441.80,417.28, 75.04,54.83,13.31, 0.16,0.00e+00,8.50e+00
2014,03,26,20,15,8.99,1032.89,1432.03,410.98, 75.46,54.20,13.10, 0.12,1.61e+01,1.81e+01
2014,03,26,20,15,51.24,1089.35,1397.63,389.30, 76.88,52.07,12.39,23.98,0.00e+00,8.81e+00
2014,03,26,20,15,52.49,1091.00,1396.59,388.65, 76.93,52.00,12.37,23.97,4.26e+00,1.43e+01
2014,03,26,20,15,53.74,1092.64,1395.53,388.00, 76.97,51.94,12.35,23.97,4.25e+00,1.43e+01
2014,03,26,20,16,6.24,1109.02,1384.93,381.46, 77.39,51.31,12.13,23.93,0.00e+00,8.89e+00
2014,03,26,20,16,48.48,1163.27,1347.77,359.01, 78.79,49.20,11.40,23.79,0.00e+00,9.12e+00
