Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,11,16,57,1.62,1409.48,-908.25,543.22, 25.16,-32.80,17.95, 6.06,0.00e+00,   NaN
2014,03,11,16,57,2.87,1408.24,-909.89,543.68, 25.16,-32.87,17.97, 6.06,0.00e+00,   NaN
2014,03,11,16,57,4.12,1406.99,-911.53,544.14, 25.15,-32.94,17.98, 6.05,0.00e+00,   NaN
2014,03,11,16,57,22.87,1388.08,-935.96,550.91, 25.07,-33.99,18.21, 5.98,0.00e+00,   NaN
2014,03,11,16,57,58.86,1350.56,-982.03,563.44, 24.95,-36.02,18.65, 5.85,0.00e+00,   NaN
2014,03,11,16,58,0.11,1349.23,-983.61,563.86, 24.94,-36.09,18.66, 5.85,0.00e+00,   NaN
2014,03,11,16,58,1.36,1347.90,-985.19,564.29, 24.94,-36.16,18.67, 5.84,0.00e+00,   NaN
2014,03,11,16,58,20.11,1327.66,-1008.70,570.53, 24.89,-37.23,18.89, 5.77,7.72e+03,9.45e+02
2014,03,11,16,58,56.10,1287.66,-1052.91,582.01, 24.82,-39.27,19.29, 5.63,8.27e+03,8.98e+02
2014,03,11,16,58,57.35,1286.24,-1054.43,582.39, 24.82,-39.34,19.30, 5.63,9.92e+03,9.49e+02
2014,03,11,16,58,58.60,1284.82,-1055.94,582.78, 24.82,-39.42,19.31, 5.62,1.28e+04,1.03e+03
2014,03,11,16,59,17.35,1263.33,-1078.45,588.47, 24.80,-40.49,19.51, 5.55,1.24e+04,9.89e+02
2014,03,11,16,59,53.35,1220.94,-1120.70,598.87, 24.79,-42.55,19.87, 5.42,1.26e+04,9.65e+02
2014,03,11,16,59,54.60,1219.44,-1122.14,599.22, 24.79,-42.62,19.88, 5.41,1.25e+04,9.62e+02
2014,03,11,16,59,55.85,1217.95,-1123.58,599.57, 24.79,-42.69,19.89, 5.41,1.23e+04,9.55e+02
2014,03,11,17,00,14.60,1195.25,-1145.02,604.68, 24.80,-43.77,20.07, 5.34,1.20e+04,9.24e+02
2014,03,11,17,00,50.59,1150.63,-1185.15,613.97, 24.85,-45.85,20.39, 5.20,1.15e+04,8.90e+02
2014,03,11,17,00,51.84,1149.06,-1186.52,614.28, 24.85,-45.92,20.40, 5.19,1.22e+04,9.12e+02
2014,03,11,17,00,53.09,1147.48,-1187.89,614.59, 24.85,-45.99,20.41, 5.19,1.22e+04,9.10e+02
2014,03,11,17,01,11.84,1123.66,-1208.20,619.12, 24.89,-47.08,20.57, 5.12,1.11e+04,8.70e+02
2014,03,11,17,01,47.84,1076.92,-1246.12,627.27, 24.99,-49.17,20.85, 4.98,1.23e+04,8.99e+02
2014,03,11,17,01,49.09,1075.27,-1247.41,627.54, 25.00,-49.24,20.86, 4.97,1.15e+04,8.72e+02
2014,03,11,17,01,50.34,1073.62,-1248.70,627.81, 25.00,-49.31,20.87, 4.97,9.90e+03,8.16e+02
2014,03,11,17,02,9.09,1048.73,-1267.82,631.74, 25.07,-50.40,21.00, 4.90,1.04e+04,8.32e+02
2014,03,11,17,02,45.08,1000.04,-1303.39,638.73, 25.24,-52.50,21.25, 4.76,1.08e+04,8.41e+02
2014,03,11,17,02,46.33,998.32,-1304.60,638.96, 25.24,-52.58,21.25, 4.75,1.25e+04,9.00e+02
2014,03,11,17,02,47.58,996.61,-1305.81,639.19, 25.25,-52.65,21.26, 4.75,1.16e+04,8.71e+02
2014,03,11,17,03,6.33,970.73,-1323.69,642.51, 25.35,-53.75,21.38, 4.67,1.29e+04,9.14e+02
