Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,19,05,00,11.78,-1441.23,-800.60,702.47, 54.68,-150.95,23.08, 4.27,0.00e+00,   NaN
2014,03,19,05,00,13.03,-1442.21,-798.77,702.58, 54.70,-151.02,23.08, 4.26,0.00e+00,   NaN
2014,03,19,05,00,14.28,-1443.19,-796.95,702.69, 54.72,-151.09,23.09, 4.26,0.00e+00,   NaN
2014,03,19,05,00,33.03,-1457.68,-769.45,704.22, 55.03,-152.17,23.13, 4.18,0.00e+00,   NaN
2014,03,19,05,01,9.03,-1484.26,-716.01,706.56, 55.62,-154.25,23.21, 4.05,0.00e+00,   NaN
2014,03,19,05,01,10.28,-1485.15,-714.14,706.63, 55.64,-154.32,23.21, 4.04,0.00e+00,   NaN
2014,03,19,05,01,11.53,-1486.04,-712.27,706.69, 55.66,-154.39,23.21, 4.04,0.00e+00,   NaN
2014,03,19,05,01,30.28,-1499.17,-684.09,707.58, 55.97,-155.47,23.24, 3.96,4.07e+03,5.21e+02
2014,03,19,05,02,6.27,-1523.11,-629.43,708.68, 56.56,-157.55,23.27, 3.83,3.43e+03,4.84e+02
2014,03,19,05,02,7.52,-1523.91,-627.52,708.70, 56.58,-157.62,23.27, 3.82,2.71e+03,4.38e+02
2014,03,19,05,02,8.77,-1524.71,-625.61,708.73, 56.60,-157.69,23.27, 3.82,2.77e+03,4.42e+02
2014,03,19,05,02,27.52,-1536.45,-596.83,708.96, 56.90,-158.77,23.27, 3.74,3.68e+03,5.00e+02
2014,03,19,05,03,3.52,-1557.70,-541.08,708.82, 57.49,-160.85,23.26, 3.60,2.78e+03,4.46e+02
2014,03,19,05,03,4.77,-1558.41,-539.13,708.80, 57.51,-160.92,23.26, 3.60,3.14e+03,4.70e+02
2014,03,19,05,03,6.02,-1559.12,-537.18,708.78, 57.53,-160.99,23.26, 3.60,2.78e+03,4.46e+02
2014,03,19,05,03,24.77,-1569.44,-507.88,708.37, 57.84,-162.07,23.24, 3.52,2.23e+03,4.09e+02
