Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,03,14,09,24,35.99,290.15,-1635.27,631.14, 39.30,-79.94,20.81, 5.10,3.23e+01,1.83e+01
2014,03,14,09,24,37.24,288.10,-1635.53,631.43, 39.30,-80.01,20.82, 5.09,1.14e+01,1.08e+01
2014,03,14,09,24,38.49,286.04,-1635.78,631.72, 39.30,-80.08,20.83, 5.09,1.37e+02,3.76e+01
2014,03,14,09,24,50.99,265.45,-1638.18,634.56, 39.33,-80.80,20.93, 5.04,2.18e+01,1.50e+01
2014,03,14,09,25,33.23,195.63,-1644.61,643.52, 39.43,-83.22,21.23, 4.88,3.82e-01,1.99e+00
2014,03,14,09,25,34.48,193.56,-1644.76,643.77, 39.43,-83.29,21.24, 4.88,3.67e-01,1.95e+00
2014,03,14,09,25,35.73,191.48,-1644.91,644.01, 39.43,-83.36,21.25, 4.87,1.07e+01,1.05e+01
2014,03,14,09,25,48.23,170.75,-1646.27,646.45, 39.47,-84.08,21.33, 4.82,3.15e+01,1.80e+01
2014,03,14,09,26,30.48,100.52,-1649.20,654.05, 39.61,-86.51,21.60, 4.66,0.00e+00,1.63e+00
2014,03,14,09,26,31.73, 98.44,-1649.25,654.26, 39.61,-86.58,21.60, 4.66,0.00e+00,1.67e+00
2014,03,14,09,26,32.98, 96.36,-1649.30,654.47, 39.62,-86.66,21.61, 4.65,0.00e+00,1.71e+00
2014,03,14,09,26,45.48, 75.54,-1649.62,656.50, 39.66,-87.38,21.68, 4.60,0.00e+00,2.07e+00
2014,03,14,09,27,27.72,  5.14,-1649.05,662.71, 39.84,-89.82,21.89, 4.44,9.50e+00,1.08e+01
2014,03,14,09,27,28.97,  3.06,-1648.99,662.87, 39.84,-89.89,21.90, 4.44,9.49e+00,1.08e+01
2014,03,14,09,27,30.22,  0.98,-1648.93,663.04, 39.85,-89.97,21.91, 4.43,0.00e+00,2.99e+00
2014,03,14,09,27,42.72,-19.86,-1648.22,664.66, 39.90,-90.69,21.96, 4.38,0.00e+00,3.19e+00
2014,03,14,09,28,24.96,-90.25,-1644.15,669.47, 40.11,-93.14,22.13, 4.22,0.00e+00,3.77e+00
2014,03,14,09,28,26.21,-92.33,-1643.99,669.59, 40.12,-93.21,22.13, 4.22,0.00e+00,3.78e+00
2014,03,14,09,28,27.46,-94.41,-1643.83,669.72, 40.13,-93.29,22.13, 4.21,0.00e+00,3.80e+00
2014,03,14,09,28,39.96,-115.21,-1642.08,670.92, 40.19,-94.01,22.17, 4.16,0.00e+00,3.94e+00
2014,03,14,09,29,22.21,-185.39,-1634.52,674.31, 40.44,-96.47,22.29, 4.00,0.00e+00,4.38e+00
2014,03,14,09,29,23.46,-187.47,-1634.25,674.39, 40.44,-96.54,22.29, 3.99,0.00e+00,4.39e+00
2014,03,14,09,29,24.71,-189.54,-1633.99,674.48, 40.45,-96.62,22.30, 3.99,0.00e+00,4.40e+00
2014,03,14,09,29,37.21,-210.25,-1631.21,675.26, 40.53,-97.34,22.32, 3.94,0.00e+00,4.51e+00
2014,03,14,09,30,19.45,-279.99,-1620.18,677.23, 40.81,-99.80,22.39, 3.78,1.88e+01,1.56e+01
2014,03,14,09,30,20.70,-282.05,-1619.82,677.27, 40.82,-99.88,22.39, 3.77,0.00e+00,4.86e+00
2014,03,14,09,30,21.95,-284.11,-1619.45,677.31, 40.83,-99.95,22.39, 3.77,0.00e+00,4.87e+00
