Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,10,13,52,8.19,890.21,1538.02,-330.35, 70.11,59.94,-10.53,11.31,0.00e+00,   NaN
2014,03,10,13,52,9.44,891.94,1537.13,-329.65, 70.08,59.88,-10.51,11.30,0.00e+00,   NaN
2014,03,10,13,52,10.69,893.66,1536.24,-328.95, 70.05,59.81,-10.49,11.30,0.00e+00,   NaN
2014,03,10,13,52,29.44,919.42,1522.64,-318.42, 69.58,58.88,-10.15,11.24,0.00e+00,   NaN
2014,03,10,13,53,5.43,968.08,1495.30,-297.95, 68.67,57.08,-9.50,11.12,0.00e+00,   NaN
2014,03,10,13,53,6.68,969.76,1494.32,-297.24, 68.63,57.02,-9.47,11.11,0.00e+00,   NaN
2014,03,10,13,53,7.93,971.43,1493.34,-296.52, 68.60,56.96,-9.45,11.11,0.00e+00,   NaN
2014,03,10,13,53,26.68,996.33,1478.39,-285.71, 68.13,56.02,-9.10,11.05,0.00e+00,3.25e+02
2014,03,10,13,54,2.68,1043.32,1448.46,-264.74, 67.22,54.23,-8.44,10.93,7.05e+00,3.74e+02
2014,03,10,13,54,3.93,1044.93,1447.40,-264.01, 67.19,54.17,-8.41,10.92,4.50e+02,4.09e+02
2014,03,10,13,54,5.18,1046.55,1446.33,-263.27, 67.16,54.11,-8.39,10.92,1.40e+02,3.84e+02
2014,03,10,13,54,23.93,1070.53,1430.06,-252.22, 66.69,53.18,-8.04,10.86,3.96e+02,4.41e+02
2014,03,10,13,54,59.92,1115.68,1397.66,-230.81, 65.78,51.40,-7.35,10.74,0.00e+00,4.05e+02
2014,03,10,13,55,1.17,1117.23,1396.51,-230.06, 65.75,51.34,-7.33,10.73,0.00e+00,3.30e+02
2014,03,10,13,55,2.42,1118.78,1395.35,-229.31, 65.72,51.28,-7.31,10.73,2.07e+01,4.25e+02
2014,03,10,13,55,21.17,1141.78,1377.81,-218.04, 65.25,50.35,-6.95,10.67,5.94e+01,4.13e+02
2014,03,10,13,55,57.16,1184.97,1343.00,-196.24, 64.36,48.58,-6.25,10.55,0.00e+00,4.06e+02
2014,03,10,13,55,58.41,1186.45,1341.77,-195.48, 64.33,48.52,-6.23,10.55,2.31e+02,4.40e+02
2014,03,10,13,55,59.66,1187.93,1340.53,-194.72, 64.29,48.45,-6.20,10.54,4.20e+02,4.53e+02
2014,03,10,13,56,18.41,1209.87,1321.76,-183.27, 63.83,47.53,-5.84,10.48,0.00e+00,3.73e+02
2014,03,10,13,56,54.41,1251.00,1284.63,-161.13, 62.94,45.76,-5.13,10.36,1.43e+02,4.20e+02
2014,03,10,13,56,55.66,1252.40,1283.31,-160.36, 62.91,45.70,-5.11,10.36,4.62e+02,4.44e+02
2014,03,10,13,56,56.91,1253.81,1282.00,-159.59, 62.88,45.64,-5.09,10.35,5.24e+02,4.49e+02
2014,03,10,13,57,15.66,1274.64,1262.05,-147.98, 62.42,44.72,-4.72,10.29,4.60e+02,4.45e+02
2014,03,10,13,57,51.65,1313.56,1222.71,-125.58, 61.55,42.95,-4.00,10.18,0.00e+00,4.27e+02
2014,03,10,13,57,52.90,1314.88,1221.32,-124.80, 61.52,42.89,-3.98,10.17,0.00e+00,4.18e+02
2014,03,10,13,57,54.15,1316.21,1219.92,-124.02, 61.49,42.83,-3.95,10.17,5.20e+02,4.78e+02
2014,03,10,13,58,12.90,1335.86,1198.85,-112.29, 61.03,41.91,-3.58,10.11,0.00e+00,4.03e+02
2014,03,10,13,58,48.90,1372.48,1157.38,-89.68, 60.17,40.14,-2.86, 9.99,0.00e+00,4.37e+02
2014,03,10,13,58,50.15,1373.72,1155.92,-88.89, 60.14,40.08,-2.83, 9.99,0.00e+00,4.46e+02
2014,03,10,13,58,51.40,1374.97,1154.45,-88.11, 60.11,40.02,-2.81, 9.98,0.00e+00,4.50e+02
2014,03,10,13,59,10.15,1393.39,1132.30,-76.29, 59.67,39.10,-2.43, 9.92,0.00e+00,3.96e+02
2014,03,10,13,59,46.14,1427.57,1088.85,-53.54, 58.83,37.33,-1.71, 9.80,0.00e+00,4.20e+02
2014,03,10,13,59,47.39,1428.73,1087.32,-52.75, 58.80,37.27,-1.68, 9.80,2.40e+01,4.45e+02
2014,03,10,13,59,48.64,1429.89,1085.78,-51.96, 58.77,37.21,-1.66, 9.80,0.00e+00,4.32e+02
2014,03,10,14,00,7.39,1447.03,1062.62,-40.08, 58.33,36.29,-1.28, 9.74,0.00e+00,4.22e+02
2014,03,10,14,00,43.39,1478.70,1017.27,-17.24, 57.51,34.53,-0.55, 9.62,0.00e+00,4.47e+02
2014,03,10,14,00,44.64,1479.77,1015.67,-16.45, 57.48,34.46,-0.53, 9.61,0.00e+00,4.52e+02
2014,03,10,14,00,45.89,1480.84,1014.08,-15.66, 57.45,34.40,-0.50, 9.61,0.00e+00,4.24e+02
2014,03,10,14,01,4.64,1496.64,989.97, -3.75, 57.03,33.48,-0.12, 9.55,9.03e+00,4.49e+02
2014,03,10,14,01,40.63,1525.69,942.86, 19.09, 56.23,31.72, 0.61, 9.43,4.90e+01,4.57e+02
2014,03,10,14,01,41.88,1526.67,941.21, 19.89, 56.20,31.65, 0.64, 9.43,1.09e+02,4.62e+02
2014,03,10,14,01,43.13,1527.65,939.55, 20.68, 56.17,31.59, 0.66, 9.42,2.35e+02,4.71e+02
2014,03,10,14,02,1.88,1542.06,914.56, 32.58, 55.76,30.67, 1.04, 9.36,3.16e+02,4.84e+02
2014,03,10,14,02,37.87,1568.42,865.82, 55.38, 54.98,28.90, 1.77, 9.25,0.00e+00,4.57e+02
2014,03,10,14,02,39.12,1569.30,864.11, 56.17, 54.96,28.84, 1.80, 9.24,0.00e+00,4.23e+02
2014,03,10,14,02,40.37,1570.18,862.39, 56.96, 54.93,28.78, 1.82, 9.24,0.00e+00,4.52e+02
2014,03,10,14,02,59.12,1583.17,836.58, 68.81, 54.53,27.85, 2.20, 9.18,2.46e+02,4.82e+02
2014,03,10,14,03,35.12,1606.75,786.33, 91.51, 53.78,26.08, 2.93, 9.06,1.11e+01,4.72e+02
2014,03,10,14,03,36.37,1607.54,784.57, 92.30, 53.75,26.01, 2.95, 9.06,1.46e+02,4.81e+02
2014,03,10,14,03,37.62,1608.32,782.80, 93.08, 53.73,25.95, 2.98, 9.05,0.00e+00,4.58e+02
2014,03,10,14,03,56.37,1619.83,756.25,104.86, 53.35,25.03, 3.36, 8.99,0.00e+00,4.36e+02
2014,03,10,14,04,32.36,1640.56,704.64,127.38, 52.62,23.24, 4.08, 8.87,8.18e+02,5.24e+02
2014,03,10,14,04,33.61,1641.25,702.83,128.16, 52.60,23.18, 4.11, 8.87,6.22e+02,5.12e+02
2014,03,10,14,04,34.86,1641.93,701.03,128.94, 52.57,23.12, 4.13, 8.86,2.26e+02,4.86e+02
2014,03,10,14,04,53.61,1651.94,673.80,140.61, 52.20,22.19, 4.51, 8.80,0.00e+00,4.58e+02
2014,03,10,14,05,29.61,1669.75,620.95,162.90, 51.51,20.40, 5.22, 8.68,6.75e+02,5.27e+02
2014,03,10,14,05,30.86,1670.34,619.11,163.67, 51.49,20.34, 5.25, 8.68,7.16e+00,4.84e+02
2014,03,10,14,05,32.11,1670.92,617.26,164.44, 51.46,20.27, 5.27, 8.68,3.35e+02,5.06e+02
2014,03,10,14,05,50.86,1679.39,589.43,175.98, 51.11,19.34, 5.65, 8.61,3.55e+02,5.14e+02
2014,03,10,14,06,26.85,1694.23,535.53,197.96, 50.45,17.54, 6.36, 8.50,0.00e+00,4.88e+02
2014,03,10,14,06,28.10,1694.71,533.65,198.72, 50.42,17.48, 6.38, 8.49,5.64e+02,5.35e+02
2014,03,10,14,06,29.35,1695.19,531.77,199.48, 50.40,17.42, 6.41, 8.49,0.00e+00,4.70e+02
2014,03,10,14,06,48.10,1702.10,503.42,210.84, 50.07,16.48, 6.77, 8.43,3.85e+02,5.54e+02
2014,03,10,14,07,24.10,1713.92,448.58,232.47, 49.44,14.67, 7.48, 8.31,1.84e+02,5.10e+02
2014,03,10,14,07,25.35,1714.30,446.67,233.21, 49.42,14.60, 7.50, 8.30,7.25e+02,5.43e+02
2014,03,10,14,07,26.60,1714.67,444.76,233.96, 49.40,14.54, 7.52, 8.30,3.31e+02,5.18e+02
2014,03,10,14,07,45.35,1720.00,415.98,245.11, 49.08,13.60, 7.89, 8.24,6.77e+02,5.54e+02
2014,03,10,14,08,21.34,1728.76,360.38,266.31, 48.49,11.78, 8.58, 8.12,4.68e+02,5.27e+02
2014,03,10,14,08,22.59,1729.03,358.44,267.04, 48.47,11.71, 8.60, 8.11,6.11e+02,5.35e+02
2014,03,10,14,08,23.84,1729.29,356.51,267.77, 48.45,11.65, 8.62, 8.11,4.21e+02,5.22e+02
2014,03,10,14,08,42.59,1733.02,327.37,278.69, 48.15,10.70, 8.98, 8.04,2.03e+02,5.10e+02
2014,03,10,14,09,18.58,1738.69,271.16,299.41, 47.60, 8.86, 9.66, 7.92,5.58e+02,5.47e+02
2014,03,10,14,09,19.83,1738.85,269.20,300.12, 47.58, 8.80, 9.68, 7.92,1.54e+02,5.23e+02
2014,03,10,14,09,21.08,1739.01,267.24,300.83, 47.56, 8.74, 9.70, 7.91,0.00e+00,5.06e+02
2014,03,10,14,09,39.83,1741.12,237.83,311.48, 47.28, 7.78,10.05, 7.85,3.28e+02,5.69e+02
2014,03,10,14,10,15.83,1743.69,181.15,331.66, 46.77, 5.93,10.71, 7.73,9.15e+02,5.90e+02
2014,03,10,14,10,17.08,1743.74,179.18,332.35, 46.75, 5.87,10.74, 7.73,1.12e+03,6.01e+02
2014,03,10,14,10,18.33,1743.79,177.21,333.05, 46.74, 5.80,10.76, 7.72,0.00e+00,5.29e+02
2014,03,10,14,10,37.08,1744.28,147.60,343.40, 46.48, 4.84,11.10, 7.66,8.22e+02,5.88e+02
2014,03,10,14,11,13.07,1743.73, 90.65,362.97, 46.01, 2.98,11.74, 7.53,1.38e+03,6.24e+02
2014,03,10,14,11,14.32,1743.67, 88.67,363.64, 45.99, 2.91,11.77, 7.53,0.00e+00,5.32e+02
2014,03,10,14,11,15.57,1743.62, 86.69,364.31, 45.98, 2.85,11.79, 7.53,3.71e+02,5.68e+02
2014,03,10,14,11,34.32,1742.48, 56.97,374.34, 45.74, 1.87,12.12, 7.46,0.00e+00,4.96e+02
2014,03,10,14,12,10.32,1738.80, -0.13,393.25, 45.31,-0.00,12.74, 7.34,6.18e+02,5.86e+02
2014,03,10,14,12,11.57,1738.63, -2.11,393.90, 45.30,-0.07,12.77, 7.33,0.00e+00,5.38e+02
2014,03,10,14,12,12.82,1738.47, -4.10,394.55, 45.28,-0.13,12.79, 7.33,6.11e+02,5.86e+02
2014,03,10,14,12,31.57,1735.70,-33.84,404.22, 45.07,-1.12,13.11, 7.26,6.89e+02,5.58e+02
2014,03,10,14,13,7.56,1728.91,-90.89,422.42, 44.68,-3.01,13.71, 7.14,6.43e+02,5.70e+02
2014,03,10,14,13,8.81,1728.64,-92.87,423.04, 44.67,-3.08,13.73, 7.14,2.25e+03,6.57e+02
2014,03,10,14,13,10.06,1728.36,-94.85,423.67, 44.66,-3.14,13.75, 7.13,7.64e+02,5.78e+02
2014,03,10,14,13,28.81,1723.98,-124.53,432.95, 44.47,-4.13,14.06, 7.07,1.12e+03,6.04e+02
2014,03,10,14,14,4.81,1714.08,-181.40,450.39, 44.13,-6.04,14.64, 6.94,7.40e+02,5.80e+02
2014,03,10,14,14,6.06,1713.70,-183.37,450.99, 44.12,-6.11,14.66, 6.94,2.07e+02,5.48e+02
2014,03,10,14,14,7.31,1713.32,-185.35,451.58, 44.10,-6.17,14.68, 6.93,5.50e+02,5.68e+02
2014,03,10,14,14,26.06,1707.33,-214.88,460.45, 43.94,-7.17,14.98, 6.86,0.00e+00,5.63e+02
