Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,03,09,20,38,1.87,624.91,1664.06,-343.21, 72.96,69.42,-10.93,11.36,2.08e+03,7.83e+02
2014,03,09,20,38,3.12,626.76,1663.47,-342.51, 72.93,69.35,-10.91,11.35,5.96e+02,4.19e+02
2014,03,09,20,38,4.37,628.60,1662.88,-341.82, 72.89,69.29,-10.88,11.35,5.96e+02,4.19e+02
2014,03,09,20,38,43.37,685.81,1643.33,-319.87, 71.80,67.35,-10.18,11.22,2.94e+02,2.94e+02
2014,03,09,20,38,59.11,708.66,1634.85,-310.90, 71.36,66.56,-9.90,11.17,1.19e+03,5.93e+02
2014,03,09,20,39,0.36,710.47,1634.16,-310.18, 71.32,66.50,-9.87,11.16,1.19e+03,5.93e+02
2014,03,09,20,39,1.61,712.28,1633.47,-309.47, 71.29,66.44,-9.85,11.16,2.95e+02,2.95e+02
2014,03,09,20,39,40.61,768.19,1610.88,-286.94, 70.19,64.50,-9.13,11.03,1.49e+03,6.62e+02
2014,03,09,20,39,56.36,790.50,1601.17,-277.73, 69.75,63.72,-8.84,10.98,5.97e+02,4.19e+02
2014,03,09,20,39,57.61,792.26,1600.39,-277.00, 69.71,63.66,-8.82,10.97,5.97e+02,4.19e+02
2014,03,09,20,39,58.86,794.03,1599.60,-276.27, 69.68,63.60,-8.79,10.97,2.39e+03,8.39e+02
2014,03,09,20,40,37.86,848.48,1574.02,-253.22, 68.58,61.67,-8.06,10.84,1.79e+03,7.27e+02
2014,03,09,20,40,53.60,870.16,1563.12,-243.82, 68.14,60.90,-7.76,10.79,1.79e+03,7.27e+02
2014,03,09,20,40,54.85,871.87,1562.24,-243.07, 68.10,60.83,-7.74,10.78,1.79e+03,7.27e+02
2014,03,09,20,40,56.10,873.59,1561.36,-242.33, 68.07,60.77,-7.71,10.78,8.93e+02,5.13e+02
2014,03,09,20,41,35.10,926.44,1532.84,-218.81, 66.98,58.85,-6.97,10.65,1.20e+03,5.94e+02
2014,03,09,20,41,50.85,947.45,1520.77,-209.24, 66.54,58.08,-6.66,10.60,1.80e+03,7.28e+02
2014,03,09,20,41,52.10,949.11,1519.80,-208.48, 66.50,58.02,-6.64,10.60,8.94e+02,5.14e+02
2014,03,09,20,41,53.35,950.76,1518.83,-207.71, 66.47,57.95,-6.61,10.59,2.96e+02,2.96e+02
2014,03,09,20,42,32.35,1001.86,1487.45,-183.81, 65.38,56.04,-5.85,10.47,5.99e+02,4.21e+02
2014,03,09,20,42,48.09,1022.12,1474.25,-174.09, 64.94,55.27,-5.54,10.41,1.49e+03,6.65e+02
2014,03,09,20,42,49.34,1023.72,1473.18,-173.31, 64.91,55.20,-5.52,10.41,2.96e+02,2.96e+02
2014,03,09,20,42,50.59,1025.32,1472.12,-172.54, 64.87,55.14,-5.49,10.41,0.00e+00,0.00e+00
2014,03,09,20,43,29.59,1074.51,1437.96,-148.30, 63.79,53.23,-4.72,10.28,1.50e+03,6.66e+02
2014,03,09,20,43,45.34,1093.98,1423.65,-138.45, 63.36,52.46,-4.41,10.23,8.97e+02,5.16e+02
2014,03,09,20,43,46.59,1095.52,1422.50,-137.67, 63.33,52.40,-4.38,10.22,1.50e+03,6.66e+02
2014,03,09,20,43,47.84,1097.05,1421.34,-136.89, 63.29,52.34,-4.36,10.22,1.20e+03,5.97e+02
2014,03,09,20,44,26.84,1144.20,1384.49,-112.38, 62.22,50.43,-3.58,10.09,6.01e+02,4.22e+02
2014,03,09,20,44,42.58,1162.81,1369.11,-102.44, 61.79,49.66,-3.26,10.04,1.20e+03,5.98e+02
2014,03,09,20,44,43.83,1164.28,1367.88,-101.65, 61.76,49.60,-3.24,10.04,1.20e+03,5.98e+02
2014,03,09,20,44,45.08,1165.75,1366.64,-100.86, 61.73,49.54,-3.21,10.03,2.10e+03,7.90e+02
2014,03,09,20,45,24.08,1210.71,1327.19,-76.15, 60.67,47.63,-2.43, 9.91,8.99e+02,5.17e+02
2014,03,09,20,45,39.82,1228.42,1310.78,-66.15, 60.25,46.86,-2.11, 9.86,6.02e+02,4.23e+02
2014,03,09,20,45,41.07,1229.81,1309.47,-65.36, 60.21,46.80,-2.08, 9.85,0.00e+00,0.00e+00
2014,03,09,20,45,42.32,1231.20,1308.15,-64.56, 60.18,46.74,-2.06, 9.85,1.20e+03,5.99e+02
2014,03,09,20,46,21.32,1273.85,1266.21,-39.72, 59.14,44.83,-1.27, 9.72,9.01e+02,5.18e+02
2014,03,09,20,46,37.07,1290.62,1248.80,-29.67, 58.73,44.06,-0.95, 9.67,6.03e+02,4.24e+02
2014,03,09,20,46,38.32,1291.93,1247.41,-28.87, 58.69,44.00,-0.92, 9.67,1.21e+03,6.00e+02
2014,03,09,20,46,39.57,1293.25,1246.01,-28.07, 58.66,43.93,-0.90, 9.66,1.21e+03,6.00e+02
2014,03,09,20,47,18.57,1333.46,1201.68, -3.17, 57.64,42.02,-0.10, 9.54,1.21e+03,6.00e+02
2014,03,09,20,47,34.31,1349.21,1183.35,  6.89, 57.24,41.25, 0.22, 9.49,6.04e+02,4.25e+02
2014,03,09,20,47,35.56,1350.44,1181.88,  7.69, 57.20,41.19, 0.25, 9.48,1.51e+03,6.71e+02
2014,03,09,20,47,36.81,1351.68,1180.41,  8.48, 57.17,41.13, 0.27, 9.48,6.04e+02,4.25e+02
2014,03,09,20,48,15.81,1389.34,1133.82, 33.38, 56.18,39.22, 1.07, 9.35,1.21e+03,6.01e+02
2014,03,09,20,48,31.56,1404.04,1114.58, 43.43, 55.78,38.44, 1.39, 9.30,6.05e+02,4.25e+02
2014,03,09,20,48,32.81,1405.19,1113.04, 44.23, 55.75,38.38, 1.41, 9.30,1.21e+03,6.02e+02
2014,03,09,20,48,34.06,1406.35,1111.50, 45.02, 55.72,38.32, 1.44, 9.29,1.21e+03,6.02e+02
2014,03,09,20,49,13.06,1441.34,1062.76, 69.85, 54.75,36.40, 2.23, 9.16,1.51e+03,6.72e+02
2014,03,09,20,49,28.80,1454.93,1042.70, 79.84, 54.36,35.63, 2.55, 9.11,2.42e+03,8.52e+02
2014,03,09,20,49,30.05,1456.00,1041.09, 80.64, 54.33,35.57, 2.58, 9.11,1.82e+03,7.38e+02
2014,03,09,20,49,31.30,1457.06,1039.49, 81.43, 54.30,35.50, 2.60, 9.11,9.06e+02,5.21e+02
2014,03,09,20,50,10.30,1489.28,988.74,106.11, 53.36,33.58, 3.40, 8.98,2.12e+03,7.97e+02
2014,03,09,20,50,26.05,1501.75,967.88,116.04, 52.99,32.80, 3.72, 8.93,2.12e+03,7.97e+02
