Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,03,23,15,59,14.41,1687.62,457.04,-524.12, 87.88,15.15,-16.69,18.95,4.90e+03,1.18e+03
2014,03,23,15,59,15.66,1687.97,455.10,-524.68, 87.88,15.09,-16.71,18.94,4.32e+03,1.11e+03
2014,03,23,15,59,16.91,1688.31,453.16,-525.23, 87.87,15.02,-16.72,18.94,6.34e+03,1.34e+03
2014,03,23,15,59,55.91,1697.98,392.38,-542.12, 87.70,13.01,-17.28,18.80,5.48e+03,1.25e+03
2014,03,23,16,00,11.65,1701.29,367.71,-548.75, 87.63,12.20,-17.50,18.75,4.91e+03,1.18e+03
2014,03,23,16,00,12.90,1701.54,365.75,-549.27, 87.62,12.13,-17.52,18.75,7.80e+03,1.49e+03
2014,03,23,16,00,14.15,1701.78,363.78,-549.79, 87.61,12.07,-17.53,18.74,2.89e+03,9.08e+02
2014,03,23,16,00,53.15,1708.37,302.32,-565.69, 87.41,10.04,-18.06,18.61,7.53e+03,1.47e+03
2014,03,23,16,01,8.90,1710.44,277.38,-571.92, 87.33, 9.21,-18.27,18.55,4.64e+03,1.15e+03
2014,03,23,16,01,10.15,1710.59,275.40,-572.41, 87.32, 9.15,-18.28,18.55,2.61e+03,8.64e+02
2014,03,23,16,01,11.40,1710.73,273.42,-572.90, 87.31, 9.08,-18.30,18.54,4.64e+03,1.15e+03
2014,03,23,16,01,50.40,1714.22,211.44,-587.78, 87.09, 7.03,-18.79,18.41,5.81e+03,1.29e+03
2014,03,23,16,02,6.14,1715.03,186.34,-593.58, 86.99, 6.20,-18.99,18.35,9.60e+03,1.66e+03
2014,03,23,16,02,7.39,1715.08,184.35,-594.03, 86.98, 6.13,-19.00,18.35,4.07e+03,1.08e+03
2014,03,23,16,02,8.64,1715.13,182.35,-594.49, 86.97, 6.07,-19.02,18.34,4.36e+03,1.12e+03
2014,03,23,16,02,47.64,1715.51,120.01,-608.30, 86.72, 4.00,-19.48,18.21,4.96e+03,1.20e+03
2014,03,23,16,03,3.39,1715.06, 94.79,-613.67, 86.61, 3.16,-19.66,18.15,3.21e+03,9.63e+02
2014,03,23,16,03,4.64,1715.01, 92.79,-614.09, 86.60, 3.10,-19.67,18.15,4.09e+03,1.09e+03
2014,03,23,16,03,5.89,1714.96, 90.79,-614.51, 86.59, 3.03,-19.69,18.14,3.21e+03,9.63e+02
2014,03,23,16,03,44.89,1712.22, 28.26,-627.22, 86.31, 0.95,-20.12,18.01,4.69e+03,1.17e+03
