Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2013,11,25,21,04,24.06,438.21,1649.86,586.43, 67.58,75.13,18.96,23.40,9.09e+03,1.60e+03
2013,11,25,21,04,25.31,440.22,1649.54,586.02, 67.64,75.06,18.94,23.40,9.93e+03,1.67e+03
2013,11,25,21,04,37.56,459.83,1646.28,581.98, 68.25,74.39,18.80,23.35,1.25e+04,1.87e+03
2013,11,25,21,04,38.81,461.83,1645.94,581.56, 68.31,74.33,18.79,23.35,7.10e+03,1.41e+03
2013,11,25,21,04,51.05,481.36,1642.46,577.43, 68.92,73.67,18.64,23.31,8.81e+03,1.57e+03
2013,11,25,21,04,52.30,483.35,1642.09,577.01, 68.98,73.60,18.63,23.30,7.39e+03,1.44e+03
2013,11,25,21,05,4.55,502.84,1638.38,572.80, 69.59,72.94,18.48,23.26,6.83e+03,1.39e+03
2013,11,25,21,05,5.80,504.82,1637.99,572.37, 69.66,72.87,18.47,23.25,6.83e+03,1.39e+03
2013,11,25,21,05,18.05,524.24,1634.05,568.08, 70.27,72.21,18.32,23.21,9.39e+03,1.63e+03
2013,11,25,21,05,19.30,526.21,1633.64,567.64, 70.33,72.15,18.30,23.20,9.39e+03,1.63e+03
2013,11,25,21,05,31.55,545.55,1629.47,563.28, 70.94,71.49,18.15,23.16,1.05e+04,1.72e+03
2013,11,25,21,05,32.80,547.52,1629.04,562.83, 71.00,71.42,18.13,23.16,9.69e+03,1.65e+03
2013,11,25,21,05,45.05,566.79,1624.65,558.39, 71.61,70.77,17.98,23.11,6.84e+03,1.39e+03
2013,11,25,21,05,46.30,568.75,1624.19,557.93, 71.67,70.70,17.96,23.11,1.03e+04,1.70e+03
2013,11,25,21,05,58.55,587.94,1619.58,553.41, 72.29,70.05,17.81,23.06,9.99e+03,1.68e+03
2013,11,25,21,05,59.80,589.89,1619.09,552.95, 72.35,69.98,17.79,23.06,8.85e+03,1.58e+03
2013,11,25,21,06,12.04,608.98,1614.26,548.36, 72.96,69.33,17.63,23.02,8.28e+03,1.53e+03
2013,11,25,21,06,13.29,610.93,1613.76,547.88, 73.02,69.26,17.62,23.01,9.71e+03,1.66e+03
2013,11,25,21,06,25.54,629.95,1608.70,543.22, 73.64,68.62,17.45,22.97,6.86e+03,1.39e+03
2013,11,25,21,06,26.79,631.89,1608.18,542.74, 73.70,68.55,17.44,22.96,1.14e+04,1.80e+03
2013,11,25,21,06,39.04,650.83,1602.90,537.99, 74.31,67.90,17.27,22.92,9.44e+03,1.63e+03
2013,11,25,21,06,40.29,652.76,1602.35,537.51, 74.37,67.84,17.26,22.92,5.15e+03,1.21e+03
2013,11,25,21,06,52.54,671.60,1596.85,532.69, 74.99,67.19,17.09,22.87,1.06e+04,1.73e+03
2013,11,25,21,06,53.79,673.52,1596.28,532.19, 75.05,67.12,17.08,22.87,7.45e+03,1.45e+03
2013,11,25,21,07,6.04,692.28,1590.56,527.31, 75.66,66.48,16.91,22.83,7.16e+03,1.42e+03
2013,11,25,21,07,7.29,694.19,1589.97,526.80, 75.72,66.41,16.89,22.82,8.88e+03,1.59e+03
2013,11,25,21,07,19.54,712.85,1584.03,521.84, 76.34,65.77,16.72,22.78,8.61e+03,1.56e+03
2013,11,25,21,07,20.79,714.75,1583.42,521.33, 76.40,65.71,16.70,22.77,8.32e+03,1.54e+03
2013,11,25,21,07,33.04,733.31,1577.27,516.30, 77.01,65.07,16.53,22.73,6.60e+03,1.37e+03
2013,11,25,21,07,34.29,735.20,1576.63,515.79, 77.07,65.00,16.51,22.73,8.04e+03,1.51e+03
2013,11,25,21,07,46.54,753.66,1570.26,510.69, 77.68,64.36,16.34,22.68,1.03e+04,1.71e+03
2013,11,25,21,07,47.79,755.54,1569.60,510.16, 77.75,64.30,16.32,22.68,6.03e+03,1.31e+03
2013,11,25,21,08,0.04,773.91,1563.02,504.99, 78.36,63.66,16.15,22.64,5.75e+03,1.28e+03
2013,11,25,21,08,1.29,775.77,1562.34,504.46, 78.42,63.59,16.13,22.63,6.90e+03,1.40e+03
2013,11,25,21,08,13.54,794.03,1555.54,499.22, 79.03,62.96,15.95,22.59,9.50e+03,1.64e+03
2013,11,25,21,08,14.79,795.89,1554.84,498.69, 79.09,62.89,15.93,22.59,4.31e+03,1.11e+03
2013,11,25,21,08,27.04,814.03,1547.83,493.38, 79.70,62.26,15.75,22.54,6.91e+03,1.40e+03
2013,11,25,21,08,28.29,815.88,1547.11,492.83, 79.77,62.19,15.74,22.54,9.80e+03,1.67e+03
2013,11,25,21,08,40.54,833.92,1539.89,487.46, 80.37,61.56,15.56,22.50,4.61e+03,1.15e+03
2013,11,25,21,08,41.79,835.75,1539.14,486.91, 80.44,61.50,15.54,22.49,1.04e+04,1.72e+03
2013,11,25,21,08,54.03,853.66,1531.72,481.48, 81.04,60.87,15.35,22.45,1.04e+04,1.72e+03
2013,11,25,21,08,55.28,855.49,1530.96,480.92, 81.11,60.80,15.33,22.45,7.50e+03,1.46e+03
2013,11,25,21,09,7.53,873.29,1523.32,475.42, 81.71,60.18,15.15,22.41,8.09e+03,1.52e+03
2013,11,25,21,09,8.78,875.11,1522.53,474.85, 81.77,60.11,15.13,22.40,5.49e+03,1.25e+03
2013,11,25,21,09,21.03,892.80,1514.69,469.28, 82.38,59.48,14.94,22.36,7.80e+03,1.49e+03
2013,11,25,21,09,22.28,894.59,1513.88,468.71, 82.44,59.42,14.93,22.36,4.91e+03,1.18e+03
2013,11,25,21,09,34.53,912.16,1505.84,463.08, 83.05,58.79,14.74,22.31,7.23e+03,1.44e+03
2013,11,25,21,09,35.78,913.95,1505.00,462.50, 83.11,58.73,14.72,22.31,6.65e+03,1.38e+03
2013,11,25,21,09,48.03,931.40,1496.76,456.81, 83.71,58.11,14.53,22.27,6.95e+03,1.41e+03
2013,11,25,21,09,49.28,933.17,1495.90,456.23, 83.77,58.04,14.51,22.26,4.64e+03,1.15e+03
2013,11,25,21,10,1.53,950.49,1487.45,450.48, 84.38,57.42,14.32,22.22,5.51e+03,1.26e+03
2013,11,25,21,10,2.78,952.25,1486.58,449.88, 84.44,57.36,14.30,22.22,8.70e+03,1.58e+03
2013,11,25,21,10,15.02,969.43,1477.93,444.08, 85.04,56.74,14.10,22.18,6.67e+03,1.38e+03
2013,11,25,21,10,16.27,971.18,1477.04,443.48, 85.10,56.67,14.08,22.17,6.39e+03,1.35e+03
2013,11,25,21,10,28.52,988.24,1468.19,437.61, 85.70,56.06,13.89,22.13,4.94e+03,1.19e+03
2013,11,25,21,10,29.77,989.97,1467.27,437.00, 85.76,55.99,13.87,22.13,7.55e+03,1.47e+03
2013,11,25,21,10,42.02,1006.90,1458.23,431.07, 86.36,55.38,13.67,22.09,7.85e+03,1.50e+03
2013,11,25,21,10,43.27,1008.62,1457.29,430.46, 86.42,55.31,13.65,22.08,2.33e+03,8.17e+02
2013,11,25,21,10,55.52,1025.41,1448.05,424.48, 87.01,54.70,13.45,22.04,5.82e+03,1.29e+03
