Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2013,11,27,10,33,7.81,-70.49,-1717.15,-716.52,124.58,-92.35,-22.63,13.52,3.03e+02,5.72e+01
2013,11,27,10,33,9.06,-72.50,-1717.05,-716.47,124.55,-92.42,-22.63,13.51,4.33e+02,6.83e+01
2013,11,27,10,33,21.31,-92.22,-1715.97,-715.95,124.22,-93.08,-22.62,13.47,3.13e+02,5.82e+01
2013,11,27,10,33,22.56,-94.23,-1715.85,-715.89,124.19,-93.14,-22.62,13.46,3.89e+02,6.48e+01
2013,11,27,10,33,34.81,-113.94,-1714.55,-715.28,123.86,-93.80,-22.60,13.42,3.24e+02,5.93e+01
2013,11,27,10,33,36.06,-115.95,-1714.41,-715.22,123.83,-93.87,-22.60,13.41,4.43e+02,6.92e+01
2013,11,27,10,33,48.31,-135.64,-1712.89,-714.51,123.50,-94.53,-22.58,13.37,4.31e+02,6.84e+01
2013,11,27,10,33,49.56,-137.65,-1712.73,-714.44,123.46,-94.59,-22.58,13.37,2.90e+02,5.63e+01
2013,11,27,10,34,1.81,-157.32,-1711.00,-713.65,123.13,-95.25,-22.56,13.32,4.74e+02,7.17e+01
2013,11,27,10,34,3.06,-159.33,-1710.81,-713.56,123.09,-95.32,-22.55,13.32,4.09e+02,6.67e+01
2013,11,27,10,34,15.31,-178.98,-1708.86,-712.68,122.75,-95.98,-22.53,13.27,4.31e+02,6.85e+01
2013,11,27,10,34,16.56,-180.99,-1708.65,-712.59,122.71,-96.05,-22.53,13.27,3.33e+02,6.03e+01
2013,11,27,10,34,28.81,-200.62,-1706.49,-711.62,122.37,-96.71,-22.50,13.22,3.54e+02,6.23e+01
2013,11,27,10,34,30.06,-202.62,-1706.26,-711.51,122.33,-96.77,-22.49,13.22,4.52e+02,7.02e+01
2013,11,27,10,34,42.31,-222.23,-1703.87,-710.45,121.99,-97.43,-22.46,13.18,5.17e+02,7.50e+01
2013,11,27,10,34,43.56,-224.23,-1703.62,-710.34,121.95,-97.50,-22.46,13.17,4.84e+02,7.27e+01
2013,11,27,10,34,55.80,-243.79,-1701.03,-709.19,121.60,-98.16,-22.43,13.13,4.08e+02,6.69e+01
2013,11,27,10,34,57.05,-245.78,-1700.75,-709.07,121.56,-98.22,-22.42,13.12,5.60e+02,7.81e+01
2013,11,27,10,35,9.30,-265.33,-1697.94,-707.83,121.20,-98.88,-22.39,13.08,3.75e+02,6.42e+01
2013,11,27,10,35,10.55,-267.32,-1697.64,-707.70,121.17,-98.95,-22.38,13.07,6.03e+02,8.11e+01
2013,11,27,10,35,22.80,-286.83,-1694.61,-706.37,120.81,-99.61,-22.34,13.03,5.16e+02,7.51e+01
2013,11,27,10,35,24.05,-288.82,-1694.29,-706.23,120.77,-99.67,-22.34,13.03,3.85e+02,6.52e+01
