Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,04,06,02,00,59.32,-1637.24,-535.17,-628.93, 96.32,-161.90,-20.06,18.06,0.00e+00,   NaN
2014,04,06,02,01,0.57,-1637.74,-533.25,-629.29, 96.33,-161.96,-20.07,18.06,0.00e+00,   NaN
2014,04,06,02,01,1.82,-1638.24,-531.32,-629.66, 96.34,-162.03,-20.08,18.05,0.00e+00,   NaN
2014,04,06,02,01,20.57,-1645.48,-502.33,-635.03, 96.50,-163.02,-20.26,17.99,0.00e+00,   NaN
2014,04,06,02,01,56.57,-1658.07,-446.27,-644.85, 96.77,-164.94,-20.58,17.86,0.00e+00,   NaN
2014,04,06,02,01,57.82,-1658.48,-444.32,-645.18, 96.78,-165.00,-20.59,17.85,0.00e+00,   NaN
2014,04,06,02,01,59.07,-1658.88,-442.36,-645.51, 96.79,-165.07,-20.61,17.85,0.00e+00,   NaN
2014,04,06,02,02,17.82,-1664.70,-412.96,-650.34, 96.91,-166.07,-20.77,17.78,6.66e+02,2.88e+02
2014,04,06,02,02,53.81,-1674.55,-356.22,-659.09, 97.11,-167.99,-21.06,17.66,1.96e+02,2.25e+02
2014,04,06,02,02,55.06,-1674.86,-354.24,-659.38, 97.12,-168.06,-21.07,17.65,4.50e+02,2.58e+02
2014,04,06,02,02,56.31,-1675.17,-352.26,-659.68, 97.12,-168.12,-21.08,17.65,8.07e+00,1.97e+02
2014,04,06,02,03,15.06,-1679.56,-322.54,-663.94, 97.20,-169.13,-21.22,17.58,4.34e+02,2.61e+02
2014,04,06,02,03,51.05,-1686.65,-265.24,-671.62, 97.33,-171.06,-21.47,17.45,1.70e+02,2.31e+02
2014,04,06,02,03,52.30,-1686.87,-263.24,-671.87, 97.33,-171.13,-21.48,17.45,1.05e+02,2.22e+02
2014,04,06,02,03,53.55,-1687.08,-261.24,-672.12, 97.33,-171.20,-21.49,17.44,1.69e+02,2.31e+02
2014,04,06,02,04,12.30,-1690.02,-231.27,-675.82, 97.37,-172.21,-21.61,17.37,8.12e+01,2.08e+02
2014,04,06,02,04,48.30,-1694.34,-173.54,-682.39, 97.42,-174.15,-21.83,17.25,0.00e+00,1.94e+02
