Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,04,16,08,37,56.05,-1704.87,306.95,410.50, 42.85,169.79,13.33, 0.51,0.00e+00,4.78e+00
2014,04,16,08,37,57.30,-1704.70,308.90,409.84, 42.88,169.73,13.31, 0.50,8.58e+00,1.17e+01
2014,04,16,08,37,58.55,-1704.53,310.86,409.18, 42.91,169.66,13.29, 0.50,0.00e+00,4.78e+00
2014,04,16,08,38,11.05,-1702.73,330.42,402.54, 43.19,169.02,13.07, 0.46,0.00e+00,4.81e+00
2014,04,16,08,38,53.30,-1694.91,396.16,379.69, 44.12,166.84,12.31, 0.31,0.00e+00,4.88e+00
2014,04,16,08,38,54.55,-1694.64,398.10,379.01, 44.15,166.78,12.28, 0.31,1.95e+01,1.60e+01
2014,04,16,08,38,55.80,-1694.36,400.03,378.32, 44.18,166.72,12.26, 0.30,0.00e+00,4.89e+00
2014,04,16,08,39,8.30,-1691.50,419.36,371.44, 44.45,166.08,12.03, 0.26,1.95e+01,1.60e+01
2014,04,16,08,39,50.54,-1680.11,484.23,347.81, 45.35,163.92,11.25, 0.12,0.00e+00,4.99e+00
2014,04,16,08,39,51.79,-1679.73,486.14,347.10, 45.38,163.86,11.23, 0.11,0.00e+00,4.99e+00
2014,04,16,08,39,53.04,-1679.35,488.04,346.40, 45.41,163.80,11.20, 0.11,0.00e+00,5.00e+00
2014,04,16,08,40,5.54,-1675.44,507.09,339.29, 45.67,163.16,10.97, 0.07,0.00e+00,5.02e+00
2014,04,16,08,40,47.78,-1660.52,570.92,314.95, 46.55,161.03,10.17,23.92,8.31e+00,1.19e+01
2014,04,16,08,40,49.03,-1660.04,572.79,314.22, 46.57,160.96,10.14,23.92,0.00e+00,5.11e+00
2014,04,16,08,40,50.28,-1659.56,574.67,313.49, 46.60,160.90,10.12,23.92,0.00e+00,5.11e+00
2014,04,16,08,41,2.78,-1654.60,593.38,306.18, 46.85,160.27, 9.88,23.87,0.00e+00,5.14e+00
2014,04,16,08,41,45.03,-1636.20,656.00,281.18, 47.69,158.15, 9.06,23.73,1.92e+01,1.62e+01
2014,04,16,08,41,46.28,-1635.62,657.84,280.43, 47.72,158.09, 9.04,23.73,8.21e+00,1.20e+01
2014,04,16,08,41,47.53,-1635.04,659.68,279.69, 47.74,158.03, 9.01,23.72,0.00e+00,5.24e+00
2014,04,16,08,42,0.03,-1629.06,678.00,272.20, 47.99,157.40, 8.77,23.68,0.00e+00,5.26e+00
2014,04,16,08,42,42.27,-1607.25,739.21,246.62, 48.80,155.30, 7.94,23.54,0.00e+00,5.36e+00
2014,04,16,08,42,43.52,-1606.56,741.00,245.86, 48.82,155.24, 7.91,23.54,8.09e+00,1.20e+01
