Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2013,12,08,20,37,23.08,-191.53,1713.66,-563.65, 76.71,96.38,-18.10,11.36,0.00e+00,   NaN
2013,12,08,20,37,35.33,-172.23,1716.97,-558.94, 76.45,95.73,-17.95,11.32,0.00e+00,   NaN
2013,12,08,20,37,36.58,-170.26,1717.30,-558.45, 76.43,95.66,-17.93,11.32,0.00e+00,   NaN
2013,12,08,20,37,48.83,-150.93,1720.38,-553.67, 76.17,95.01,-17.78,11.27,0.00e+00,3.40e+02
2013,12,08,20,37,50.08,-148.96,1720.68,-553.18, 76.14,94.95,-17.76,11.27,0.00e+00,3.34e+02
2013,12,08,20,38,2.33,-129.62,1723.53,-548.32, 75.88,94.30,-17.60,11.22,5.01e+02,3.88e+02
2013,12,08,20,38,3.58,-127.64,1723.80,-547.82, 75.86,94.23,-17.58,11.22,0.00e+00,3.23e+02
2013,12,08,20,38,15.83,-108.28,1726.41,-542.88, 75.60,93.59,-17.42,11.18,4.36e+02,3.85e+02
2013,12,08,20,38,17.08,-106.30,1726.67,-542.37, 75.57,93.52,-17.41,11.17,0.00e+00,3.44e+02
2013,12,08,20,38,29.33,-86.93,1729.04,-537.37, 75.31,92.88,-17.24,11.13,0.00e+00,3.65e+02
2013,12,08,20,38,30.58,-84.95,1729.27,-536.85, 75.28,92.81,-17.23,11.13,8.03e+01,3.75e+02
2013,12,08,20,38,42.83,-65.56,1731.41,-531.77, 75.02,92.17,-17.06,11.08,7.42e+01,3.56e+02
2013,12,08,20,38,44.08,-63.58,1731.61,-531.25, 74.99,92.10,-17.04,11.08,1.92e+02,3.67e+02
2013,12,08,20,38,56.33,-44.18,1733.51,-526.09, 74.72,91.46,-16.88,11.04,3.42e+02,3.75e+02
2013,12,08,20,38,57.58,-42.20,1733.69,-525.56, 74.70,91.39,-16.86,11.03,4.80e+02,3.83e+02
2013,12,08,20,39,9.83,-22.80,1735.36,-520.34, 74.43,90.75,-16.69,10.99,3.45e+02,3.85e+02
2013,12,08,20,39,11.08,-20.82,1735.51,-519.80, 74.40,90.69,-16.67,10.98,2.59e+02,3.82e+02
2013,12,08,20,39,23.32, -1.43,1736.93,-514.51, 74.14,90.05,-16.50,10.94,0.00e+00,3.75e+02
2013,12,08,20,39,24.57,  0.55,1737.07,-513.96, 74.11,89.98,-16.48,10.94,0.00e+00,3.54e+02
2013,12,08,20,39,36.82, 19.96,1738.25,-508.60, 73.84,89.34,-16.31,10.89,0.00e+00,3.50e+02
2013,12,08,20,39,38.07, 21.94,1738.36,-508.05, 73.81,89.28,-16.29,10.89,0.00e+00,3.44e+02
2013,12,08,20,39,50.32, 41.34,1739.31,-502.61, 73.54,88.64,-16.11,10.85,0.00e+00,3.52e+02
2013,12,08,20,39,51.57, 43.32,1739.39,-502.05, 73.52,88.57,-16.10,10.84,0.00e+00,3.50e+02
2013,12,08,20,40,3.82, 62.72,1740.10,-496.55, 73.25,87.94,-15.92,10.80,1.30e+02,3.76e+02
2013,12,08,20,40,5.07, 64.70,1740.16,-495.98, 73.22,87.87,-15.90,10.80,3.71e+02,3.95e+02
2013,12,08,20,40,17.32, 84.09,1740.63,-490.41, 72.95,87.23,-15.72,10.75,0.00e+00,3.79e+02
2013,12,08,20,40,18.57, 86.07,1740.66,-489.84, 72.92,87.17,-15.70,10.75,0.00e+00,3.73e+02
2013,12,08,20,40,30.82,105.44,1740.89,-484.20, 72.65,86.53,-15.52,10.71,0.00e+00,3.69e+02
2013,12,08,20,40,32.07,107.42,1740.90,-483.62, 72.62,86.47,-15.50,10.70,9.77e+01,3.79e+02
2013,12,08,20,40,44.31,126.77,1740.89,-477.92, 72.35,85.84,-15.31,10.66,5.11e+02,4.23e+02
2013,12,08,20,40,45.56,128.74,1740.88,-477.33, 72.32,85.77,-15.29,10.66,1.87e+02,4.02e+02
2013,12,08,20,40,57.81,148.09,1740.63,-471.56, 72.05,85.14,-15.11,10.61,1.37e+02,3.87e+02
2013,12,08,20,40,59.06,150.06,1740.59,-470.97, 72.02,85.07,-15.09,10.61,5.06e+00,3.78e+02
2013,12,08,20,41,11.31,169.39,1740.10,-465.13, 71.74,84.44,-14.90,10.57,0.00e+00,3.52e+02
2013,12,08,20,41,12.56,171.36,1740.04,-464.53, 71.72,84.38,-14.88,10.56,2.96e+01,3.67e+02
