Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2013,12,04,17,35,6.13,-256.52,1783.94,-57.23, 65.79,98.18,-1.82, 8.13,0.00e+00,   NaN
2013,12,04,17,35,18.39,-237.94,1786.27,-49.50, 65.33,97.59,-1.57, 8.10,0.00e+00,   NaN
2013,12,04,17,35,19.64,-236.04,1786.50,-48.71, 65.28,97.53,-1.55, 8.09,0.00e+00,   NaN
2013,12,04,17,35,31.89,-217.42,1788.59,-40.98, 64.82,96.93,-1.30, 8.05,4.68e+02,4.18e+02
2013,12,04,17,35,33.13,-215.52,1788.79,-40.19, 64.77,96.87,-1.28, 8.05,4.79e+02,4.17e+02
2013,12,04,17,35,45.38,-196.88,1790.63,-32.46, 64.31,96.27,-1.03, 8.01,0.00e+00,3.64e+02
2013,12,04,17,35,46.63,-194.98,1790.80,-31.67, 64.27,96.21,-1.01, 8.00,1.18e+03,4.55e+02
2013,12,04,17,35,58.88,-176.30,1792.39,-23.93, 63.80,95.62,-0.76, 7.97,9.98e+02,4.43e+02
2013,12,04,17,36,0.13,-174.39,1792.54,-23.14, 63.76,95.56,-0.74, 7.96,0.00e+00,3.61e+02
2013,12,04,17,36,12.38,-155.69,1793.89,-15.40, 63.29,94.96,-0.49, 7.92,0.00e+00,3.45e+02
2013,12,04,17,36,13.63,-153.78,1794.01,-14.61, 63.25,94.90,-0.46, 7.92,5.33e+02,4.24e+02
2013,12,04,17,36,25.88,-135.06,1795.10, -6.86, 62.79,94.30,-0.22, 7.88,0.00e+00,3.66e+02
2013,12,04,17,36,27.13,-133.15,1795.20, -6.07, 62.74,94.24,-0.19, 7.87,3.38e+01,3.87e+02
2013,12,04,17,36,39.38,-114.41,1796.04,  1.68, 62.28,93.64, 0.05, 7.83,9.65e+02,4.47e+02
2013,12,04,17,36,40.63,-112.49,1796.11,  2.47, 62.23,93.58, 0.08, 7.83,4.10e+02,4.07e+02
2013,12,04,17,36,52.88,-93.73,1796.70, 10.21, 61.77,92.99, 0.33, 7.79,1.13e+03,4.62e+02
2013,12,04,17,36,54.13,-91.82,1796.75, 11.00, 61.72,92.93, 0.35, 7.79,1.89e+02,3.96e+02
