Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2013,12,23,01,47,16.41,411.92,-1665.71,-534.09, 59.69,-76.11,-17.29,11.37,5.80e+02,4.08e+02
2013,12,23,01,47,17.66,410.00,-1666.32,-533.55, 59.65,-76.18,-17.27,11.36,1.16e+03,5.77e+02
2013,12,23,01,47,36.41,381.25,-1675.22,-525.30, 59.16,-77.18,-17.00,11.30,2.87e+02,2.87e+02
2013,12,23,01,47,37.66,379.33,-1675.79,-524.75, 59.13,-77.25,-16.98,11.29,5.80e+02,4.08e+02
2013,12,23,01,47,56.41,350.45,-1684.16,-516.33, 58.65,-78.25,-16.71,11.23,5.81e+02,4.08e+02
2013,12,23,01,47,57.66,348.52,-1684.70,-515.77, 58.62,-78.31,-16.69,11.22,2.87e+02,2.87e+02
2013,12,23,01,48,16.40,319.54,-1692.52,-507.19, 58.14,-79.31,-16.41,11.15,0.00e+00,0.00e+00
2013,12,23,01,48,17.65,317.60,-1693.02,-506.61, 58.11,-79.38,-16.39,11.15,1.45e+03,6.45e+02
2013,12,23,01,48,36.40,288.51,-1700.30,-497.88, 57.64,-80.37,-16.10,11.08,8.68e+02,4.99e+02
2013,12,23,01,48,37.65,286.57,-1700.77,-497.29, 57.60,-80.44,-16.08,11.08,5.81e+02,4.08e+02
2013,12,23,01,48,56.40,257.38,-1707.51,-488.39, 57.14,-81.43,-15.79,11.01,1.45e+03,6.45e+02
2013,12,23,01,48,57.65,255.44,-1707.94,-487.79, 57.11,-81.49,-15.77,11.01,8.68e+02,4.99e+02
2013,12,23,01,49,16.40,226.17,-1714.14,-478.74, 56.65,-82.48,-15.48,10.94,1.16e+03,5.78e+02
2013,12,23,01,49,17.65,224.22,-1714.53,-478.13, 56.62,-82.55,-15.46,10.94,8.69e+02,5.00e+02
2013,12,23,01,49,36.40,194.88,-1720.18,-468.93, 56.17,-83.54,-15.16,10.87,1.45e+03,6.46e+02
2013,12,23,01,49,37.65,192.92,-1720.54,-468.31, 56.14,-83.60,-15.14,10.87,1.16e+03,5.78e+02
2013,12,23,01,49,56.40,163.52,-1725.63,-458.95, 55.69,-84.59,-14.83,10.80,2.62e+03,8.67e+02
2013,12,23,01,49,57.65,161.56,-1725.95,-458.32, 55.66,-84.65,-14.81,10.80,1.75e+03,7.09e+02
2013,12,23,01,50,16.39,132.12,-1730.49,-448.83, 55.22,-85.63,-14.50,10.73,0.00e+00,0.00e+00
2013,12,23,01,50,17.64,130.15,-1730.77,-448.19, 55.19,-85.70,-14.48,10.73,1.45e+03,6.47e+02
2013,12,23,01,50,36.39,100.66,-1734.76,-438.55, 54.76,-86.68,-14.16,10.66,1.17e+03,5.79e+02
2013,12,23,01,50,37.64, 98.69,-1735.01,-437.90, 54.73,-86.74,-14.14,10.66,5.83e+02,4.10e+02
2013,12,23,01,50,56.38, 69.18,-1738.44,-428.12, 54.31,-87.72,-13.82,10.59,1.75e+03,7.10e+02
2013,12,23,01,50,57.63, 67.21,-1738.65,-427.46, 54.28,-87.79,-13.80,10.59,2.88e+02,2.88e+02
2013,12,23,01,51,16.38, 37.66,-1741.52,-417.54, 53.87,-88.76,-13.48,10.52,5.84e+02,4.10e+02
2013,12,23,01,51,17.63, 35.69,-1741.69,-416.88, 53.84,-88.83,-13.46,10.52,8.72e+02,5.01e+02
2013,12,23,01,51,36.38,  6.13,-1744.00,-406.82, 53.43,-89.80,-13.13,10.45,2.04e+03,7.67e+02
2013,12,23,01,51,37.63,  4.16,-1744.14,-406.15, 53.41,-89.86,-13.11,10.45,2.34e+03,8.21e+02
2013,12,23,01,51,56.38,-25.40,-1745.89,-395.97, 53.00,-90.83,-12.78,10.39,5.85e+02,4.11e+02
2013,12,23,01,51,57.63,-27.37,-1745.98,-395.28, 52.98,-90.90,-12.75,10.38,0.00e+00,0.00e+00
2013,12,23,01,52,16.38,-56.93,-1747.17,-384.97, 52.59,-91.87,-12.42,10.32,1.76e+03,7.12e+02
2013,12,23,01,52,17.63,-58.90,-1747.23,-384.28, 52.56,-91.93,-12.40,10.31,8.74e+02,5.03e+02
2013,12,23,01,52,36.38,-88.44,-1747.86,-373.85, 52.18,-92.90,-12.06,10.25,2.89e+02,2.89e+02
2013,12,23,01,52,37.63,-90.40,-1747.88,-373.15, 52.15,-92.96,-12.04,10.24,5.86e+02,4.12e+02
2013,12,23,01,52,56.37,-119.90,-1747.94,-362.60, 51.78,-93.92,-11.69,10.18,8.76e+02,5.03e+02
2013,12,23,01,52,57.62,-121.86,-1747.93,-361.89, 51.75,-93.99,-11.67,10.18,8.76e+02,5.03e+02
2013,12,23,01,53,16.37,-151.33,-1747.42,-351.22, 51.38,-94.95,-11.32,10.11,8.76e+02,5.04e+02
2013,12,23,01,53,17.62,-153.29,-1747.37,-350.51, 51.36,-95.01,-11.30,10.11,1.46e+03,6.51e+02
2013,12,23,01,53,36.37,-182.71,-1746.31,-339.73, 51.00,-95.97,-10.95,10.04,2.05e+03,7.71e+02
2013,12,23,01,53,37.62,-184.67,-1746.22,-339.01, 50.98,-96.04,-10.93,10.04,8.77e+02,5.04e+02
2013,12,23,01,53,56.37,-214.03,-1744.59,-328.12, 50.63,-96.99,-10.57, 9.98,1.18e+03,5.84e+02
2013,12,23,01,53,57.62,-215.99,-1744.46,-327.39, 50.61,-97.06,-10.55, 9.97,1.47e+03,6.52e+02
2013,12,23,01,54,16.36,-245.27,-1742.27,-316.40, 50.27,-98.01,-10.19, 9.91,0.00e+00,0.00e+00
2013,12,23,01,54,17.61,-247.22,-1742.10,-315.66, 50.24,-98.08,-10.17, 9.90,8.78e+02,5.05e+02
2013,12,23,01,54,36.36,-276.43,-1739.34,-304.56, 49.91,-99.03,-9.81, 9.84,8.79e+02,5.05e+02
2013,12,23,01,54,37.61,-278.37,-1739.14,-303.82, 49.89,-99.09,-9.79, 9.84,1.18e+03,5.85e+02
2013,12,23,01,54,56.36,-307.50,-1735.82,-292.62, 49.57,-100.05,-9.42, 9.77,2.91e+02,2.91e+02
2013,12,23,01,54,57.61,-309.43,-1735.58,-291.87, 49.55,-100.11,-9.40, 9.77,8.80e+02,5.06e+02
2013,12,23,01,55,16.36,-338.46,-1731.70,-280.58, 49.24,-101.06,-9.04, 9.71,1.77e+03,7.17e+02
2013,12,23,01,55,17.61,-340.39,-1731.42,-279.83, 49.22,-101.12,-9.01, 9.70,1.47e+03,6.54e+02
2013,12,23,01,55,36.36,-369.30,-1726.98,-268.45, 48.91,-102.07,-8.64, 9.64,2.91e+02,2.91e+02
2013,12,23,01,55,37.61,-371.23,-1726.67,-267.68, 48.89,-102.13,-8.62, 9.64,2.91e+02,2.91e+02
2013,12,23,01,55,56.36,-400.02,-1721.67,-256.22, 48.60,-103.08,-8.25, 9.57,5.90e+02,4.15e+02
2013,12,23,01,55,57.61,-401.94,-1721.31,-255.45, 48.58,-103.14,-8.22, 9.57,8.82e+02,5.07e+02
2013,12,23,01,56,16.35,-430.59,-1715.76,-243.90, 48.30,-104.09,-7.85, 9.51,1.18e+03,5.87e+02
2013,12,23,01,56,17.60,-432.49,-1715.37,-243.13, 48.28,-104.15,-7.83, 9.50,1.18e+03,5.87e+02
2013,12,23,01,56,36.35,-461.02,-1709.25,-231.50, 48.00,-105.09,-7.45, 9.44,5.91e+02,4.15e+02
2013,12,23,01,56,37.60,-462.92,-1708.82,-230.72, 47.98,-105.16,-7.43, 9.43,5.91e+02,4.16e+02
2013,12,23,01,56,56.35,-491.29,-1702.15,-219.02, 47.72,-106.10,-7.05, 9.37,5.92e+02,4.16e+02
2013,12,23,01,56,57.60,-493.18,-1701.69,-218.23, 47.70,-106.16,-7.02, 9.37,8.84e+02,5.08e+02
2013,12,23,01,57,16.35,-521.39,-1694.46,-206.46, 47.44,-107.10,-6.64, 9.31,1.18e+03,5.89e+02
2013,12,23,01,57,17.60,-523.27,-1693.96,-205.67, 47.43,-107.17,-6.62, 9.30,5.92e+02,4.16e+02
2013,12,23,01,57,36.35,-551.32,-1686.18,-193.83, 47.18,-108.11,-6.24, 9.24,1.78e+03,7.21e+02
2013,12,23,01,57,37.60,-553.18,-1685.64,-193.04, 47.16,-108.17,-6.21, 9.24,2.93e+02,2.93e+02
2013,12,23,01,57,56.35,-581.05,-1677.31,-181.13, 46.92,-109.11,-5.83, 9.17,1.19e+03,5.89e+02
2013,12,23,01,57,57.60,-582.90,-1676.74,-180.33, 46.91,-109.17,-5.80, 9.17,1.48e+03,6.58e+02
2013,12,23,01,58,16.34,-610.56,-1667.87,-168.38, 46.68,-110.11,-5.42, 9.11,8.87e+02,5.10e+02
2013,12,23,01,58,17.59,-612.40,-1667.26,-167.58, 46.66,-110.17,-5.39, 9.10,0.00e+00,0.00e+00
2013,12,23,01,58,36.34,-639.88,-1657.85,-155.56, 46.44,-111.11,-5.00, 9.04,1.78e+03,7.23e+02
2013,12,23,01,58,37.59,-641.71,-1657.20,-154.75, 46.43,-111.17,-4.98, 9.04,1.19e+03,5.90e+02
2013,12,23,01,58,56.34,-668.98,-1647.24,-142.69, 46.22,-112.10,-4.59, 8.98,1.48e+03,6.60e+02
2013,12,23,01,58,57.59,-670.79,-1646.56,-141.88, 46.21,-112.17,-4.56, 8.97,1.48e+03,6.60e+02
2013,12,23,01,59,16.34,-697.84,-1636.07,-129.76, 46.01,-113.10,-4.17, 8.91,1.19e+03,5.91e+02
2013,12,23,01,59,17.59,-699.63,-1635.35,-128.96, 45.99,-113.16,-4.15, 8.91,1.78e+03,7.24e+02
2013,12,23,01,59,36.34,-726.46,-1624.32,-116.80, 45.80,-114.10,-3.76, 8.84,1.48e+03,6.61e+02
2013,12,23,01,59,37.59,-728.24,-1623.57,-115.99, 45.79,-114.16,-3.73, 8.84,2.94e+02,2.94e+02
2013,12,23,01,59,56.34,-754.83,-1612.01,-103.79, 45.61,-115.09,-3.34, 8.78,1.79e+03,7.25e+02
2013,12,23,01,59,57.59,-756.59,-1611.23,-102.98, 45.60,-115.15,-3.31, 8.77,1.79e+03,7.25e+02
2013,12,23,02,00,16.33,-782.92,-1599.15,-90.76, 45.43,-116.09,-2.92, 8.71,2.98e+03,9.37e+02
2013,12,23,02,00,17.58,-784.67,-1598.33,-89.94, 45.42,-116.15,-2.89, 8.71,2.38e+03,8.38e+02
2013,12,23,02,00,36.33,-810.75,-1585.72,-77.68, 45.26,-117.08,-2.50, 8.65,5.96e+02,4.19e+02
2013,12,23,02,00,37.58,-812.48,-1584.87,-76.86, 45.25,-117.14,-2.47, 8.64,1.49e+03,6.62e+02
2013,12,23,02,00,56.32,-838.29,-1571.75,-64.59, 45.10,-118.07,-2.08, 8.58,3.88e+03,1.07e+03
2013,12,23,02,00,57.57,-840.00,-1570.86,-63.77, 45.09,-118.14,-2.05, 8.58,8.92e+02,5.13e+02
2013,12,23,02,01,16.32,-865.55,-1557.23,-51.47, 44.95,-119.07,-1.65, 8.52,1.19e+03,5.94e+02
2013,12,23,02,01,17.57,-867.24,-1556.30,-50.65, 44.94,-119.13,-1.63, 8.51,2.99e+03,9.38e+02
2013,12,23,02,01,36.32,-892.50,-1542.16,-38.33, 44.81,-120.06,-1.23, 8.45,1.20e+03,5.94e+02
2013,12,23,02,01,37.57,-894.18,-1541.20,-37.50, 44.80,-120.12,-1.21, 8.45,2.95e+02,2.95e+02
2013,12,23,02,01,56.32,-919.15,-1526.55,-25.17, 44.68,-121.05,-0.81, 8.38,1.20e+03,5.94e+02
