Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2013,12,20,16,04,4.93,1175.03,-1219.05,-536.19, 38.63,-46.05,-17.57,11.43,5.77e+02,4.05e+02
2013,12,20,16,04,6.18,1173.67,-1220.56,-535.66, 38.61,-46.12,-17.55,11.42,5.77e+02,4.05e+02
2013,12,20,16,04,24.93,1153.11,-1243.04,-527.68, 38.34,-47.15,-17.29,11.35,2.85e+02,2.85e+02
2013,12,20,16,04,26.18,1151.73,-1244.52,-527.15, 38.32,-47.22,-17.27,11.35,2.85e+02,2.85e+02
2013,12,20,16,04,44.93,1130.78,-1266.59,-518.99, 38.06,-48.24,-17.00,11.28,2.85e+02,2.85e+02
2013,12,20,16,04,46.18,1129.37,-1268.05,-518.44, 38.05,-48.31,-16.98,11.28,8.63e+02,4.96e+02
2013,12,20,16,05,4.92,1108.07,-1289.69,-510.12, 37.80,-49.33,-16.70,11.21,2.85e+02,2.85e+02
2013,12,20,16,05,6.17,1106.63,-1291.12,-509.56, 37.78,-49.40,-16.68,11.20,1.16e+03,5.74e+02
2013,12,20,16,05,24.92,1084.95,-1312.34,-501.07, 37.54,-50.42,-16.40,11.13,8.63e+02,4.96e+02
2013,12,20,16,05,26.17,1083.49,-1313.74,-500.50, 37.53,-50.49,-16.38,11.13,2.85e+02,2.85e+02
2013,12,20,16,05,44.92,1061.45,-1334.53,-491.84, 37.30,-51.50,-16.09,11.06,8.64e+02,4.97e+02
2013,12,20,16,05,46.17,1059.97,-1335.90,-491.26, 37.28,-51.57,-16.07,11.06,5.78e+02,4.06e+02
2013,12,20,16,06,4.92,1037.57,-1356.25,-482.44, 37.06,-52.58,-15.78,10.99,5.79e+02,4.07e+02
2013,12,20,16,06,6.17,1036.07,-1357.59,-481.85, 37.05,-52.65,-15.76,10.99,8.65e+02,4.97e+02
2013,12,20,16,06,24.92,1013.33,-1377.49,-472.87, 36.84,-53.66,-15.46,10.92,0.00e+00,0.00e+00
2013,12,20,16,06,26.17,1011.80,-1378.80,-472.27, 36.82,-53.73,-15.44,10.91,2.86e+02,2.86e+02
2013,12,20,16,06,44.92,988.73,-1398.24,-463.14, 36.62,-54.73,-15.13,10.85,8.66e+02,4.98e+02
2013,12,20,16,06,46.17,987.18,-1399.52,-462.52, 36.61,-54.80,-15.11,10.84,1.16e+03,5.76e+02
2013,12,20,16,07,4.91,963.79,-1418.49,-453.24, 36.42,-55.81,-14.80,10.77,5.80e+02,4.08e+02
2013,12,20,16,07,6.16,962.22,-1419.74,-452.62, 36.41,-55.87,-14.78,10.77,8.67e+02,4.98e+02
2013,12,20,16,07,24.91,938.50,-1438.25,-443.18, 36.23,-56.87,-14.47,10.70,5.80e+02,4.08e+02
2013,12,20,16,07,26.16,936.91,-1439.47,-442.55, 36.22,-56.94,-14.45,10.70,1.16e+03,5.77e+02
2013,12,20,16,07,44.91,912.88,-1457.50,-432.97, 36.05,-57.94,-14.13,10.63,5.81e+02,4.08e+02
2013,12,20,16,07,46.16,911.27,-1458.68,-432.33, 36.04,-58.01,-14.11,10.63,8.68e+02,4.99e+02
2013,12,20,16,08,4.91,886.93,-1476.23,-422.60, 35.88,-59.00,-13.79,10.56,1.74e+03,7.08e+02
2013,12,20,16,08,6.16,885.30,-1477.39,-421.95, 35.87,-59.07,-13.77,10.56,5.82e+02,4.09e+02
2013,12,20,16,08,24.91,860.67,-1494.45,-412.09, 35.72,-60.06,-13.44,10.49,1.16e+03,5.78e+02
2013,12,20,16,08,26.16,859.02,-1495.57,-411.43, 35.71,-60.13,-13.42,10.49,8.69e+02,5.00e+02
2013,12,20,16,08,44.91,834.11,-1512.13,-401.43, 35.57,-61.12,-13.09,10.42,5.83e+02,4.09e+02
2013,12,20,16,08,46.16,832.44,-1513.22,-400.76, 35.56,-61.18,-13.06,10.42,1.45e+03,6.47e+02
2013,12,20,16,09,4.90,807.27,-1529.27,-390.64, 35.43,-62.17,-12.73,10.35,5.83e+02,4.10e+02
2013,12,20,16,09,6.15,805.58,-1530.32,-389.96, 35.43,-62.24,-12.71,10.35,1.45e+03,6.47e+02
2013,12,20,16,09,24.90,780.12,-1545.88,-379.70, 35.31,-63.22,-12.37,10.28,8.72e+02,5.01e+02
2013,12,20,16,09,26.15,778.41,-1546.90,-379.01, 35.30,-63.29,-12.35,10.28,8.72e+02,5.01e+02
2013,12,20,16,09,44.89,752.71,-1561.93,-368.63, 35.20,-64.27,-12.00,10.21,2.88e+02,2.88e+02
2013,12,20,16,09,46.14,750.99,-1562.92,-367.94, 35.19,-64.34,-11.98,10.21,5.84e+02,4.11e+02
2013,12,20,16,10,4.89,725.03,-1577.44,-357.43, 35.10,-65.32,-11.63,10.14,5.85e+02,4.11e+02
2013,12,20,16,10,6.14,723.29,-1578.39,-356.73, 35.09,-65.38,-11.61,10.14,2.04e+03,7.68e+02
2013,12,20,16,10,24.89,697.08,-1592.39,-346.11, 35.01,-66.36,-11.26,10.07,2.89e+02,2.89e+02
2013,12,20,16,10,26.14,695.33,-1593.31,-345.40, 35.00,-66.42,-11.24,10.07,2.89e+02,2.89e+02
2013,12,20,16,10,44.89,668.89,-1606.78,-334.66, 34.93,-67.40,-10.88,10.00,5.86e+02,4.12e+02
