Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2013,12,09,08,04,57.53,-17.69,1722.43,-560.23, 73.94,90.59,-18.02,11.36,1.01e+03,1.03e+02
2013,12,09,08,04,58.78,-15.70,1722.58,-559.75, 73.91,90.52,-18.00,11.36,1.15e+03,1.09e+02
2013,12,09,08,05,11.03,  3.87,1723.91,-555.04, 73.66,89.87,-17.85,11.32,1.01e+03,1.03e+02
2013,12,09,08,05,12.28,  5.87,1724.03,-554.55, 73.64,89.80,-17.83,11.31,1.03e+03,1.04e+02
2013,12,09,08,05,24.52, 25.42,1725.13,-549.76, 73.39,89.16,-17.67,11.27,1.19e+03,1.11e+02
2013,12,09,08,05,25.77, 27.42,1725.23,-549.27, 73.36,89.09,-17.66,11.26,1.32e+03,1.17e+02
2013,12,09,08,05,38.02, 46.98,1726.08,-544.40, 73.11,88.44,-17.50,11.22,1.25e+03,1.14e+02
2013,12,09,08,05,39.27, 48.98,1726.16,-543.90, 73.08,88.37,-17.48,11.22,1.36e+03,1.19e+02
2013,12,09,08,05,51.52, 68.53,1726.78,-538.96, 72.83,87.73,-17.32,11.17,1.06e+03,1.05e+02
2013,12,09,08,05,52.77, 70.53,1726.83,-538.45, 72.81,87.66,-17.30,11.17,1.03e+03,1.04e+02
2013,12,09,08,06,5.02, 90.08,1727.21,-533.44, 72.55,87.01,-17.14,11.13,1.43e+03,1.22e+02
2013,12,09,08,06,6.27, 92.07,1727.24,-532.92, 72.53,86.95,-17.12,11.12,1.20e+03,1.12e+02
2013,12,09,08,06,18.52,111.60,1727.38,-527.84, 72.27,86.30,-16.96,11.08,1.32e+03,1.17e+02
2013,12,09,08,06,19.77,113.60,1727.38,-527.31, 72.25,86.24,-16.94,11.07,1.05e+03,1.05e+02
2013,12,09,08,06,32.02,133.12,1727.29,-522.15, 71.99,85.59,-16.77,11.03,1.33e+03,1.18e+02
2013,12,09,08,06,33.27,135.11,1727.27,-521.62, 71.97,85.53,-16.76,11.03,1.14e+03,1.09e+02
2013,12,09,08,06,45.52,154.61,1726.94,-516.39, 71.71,84.88,-16.59,10.98,1.10e+03,1.07e+02
2013,12,09,08,06,46.77,156.60,1726.89,-515.85, 71.68,84.82,-16.57,10.98,1.05e+03,1.05e+02
2013,12,09,08,06,59.02,176.08,1726.32,-510.55, 71.43,84.18,-16.39,10.94,1.11e+03,1.08e+02
2013,12,09,08,07,0.27,178.06,1726.25,-510.01, 71.40,84.11,-16.38,10.93,1.00e+03,1.02e+02
2013,12,09,08,07,12.52,197.52,1725.45,-504.63, 71.14,83.47,-16.20,10.89,1.28e+03,1.16e+02
2013,12,09,08,07,13.77,199.50,1725.35,-504.08, 71.12,83.40,-16.18,10.89,1.20e+03,1.12e+02
2013,12,09,08,07,26.02,218.93,1724.31,-498.64, 70.86,82.76,-16.01,10.84,1.39e+03,1.20e+02
2013,12,09,08,07,27.27,220.91,1724.19,-498.08, 70.83,82.70,-15.99,10.84,1.04e+03,1.04e+02
2013,12,09,08,07,39.52,240.31,1722.90,-492.57, 70.58,82.06,-15.81,10.80,1.04e+03,1.05e+02
2013,12,09,08,07,40.77,242.29,1722.76,-492.01, 70.55,81.99,-15.79,10.79,1.12e+03,1.08e+02
2013,12,09,08,07,53.02,261.65,1721.24,-486.43, 70.29,81.36,-15.61,10.75,1.31e+03,1.17e+02
2013,12,09,08,07,54.27,263.63,1721.07,-485.86, 70.26,81.29,-15.59,10.74,1.26e+03,1.15e+02
2013,12,09,08,08,6.51,282.94,1719.32,-480.22, 70.00,80.65,-15.41,10.70,1.35e+03,1.19e+02
2013,12,09,08,08,7.76,284.91,1719.12,-479.64, 69.98,80.59,-15.39,10.70,1.20e+03,1.12e+02
2013,12,09,08,08,20.01,304.20,1717.13,-473.93, 69.72,79.95,-15.20,10.66,1.19e+03,1.12e+02
2013,12,09,08,08,21.26,306.17,1716.91,-473.34, 69.69,79.89,-15.18,10.65,1.32e+03,1.17e+02
2013,12,09,08,08,33.51,325.41,1714.68,-467.57, 69.43,79.25,-15.00,10.61,1.32e+03,1.17e+02
2013,12,09,08,08,34.76,327.37,1714.44,-466.97, 69.40,79.19,-14.98,10.60,1.24e+03,1.14e+02
2013,12,09,08,08,47.01,346.58,1711.97,-461.13, 69.14,78.56,-14.79,10.56,1.42e+03,1.22e+02
2013,12,09,08,08,48.26,348.53,1711.71,-460.54, 69.12,78.49,-14.77,10.56,1.15e+03,1.10e+02
2013,12,09,08,09,0.51,367.69,1709.00,-454.63, 68.86,77.86,-14.58,10.52,1.16e+03,1.10e+02
2013,12,09,08,09,1.76,369.64,1708.71,-454.03, 68.83,77.79,-14.56,10.51,1.19e+03,1.12e+02
2013,12,09,08,09,14.01,388.74,1705.77,-448.06, 68.57,77.16,-14.37,10.47,1.01e+03,1.03e+02
2013,12,09,08,09,15.26,390.69,1705.45,-447.45, 68.54,77.10,-14.35,10.46,9.70e+02,1.01e+02
2013,12,09,08,09,27.50,409.72,1702.28,-441.43, 68.28,76.47,-14.15,10.42,1.30e+03,1.17e+02
2013,12,09,08,09,28.75,411.67,1701.94,-440.81, 68.25,76.40,-14.13,10.42,1.28e+03,1.16e+02
2013,12,09,08,09,41.00,430.66,1698.53,-434.72, 67.99,75.77,-13.93,10.38,1.32e+03,1.18e+02
2013,12,09,08,09,42.25,432.59,1698.16,-434.10, 67.96,75.71,-13.91,10.37,1.13e+03,1.09e+02
2013,12,09,08,09,54.50,451.53,1694.51,-427.95, 67.70,75.08,-13.71,10.33,1.40e+03,1.21e+02
2013,12,09,08,09,55.75,453.45,1694.13,-427.32, 67.68,75.02,-13.69,10.33,1.19e+03,1.12e+02
2013,12,09,08,10,8.00,472.33,1690.24,-421.11, 67.41,74.39,-13.49,10.28,1.35e+03,1.19e+02
2013,12,09,08,10,9.25,474.25,1689.84,-420.48, 67.39,74.32,-13.47,10.28,1.28e+03,1.16e+02
2013,12,09,08,10,21.50,493.05,1685.72,-414.21, 67.12,73.70,-13.27,10.24,1.10e+03,1.08e+02
2013,12,09,08,10,22.75,494.97,1685.28,-413.57, 67.10,73.63,-13.25,10.23,1.05e+03,1.05e+02
2013,12,09,08,10,35.00,513.70,1680.93,-407.25, 66.84,73.01,-13.05,10.19,1.53e+03,1.27e+02
2013,12,09,08,10,36.25,515.61,1680.47,-406.60, 66.81,72.94,-13.02,10.19,1.33e+03,1.18e+02
2013,12,09,08,10,48.49,534.26,1675.89,-400.23, 66.55,72.32,-12.82,10.15,1.44e+03,1.23e+02
2013,12,09,08,10,49.74,536.16,1675.41,-399.57, 66.52,72.25,-12.80,10.14,1.36e+03,1.20e+02
2013,12,09,08,11,1.99,554.75,1670.59,-393.14, 66.26,71.63,-12.59,10.10,1.44e+03,1.23e+02
2013,12,09,08,11,3.24,556.65,1670.09,-392.48, 66.23,71.57,-12.57,10.10,1.29e+03,1.17e+02
2013,12,09,08,11,15.49,575.16,1665.03,-385.99, 65.97,70.94,-12.36,10.06,1.19e+03,1.12e+02
2013,12,09,08,11,16.74,577.04,1664.51,-385.33, 65.94,70.88,-12.34,10.05,1.42e+03,1.22e+02
2013,12,09,08,11,28.99,595.48,1659.22,-378.79, 65.68,70.26,-12.13,10.01,1.44e+03,1.23e+02
2013,12,09,08,11,30.24,597.35,1658.67,-378.12, 65.65,70.19,-12.11,10.01,1.39e+03,1.21e+02
2013,12,09,08,11,42.49,615.70,1653.16,-371.52, 65.39,69.57,-11.89, 9.96,1.31e+03,1.18e+02
2013,12,09,08,11,43.74,617.57,1652.58,-370.85, 65.36,69.51,-11.87, 9.96,1.24e+03,1.14e+02
2013,12,09,08,11,55.99,635.84,1646.84,-364.20, 65.10,68.89,-11.66, 9.92,1.30e+03,1.17e+02
2013,12,09,08,11,57.24,637.70,1646.24,-363.52, 65.07,68.83,-11.64, 9.91,1.36e+03,1.20e+02
2013,12,09,08,12,9.48,655.86,1640.27,-356.83, 64.81,68.21,-11.42, 9.87,1.34e+03,1.19e+02
2013,12,09,08,12,10.73,657.71,1639.65,-356.15, 64.79,68.14,-11.40, 9.87,1.28e+03,1.16e+02
2013,12,09,08,12,22.98,675.79,1633.45,-349.40, 64.52,67.52,-11.18, 9.83,1.03e+03,1.04e+02
2013,12,09,08,12,24.23,677.63,1632.80,-348.71, 64.50,67.46,-11.16, 9.82,1.27e+03,1.16e+02
2013,12,09,08,12,36.48,695.62,1626.37,-341.92, 64.24,66.84,-10.94, 9.78,1.40e+03,1.22e+02
2013,12,09,08,12,37.73,697.45,1625.71,-341.22, 64.21,66.78,-10.92, 9.78,1.25e+03,1.15e+02
2013,12,09,08,12,49.98,715.35,1619.05,-334.38, 63.95,66.16,-10.70, 9.74,1.17e+03,1.12e+02
2013,12,09,08,12,51.23,717.17,1618.36,-333.68, 63.92,66.10,-10.68, 9.73,1.34e+03,1.19e+02
2013,12,09,08,13,3.48,734.96,1611.48,-326.80, 63.66,65.48,-10.45, 9.69,1.20e+03,1.13e+02
