Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,03,20,05,6.26,1630.61, 39.23,671.03, 26.32, 1.38,22.36, 3.25,4.02e+01,2.05e+01
2014,02,03,20,05,7.51,1630.63, 37.11,671.09, 26.32, 1.30,22.36, 3.24,8.12e+01,2.89e+01
2014,02,03,20,05,8.76,1630.66, 35.00,671.15, 26.32, 1.23,22.37, 3.24,4.03e+01,2.05e+01
2014,02,03,20,05,21.26,1630.75, 13.85,671.68, 26.32, 0.49,22.39, 3.19,3.02e+01,1.77e+01
2014,02,03,20,06,3.51,1629.39,-57.61,672.81, 26.37,-2.03,22.42, 3.02,1.13e+02,3.38e+01
2014,02,03,20,06,4.76,1629.31,-59.73,672.83, 26.37,-2.10,22.42, 3.02,9.24e+01,3.06e+01
2014,02,03,20,06,6.01,1629.22,-61.84,672.84, 26.38,-2.17,22.43, 3.01,9.24e+01,3.06e+01
2014,02,03,20,06,18.51,1628.27,-82.97,672.95, 26.41,-2.92,22.43, 2.96,5.16e+01,2.28e+01
2014,02,03,20,07,0.75,1623.37,-154.27,672.62, 26.56,-5.43,22.42, 2.79,1.24e+02,3.54e+01
2014,02,03,20,07,2.00,1623.18,-156.37,672.59, 26.56,-5.50,22.41, 2.79,5.17e+01,2.29e+01
2014,02,03,20,07,3.25,1623.00,-158.48,672.57, 26.57,-5.58,22.41, 2.78,1.13e+02,3.38e+01
2014,02,03,20,07,15.75,1621.00,-179.53,672.25, 26.63,-6.32,22.40, 2.73,6.20e+01,2.50e+01
2014,02,03,20,07,58.00,1612.57,-250.49,670.46, 26.87,-8.83,22.34, 2.56,5.11e+01,2.28e+01
2014,02,03,20,07,59.25,1612.28,-252.58,670.39, 26.88,-8.90,22.33, 2.56,1.54e+02,3.95e+01
2014,02,03,20,08,0.50,1611.99,-254.67,670.32, 26.89,-8.98,22.33, 2.55,6.15e+01,2.50e+01
2014,02,03,20,08,13.00,1608.95,-275.58,669.57, 26.97,-9.72,22.30, 2.50,8.18e+01,2.89e+01
2014,02,03,20,08,55.24,1597.03,-345.95,666.35, 27.31,-12.22,22.18, 2.34,9.08e+01,3.08e+01
2014,02,03,20,08,56.49,1596.64,-348.03,666.23, 27.32,-12.30,22.18, 2.33,1.22e+02,3.56e+01
2014,02,03,20,08,57.74,1596.24,-350.10,666.12, 27.33,-12.37,22.18, 2.33,1.22e+02,3.56e+01
2014,02,03,20,09,10.24,1592.18,-370.81,664.94, 27.44,-13.11,22.13, 2.28,1.31e+02,3.71e+01
2014,02,03,20,09,52.49,1576.78,-440.42,660.28, 27.87,-15.61,21.96, 2.11,6.81e+01,2.77e+01
2014,02,03,20,09,53.74,1576.29,-442.47,660.12, 27.89,-15.68,21.96, 2.10,8.86e+01,3.13e+01
2014,02,03,20,09,54.99,1575.79,-444.52,659.97, 27.90,-15.75,21.95, 2.10,1.50e+02,4.01e+01
2014,02,03,20,10,7.49,1570.71,-464.97,658.37, 28.04,-16.49,21.90, 2.05,4.68e+01,2.38e+01
2014,02,03,20,10,49.73,1551.91,-533.58,652.28, 28.56,-18.97,21.68, 1.88,8.55e+01,3.19e+01
2014,02,03,20,10,50.98,1551.32,-535.60,652.09, 28.57,-19.05,21.67, 1.88,1.78e+02,4.43e+01
2014,02,03,20,10,52.23,1550.72,-537.61,651.89, 28.59,-19.12,21.66, 1.87,1.06e+02,3.50e+01
2014,02,03,20,11,4.73,1544.63,-557.74,649.87, 28.76,-19.85,21.59, 1.82,   NaN,   NaN
