Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,02,03,13,41,38.70,-1035.66,1449.03,-427.59, 94.29,125.55,-13.50,11.28,0.00e+00,   NaN
2014,02,03,13,41,39.95,-1034.15,1450.24,-426.97, 94.25,125.49,-13.48,11.27,0.00e+00,   NaN
2014,02,03,13,41,58.70,-1011.26,1468.20,-417.58, 93.61,124.56,-13.18,11.21,0.00e+00,   NaN
2014,02,03,13,41,59.95,-1009.72,1469.38,-416.95, 93.57,124.50,-13.16,11.20,0.00e+00,   NaN
2014,02,03,13,42,18.69,-986.54,1486.88,-407.44, 92.93,123.56,-12.86,11.14,0.00e+00,3.34e+02
2014,02,03,13,42,19.94,-984.98,1488.04,-406.80, 92.88,123.50,-12.84,11.14,0.00e+00,2.98e+02
2014,02,03,13,42,38.69,-961.50,1505.10,-397.16, 92.23,122.57,-12.54,11.08,8.09e+01,3.52e+02
2014,02,03,13,42,39.94,-959.92,1506.23,-396.52, 92.19,122.51,-12.52,11.07,9.16e+01,3.51e+02
2014,02,03,13,42,58.69,-936.14,1522.84,-386.76, 91.53,121.58,-12.21,11.01,1.93e+02,3.75e+02
2014,02,03,13,42,59.94,-934.54,1523.93,-386.11, 91.48,121.52,-12.19,11.01,3.93e+02,3.89e+02
2014,02,03,13,43,18.69,-910.48,1540.08,-376.23, 90.82,120.59,-11.88,10.94,7.65e+01,3.65e+02
2014,02,03,13,43,19.94,-908.87,1541.14,-375.57, 90.77,120.53,-11.86,10.94,0.00e+00,3.49e+02
2014,02,03,13,43,38.69,-884.53,1556.83,-365.59, 90.10,119.60,-11.54,10.88,1.58e+02,3.80e+02
2014,02,03,13,43,39.94,-882.90,1557.86,-364.92, 90.05,119.54,-11.52,10.87,0.00e+00,3.48e+02
2014,02,03,13,43,58.69,-858.29,1573.07,-354.82, 89.38,118.62,-11.20,10.81,6.26e+02,3.93e+02
2014,02,03,13,43,59.94,-856.64,1574.07,-354.14, 89.33,118.56,-11.18,10.81,0.00e+00,3.41e+02
2014,02,03,13,44,18.68,-831.79,1588.79,-343.95, 88.65,117.63,-10.86,10.75,0.00e+00,3.56e+02
2014,02,03,13,44,19.93,-830.12,1589.76,-343.26, 88.60,117.57,-10.84,10.74,0.00e+00,3.62e+02
2014,02,03,13,44,38.68,-805.01,1604.01,-332.96, 87.91,116.65,-10.51,10.68,1.05e+02,3.76e+02
2014,02,03,13,44,39.93,-803.32,1604.95,-332.27, 87.86,116.59,-10.49,10.68,0.00e+00,3.45e+02
2014,02,03,13,44,58.68,-777.96,1618.71,-321.86, 87.17,115.67,-10.16,10.62,0.00e+00,3.34e+02
2014,02,03,13,44,59.93,-776.26,1619.61,-321.16, 87.12,115.61,-10.14,10.61,5.36e+02,4.03e+02
2014,02,03,13,45,18.68,-750.66,1632.89,-310.65, 86.42,114.69,-9.81,10.55,1.20e+01,3.42e+02
2014,02,03,13,45,19.93,-748.95,1633.75,-309.95, 86.37,114.63,-9.78,10.55,1.61e+02,3.52e+02
2014,02,03,13,45,38.68,-723.12,1646.53,-299.35, 85.67,113.71,-9.45,10.49,0.00e+00,3.57e+02
2014,02,03,13,45,39.93,-721.39,1647.36,-298.64, 85.62,113.65,-9.43,10.48,4.25e+02,4.04e+02
2014,02,03,13,45,58.68,-695.34,1659.63,-287.95, 84.91,112.73,-9.09,10.42,6.53e+01,3.83e+02
2014,02,03,13,45,59.93,-693.60,1660.44,-287.24, 84.86,112.67,-9.07,10.42,8.30e+02,4.40e+02
2014,02,03,13,46,18.67,-667.35,1672.19,-276.46, 84.14,111.76,-8.73,10.36,0.00e+00,3.42e+02
2014,02,03,13,46,19.92,-665.59,1672.96,-275.74, 84.09,111.70,-8.71,10.35,0.00e+00,3.43e+02
2014,02,03,13,46,38.67,-639.13,1684.21,-264.88, 83.37,110.78,-8.36,10.29,0.00e+00,3.55e+02
2014,02,03,13,46,39.92,-637.35,1684.95,-264.15, 83.33,110.72,-8.34,10.29,3.11e+01,3.66e+02
2014,02,03,13,46,58.67,-610.69,1695.68,-253.21, 82.60,109.81,-8.00,10.23,2.54e+02,3.90e+02
2014,02,03,13,46,59.92,-608.91,1696.38,-252.48, 82.55,109.75,-7.97,10.22,1.13e+01,3.68e+02
2014,02,03,13,47,18.67,-582.06,1706.60,-241.46, 81.82,108.83,-7.63,10.16,5.04e+02,4.21e+02
2014,02,03,13,47,19.92,-580.27,1707.26,-240.72, 81.77,108.77,-7.60,10.16,3.70e+02,4.12e+02
2014,02,03,13,47,38.67,-553.24,1716.95,-229.63, 81.04,107.86,-7.25,10.10,4.26e+01,3.78e+02
2014,02,03,13,47,39.92,-551.43,1717.58,-228.89, 80.99,107.80,-7.23,10.09,3.59e+02,4.04e+02
2014,02,03,13,47,58.67,-524.24,1726.74,-217.72, 80.26,106.89,-6.88,10.03,1.15e+03,4.68e+02
2014,02,03,13,47,59.92,-522.42,1727.34,-216.98, 80.21,106.83,-6.86,10.03,7.43e+01,3.86e+02
2014,02,03,13,48,18.66,-495.08,1735.96,-205.75, 79.47,105.92,-6.50, 9.97,2.04e+02,3.76e+02
2014,02,03,13,48,19.91,-493.25,1736.52,-205.00, 79.42,105.86,-6.48, 9.96,2.12e+02,3.76e+02
2014,02,03,13,48,38.66,-465.74,1744.62,-193.71, 78.67,104.95,-6.12, 9.90,0.00e+00,3.78e+02
2014,02,03,13,48,39.91,-463.90,1745.14,-192.95, 78.62,104.89,-6.10, 9.90,1.96e+02,4.09e+02
2014,02,03,13,48,58.66,-436.25,1752.70,-181.60, 77.88,103.98,-5.74, 9.84,0.00e+00,3.78e+02
2014,02,03,13,48,59.91,-434.40,1753.18,-180.84, 77.83,103.92,-5.72, 9.84,1.67e+01,4.13e+02
2014,02,03,13,49,18.65,-406.63,1760.19,-169.44, 77.08,103.01,-5.36, 9.78,0.00e+00,3.69e+02
2014,02,03,13,49,19.90,-404.77,1760.64,-168.68, 77.03,102.95,-5.33, 9.77,0.00e+00,3.50e+02
2014,02,03,13,49,38.65,-376.86,1767.12,-157.22, 76.28,102.04,-4.97, 9.71,0.00e+00,3.76e+02
2014,02,03,13,49,39.90,-374.99,1767.53,-156.45, 76.23,101.98,-4.95, 9.71,0.00e+00,3.71e+02
2014,02,03,13,49,58.65,-346.96,1773.45,-144.94, 75.48,101.07,-4.59, 9.65,0.00e+00,4.09e+02
2014,02,03,13,49,59.90,-345.09,1773.83,-144.17, 75.43,101.01,-4.56, 9.64,1.67e+02,4.23e+02
2014,02,03,13,50,18.65,-316.95,1779.20,-132.62, 74.67,100.10,-4.20, 9.58,0.00e+00,3.65e+02
2014,02,03,13,50,19.90,-315.07,1779.54,-131.85, 74.62,100.04,-4.17, 9.58,5.18e+02,4.46e+02
2014,02,03,13,50,38.65,-286.84,1784.36,-120.26, 73.86,99.13,-3.81, 9.52,3.61e+01,4.05e+02
2014,02,03,13,50,39.90,-284.95,1784.66,-119.48, 73.81,99.07,-3.78, 9.51,0.00e+00,3.84e+02
2014,02,03,13,50,58.65,-256.63,1788.93,-107.85, 73.05,98.16,-3.42, 9.45,0.00e+00,3.59e+02
2014,02,03,13,50,59.90,-254.74,1789.19,-107.07, 73.00,98.10,-3.39, 9.45,2.18e+01,3.96e+02
2014,02,03,13,51,18.64,-226.35,1792.90,-95.42, 72.24,97.20,-3.02, 9.39,3.11e+01,4.06e+02
2014,02,03,13,51,19.89,-224.45,1793.12,-94.64, 72.19,97.13,-3.00, 9.39,9.34e+01,4.12e+02
2014,02,03,13,51,38.64,-195.98,1796.27,-82.94, 71.43,96.23,-2.63, 9.33,3.46e+02,4.51e+02
2014,02,03,13,51,39.89,-194.08,1796.46,-82.16, 71.38,96.17,-2.60, 9.32,1.31e+01,4.28e+02
2014,02,03,13,51,58.64,-165.55,1799.05,-70.44, 70.62,95.26,-2.23, 9.26,0.00e+00,4.19e+02
2014,02,03,13,51,59.89,-163.64,1799.20,-69.66, 70.57,95.20,-2.21, 9.26,0.00e+00,3.71e+02
2014,02,03,13,52,18.63,-135.07,1801.23,-57.93, 69.81,94.29,-1.84, 9.20,1.03e+01,4.29e+02
2014,02,03,13,52,19.88,-133.16,1801.34,-57.14, 69.76,94.23,-1.81, 9.19,3.23e+02,4.54e+02
2014,02,03,13,52,38.63,-104.54,1802.80,-45.38, 69.00,93.32,-1.44, 9.13,2.87e+02,4.48e+02
2014,02,03,13,52,39.88,-102.63,1802.88,-44.60, 68.95,93.26,-1.41, 9.13,0.00e+00,4.14e+02
2014,02,03,13,52,58.63,-73.97,1803.78,-32.83, 68.19,92.35,-1.04, 9.07,0.00e+00,3.65e+02
2014,02,03,13,52,59.88,-72.06,1803.82,-32.04, 68.14,92.29,-1.02, 9.07,0.00e+00,3.74e+02
2014,02,03,13,53,18.63,-43.37,1804.14,-20.26, 67.38,91.38,-0.64, 9.01,0.00e+00,4.04e+02
2014,02,03,13,53,19.88,-41.46,1804.15,-19.47, 67.33,91.32,-0.62, 9.00,4.84e+02,4.63e+02
2014,02,03,13,53,38.63,-12.76,1803.91, -7.68, 66.57,90.41,-0.24, 8.94,0.00e+00,4.20e+02
2014,02,03,13,53,39.88,-10.85,1803.87, -6.90, 66.52,90.34,-0.22, 8.94,3.56e+02,4.63e+02
2014,02,03,13,53,58.63, 17.85,1803.07,  4.89, 65.76,89.43, 0.16, 8.88,0.00e+00,4.40e+02
2014,02,03,13,53,59.88, 19.76,1802.99,  5.68, 65.71,89.37, 0.18, 8.87,0.00e+00,4.39e+02
2014,02,03,13,54,18.62, 48.44,1801.62, 17.46, 64.95,88.46, 0.56, 8.81,8.82e+02,5.08e+02
2014,02,03,13,54,19.87, 50.36,1801.51, 18.25, 64.90,88.40, 0.58, 8.81,5.02e+02,4.81e+02
2014,02,03,13,54,38.62, 79.03,1799.56, 30.03, 64.15,87.49, 0.96, 8.75,0.00e+00,4.11e+02
2014,02,03,13,54,39.87, 80.95,1799.41, 30.82, 64.10,87.42, 0.98, 8.75,3.52e+02,4.65e+02
2014,02,03,13,54,58.62,109.60,1796.90, 42.59, 63.34,86.51, 1.36, 8.69,7.91e+02,4.98e+02
2014,02,03,13,54,59.87,111.51,1796.71, 43.38, 63.29,86.45, 1.38, 8.68,0.00e+00,4.39e+02
2014,02,03,13,55,18.62,140.13,1793.63, 55.14, 62.54,85.53, 1.76, 8.62,4.30e+02,4.87e+02
2014,02,03,13,55,19.87,142.03,1793.40, 55.92, 62.49,85.47, 1.78, 8.62,0.00e+00,4.57e+02
2014,02,03,13,55,38.62,170.61,1789.75, 67.66, 61.74,84.55, 2.16, 8.56,0.00e+00,4.55e+02
2014,02,03,13,55,39.87,172.51,1789.49, 68.44, 61.69,84.49, 2.18, 8.55,2.86e+02,4.80e+02
2014,02,03,13,55,58.62,201.03,1785.27, 80.16, 60.94,83.58, 2.55, 8.49,0.00e+00,4.25e+02
