Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,02,27,12,29,40.75,-1378.74,1093.44,283.48, 44.98,141.58, 9.15, 7.77,0.00e+00,   NaN
2014,02,27,12,29,42.00,-1377.40,1094.89,284.21, 44.95,141.52, 9.18, 7.77,0.00e+00,   NaN
2014,02,27,12,29,43.25,-1376.06,1096.34,284.94, 44.93,141.45, 9.20, 7.77,0.00e+00,   NaN
2014,02,27,12,30,2.00,-1355.72,1117.89,295.85, 44.50,140.49, 9.56, 7.70,0.00e+00,   NaN
2014,02,27,12,30,38.00,-1315.51,1158.29,316.53, 43.72,138.64,10.24, 7.58,0.00e+00,   NaN
2014,02,27,12,30,39.25,-1314.09,1159.67,317.24, 43.69,138.57,10.26, 7.58,0.00e+00,   NaN
2014,02,27,12,30,40.50,-1312.66,1161.05,317.95, 43.67,138.51,10.28, 7.57,0.00e+00,   NaN
2014,02,27,12,30,59.25,-1291.07,1181.53,328.57, 43.28,137.54,10.63, 7.51,8.87e+02,5.15e+02
2014,02,27,12,31,35.24,-1248.53,1219.81,348.68, 42.59,135.67,11.30, 7.38,3.25e+02,4.88e+02
2014,02,27,12,31,36.49,-1247.03,1221.12,349.37, 42.56,135.60,11.32, 7.38,1.21e+03,5.39e+02
2014,02,27,12,31,37.74,-1245.52,1222.42,350.06, 42.54,135.54,11.34, 7.38,8.70e+01,4.74e+02
2014,02,27,12,31,56.49,-1222.75,1241.77,360.36, 42.20,134.56,11.68, 7.31,8.20e+02,5.16e+02
2014,02,27,12,32,32.48,-1177.98,1277.84,379.83, 41.58,132.67,12.33, 7.19,4.49e+02,4.99e+02
2014,02,27,12,32,33.73,-1176.40,1279.06,380.50, 41.56,132.61,12.35, 7.18,6.28e+02,5.09e+02
2014,02,27,12,32,34.98,-1174.82,1280.29,381.16, 41.54,132.54,12.37, 7.18,1.11e+03,5.36e+02
2014,02,27,12,32,53.73,-1150.92,1298.45,391.12, 41.24,131.55,12.70, 7.11,1.99e+01,4.90e+02
2014,02,27,12,33,29.73,-1104.04,1332.20,409.90, 40.71,129.65,13.33, 6.99,5.57e+02,5.37e+02
2014,02,27,12,33,30.98,-1102.39,1333.35,410.55, 40.69,129.58,13.35, 6.98,7.10e+01,5.11e+02
2014,02,27,12,33,32.23,-1100.74,1334.49,411.19, 40.68,129.52,13.37, 6.98,6.69e+02,5.45e+02
2014,02,27,12,33,50.98,-1075.77,1351.41,420.77, 40.42,128.52,13.69, 6.91,1.77e+03,5.96e+02
2014,02,27,12,34,26.97,-1026.94,1382.72,438.80, 39.98,126.60,14.29, 6.79,1.63e+03,5.68e+02
2014,02,27,12,34,28.22,-1025.22,1383.78,439.41, 39.96,126.53,14.31, 6.78,4.82e+02,5.04e+02
2014,02,27,12,34,29.47,-1023.50,1384.84,440.03, 39.95,126.47,14.33, 6.78,1.15e+03,5.42e+02
