Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,02,08,22,27,5.16,1700.99,-340.25,431.15, 50.07,-11.31,13.96, 6.53,1.28e+04,1.92e+03
2014,02,08,22,27,6.41,1700.45,-342.17,431.75, 50.06,-11.38,13.98, 6.53,1.37e+04,1.99e+03
2014,02,08,22,27,7.66,1699.90,-344.09,432.36, 50.06,-11.44,14.00, 6.52,1.31e+04,1.95e+03
2014,02,08,22,27,46.66,1681.69,-403.80,450.96, 49.92,-13.50,14.61, 6.39,1.17e+04,1.84e+03
2014,02,08,22,28,2.40,1673.71,-427.76,458.31, 49.87,-14.34,14.86, 6.33,1.90e+04,2.34e+03
2014,02,08,22,28,3.65,1673.06,-429.66,458.88, 49.86,-14.40,14.88, 6.33,1.26e+04,1.91e+03
2014,02,08,22,28,4.90,1672.41,-431.55,459.46, 49.86,-14.47,14.90, 6.32,1.34e+04,1.97e+03
2014,02,08,22,28,43.90,1650.96,-490.46,477.19, 49.76,-16.55,15.49, 6.19,1.61e+04,2.16e+03
2014,02,08,22,28,59.65,1641.68,-514.07,484.18, 49.73,-17.39,15.72, 6.13,2.14e+04,2.49e+03
2014,02,08,22,29,0.90,1640.93,-515.94,484.73, 49.72,-17.45,15.74, 6.13,1.90e+04,2.35e+03
2014,02,08,22,29,2.15,1640.18,-517.81,485.28, 49.72,-17.52,15.76, 6.12,1.58e+04,2.14e+03
2014,02,08,22,29,41.15,1615.55,-575.74,502.08, 49.66,-19.61,16.32, 5.98,1.88e+04,2.33e+03
2014,02,08,22,29,56.89,1605.01,-598.91,508.68, 49.64,-20.46,16.54, 5.93,1.93e+04,2.37e+03
2014,02,08,22,29,58.14,1604.16,-600.74,509.20, 49.64,-20.53,16.56, 5.92,2.40e+04,2.64e+03
2014,02,08,22,29,59.39,1603.31,-602.58,509.72, 49.64,-20.60,16.57, 5.92,2.14e+04,2.49e+03
2014,02,08,22,30,38.39,1575.58,-659.37,525.55, 49.62,-22.71,17.10, 5.78,2.20e+04,2.53e+03
2014,02,08,22,30,54.13,1563.80,-682.05,531.75, 49.61,-23.56,17.31, 5.72,2.79e+04,2.85e+03
2014,02,08,22,30,55.38,1562.85,-683.84,532.24, 49.61,-23.63,17.33, 5.72,2.64e+04,2.77e+03
2014,02,08,22,30,56.63,1561.90,-685.64,532.72, 49.61,-23.70,17.34, 5.71,2.20e+04,2.53e+03
2014,02,08,22,31,35.63,1531.14,-741.13,547.55, 49.63,-25.83,17.84, 5.57,2.71e+04,2.81e+03
2014,02,08,22,31,51.38,1518.15,-763.27,553.33, 49.65,-26.69,18.04, 5.52,2.44e+04,2.67e+03
2014,02,08,22,31,52.63,1517.11,-765.02,553.78, 49.65,-26.76,18.05, 5.51,2.71e+04,2.81e+03
2014,02,08,22,31,53.88,1516.06,-766.77,554.24, 49.65,-26.83,18.07, 5.51,2.41e+04,2.65e+03
2014,02,08,22,32,32.88,1482.36,-820.81,568.00, 49.71,-28.97,18.53, 5.37,2.68e+04,2.80e+03
2014,02,08,22,32,48.62,1468.21,-842.31,573.35, 49.74,-29.84,18.71, 5.31,2.69e+04,2.80e+03
2014,02,08,22,32,49.87,1467.07,-844.01,573.76, 49.74,-29.91,18.73, 5.30,2.51e+04,2.70e+03
2014,02,08,22,32,51.12,1465.93,-845.71,574.18, 49.74,-29.98,18.74, 5.30,2.63e+04,2.77e+03
2014,02,08,22,33,30.12,1429.40,-898.14,586.85, 49.84,-32.14,19.17, 5.16,2.72e+04,2.82e+03
2014,02,08,22,33,45.87,1414.11,-918.98,591.75, 49.88,-33.02,19.33, 5.10,2.99e+04,2.96e+03
2014,02,08,22,33,47.12,1412.88,-920.62,592.13, 49.89,-33.09,19.35, 5.09,2.96e+04,2.94e+03
2014,02,08,22,33,48.37,1411.65,-922.27,592.52, 49.89,-33.16,19.36, 5.09,2.84e+04,2.88e+03
2014,02,08,22,34,27.37,1372.37,-972.94,604.05, 50.03,-35.33,19.75, 4.94,3.20e+04,3.06e+03
2014,02,08,22,34,43.11,1356.01,-993.03,608.49, 50.09,-36.22,19.90, 4.89,2.70e+04,2.81e+03
